pitch
yaw
left
right
"['132', '140', '140', 2]","['122', '0', '0', 1.5]","['122', '0', '0', 1.5]",3,250,50,39,4.1622278690338135
"['134', '250', '50', 4]","['132', '140', '140', 2]","['122', '0', '0', 1.5]",4,250,50,48,0.14310431480407715
"['138', '250', '50', 1]","['134', '250', '50', 4]","['132', '140', '140', 2]",1,250,116,51,0.10403680801391602
"['151', '250', '50', 1]","['138', '250', '50', 1]","['134', '250', '50', 4]",1,250,112,48,0.04392218589782715
"['168', '250', '50', 6]","['151', '250', '50', 1]","['138', '250', '50', 1]",5,250,50,66,0.09790372848510742
"['181', '250', '50', 6]","['168', '250', '50', 6]","['151', '250', '50', 1]",5,250,50,43,0.09893798828125
"['135', '250', '50', 1.5]","['181', '250', '50', 6]","['168', '250', '50', 6]",2,250,50,63,0.10691547393798828
"['95', '250', '50', 1.5]","['135', '250', '50', 1.5]","['181', '250', '50', 6]",2,250,50,49,0.046753883361816406
"['62', '250', '50', 2]","['95', '250', '50', 1.5]","['135', '250', '50', 1.5]",3,250,60,48,0.09366393089294434
"['34', '250', '50', 2]","['62', '250', '50', 2]","['95', '250', '50', 1.5]",3,250,126,48,0.09385991096496582
"['21', '250', '50', 4]","['34', '250', '50', 2]","['62', '250', '50', 2]",4,250,114,47,0.0465545654296875
"['16', '250', '50', 4]","['21', '250', '50', 4]","['34', '250', '50', 2]",4,250,166,70,0.06278204917907715
"['-3', '250', '166', 4]","['16', '250', '50', 4]","['21', '250', '50', 4]",4,250,186,39,0.04633951187133789
"['-17', '250', '186', 1]","['-3', '250', '166', 4]","['16', '250', '50', 4]",1,247,250,48,0.09358930587768555
"['-22', '250', '186', 4]","['-17', '250', '186', 1]","['-3', '250', '166', 4]",4,182,250,49,0.04456520080566406
"['-29', '247', '250', 4]","['-22', '250', '186', 4]","['-17', '250', '186', 1]",4,162,250,42,0.0474853515625
"['-27', '247', '250', 4]","['-29', '247', '250', 4]","['-22', '250', '186', 4]",4,134,250,54,0.04648303985595703
"['-24', '182', '250', 4]","['-27', '247', '250', 4]","['-29', '247', '250', 4]",4,142,250,48,0.05975222587585449
"['-23', '162', '250', 4]","['-24', '182', '250', 4]","['-27', '247', '250', 4]",4,154,250,47,0.050496816635131836
"['-61', '162', '250', 1]","['-23', '162', '250', 4]","['-24', '182', '250', 4]",1,227,250,49,0.09395790100097656
"['-59', '227', '250', 4]","['-61', '162', '250', 1]","['-23', '162', '250', 4]",4,50,250,45,0.09926915168762207
"['-73', '50', '250', 4]","['-59', '227', '250', 4]","['-61', '162', '250', 1]",4,50,250,65,0.09378862380981445
"['-92', '50', '250', 4]","['-73', '50', '250', 4]","['-59', '227', '250', 4]",4,50,250,46,0.1108858585357666
"['-116', '50', '250', 2]","['-92', '50', '250', 4]","['-73', '50', '250', 4]",3,66,250,59,0.11670160293579102
