3,0,0,3
2,3,4,2
2,2,2,4
2,5,5,2
6,7,7,1
4,2,4,1
4,7,5,0
3,1,2,1
7,1,1,6
12,0,8,1
11,6,10,12
6,3,5,1
3,14,10,8
12,13,8,3
11,14,3,6
18,16,14,8
0,13,4,19
11,0,8,2
3,17,13,15
17,12,19,10
5,18,6,0
17,15,12,10
5,1,16,22
15,0,9,1
7,2,0,14
7,22,13,28
13,9,19,4
21,23,28,18
23,6,9,5
25,11,8,32
31,14,23,6
14,26,18,3
28,31,12,8
4,31,2,19
25,10,14,14
16,17,16,4
23,14,21,21
30,1,25,1
27,29,27,14
23,5,11,28
34,7,25,21
1,10,15,17
37,22,14,18
21,33,39,33
6,34,40,39
29,9,32,13
24,21,48,7
0,33,22,5
7,37,10,32
14,48,46,33
23,7,6,25
50,6,7,53
31,1,33,26
0,30,20,29
1,47,55,50
27,27,57,57
26,17,56,50
46,13,51,32
51,35,5,13
36,53,36,25
6,28,49,19
17,12,30,12
45,58,45,57
51,14,0,20
63,52,67,6
68,27,37,54
66,21,40,48
46,25,23,60
47,25,28,53
3,25,23,4
10,41,45,46
18,45,46,67
33,21,37,37
25,57,55,72
65,1,74,49
60,41,14,78
53,67,55,48
65,1,6,76
58,44,66,25
56,27,3,74
61,14,54,27
76,65,42,38
72,44,14,50
78,5,15,14
52,3,3,36
18,13,56,5
69,66,27,81
78,90,20,16
14,54,84,21
44,16,1,10
12,50,35,41
65,54,35,41
54,51,78,35
13,12,6,22
55,89,94,91
87,34,89,75
13,40,23,29
69,98,40,29
17,30,69,20
16,96,3,56
48,4,95,95
44,97,62,14
98,91,98,3
19,90,80,27
12,14,38,28
82,11,102,54
34,64,62,89
86,48,73,64
95,54,38,89
91,99,104,80
6,11,78,19
60,11,59,0
105,115,105,105
51,103,69,99
84,26,30,107
15,82,40,57
84,75,24,82
45,8,33,61
105,99,12,11
118,108,87,42
57,101,7,7
19,84,22,60
78,94,15,11
105,2,38,11
16,53,70,86
82,119,39,39
127,129,111,116
24,121,60,10
121,130,20,83
127,23,94,125
131,52,31,17
33,54,100,56
101,129,48,69
16,45,107,115
137,98,33,102
4,96,22,52
99,99,70,102
48,98,51,135
34,133,99,30
36,119,94,85
12,142,4,75
142,6,15,49
0,130,123,62
138,0,37,38
50,134,144,131
17,53,82,24
123,114,141,137
105,60,101,46
24,92,37,78
6,148,126,108
130,31,58,39
130,0,113,54
8,40,86,14
89,49,59,134
46,78,35,116
13,127,103,149
97,13,2,128
26,132,130,133
83,74,156,62
26,151,29,45
134,107,157,139
141,68,162,108
79,62,26,133
58,86,104,79
122,2,21,23
145,44,78,43
3,106,74,83
100,152,85,90
131,72,134,99
109,100,163,61
126,65,12,18
173,20,35,159
148,156,29,126
97,73,57,172
130,139,36,118
73,163,162,74
63,162,88,85
45,166,4,113
113,126,61,160
9,141,139,109
172,183,110,5
182,167,157,38
144,6,151,50
83,78,13,179
40,69,142,163
120,172,52,72
29,48,70,115
165,189,11,102
131,91,146,104
54,39,96,149
29,19,9,62
146,106,124,90
170,56,93,153
150,57,127,47
88,13,35,173
47,107,11,148
12,127,108,32
24,152,101,33
150,49,108,42
95,71,173,126
75,61,66,29
26,153,80,199
116,143,113,186
141,153,68,80
147,206,202,50
203,47,150,81
193,143,7,194
100,170,21,49
9,41,28,176
147,69,117,8
23,194,170,208
153,109,93,135
154,163,205,81
136,58,150,147
40,146,154,65
208,4,20,30
190,128,75,34
187,158,36,69
37,6,215,166
14,209,50,50
207,66,143,156
98,35,203,104
23,99,48,78
42,212,60,173
153,36,161,42
133,152,24,147
188,62,60,11
180,133,78,219
60,225,51,34
115,210,219,215
108,171,6,63
209,48,133,172
209,124,107,207
56,3,60,212
97,139,74,42
227,160,66,139
216,59,128,28
151,158,75,222
79,87,157,120
214,214,162,65
48,103,33,89
14,215,156,66
228,92,39,73
59,112,36,53
159,192,213,216
152,6,132,76
246,49,6,171
190,123,19,115
228,110,160,77
250,209,93,98
87,200,167,147
90,23,208,143
117,173,98,199
160,155,191,251
29,150,135,33
149,133,97,238
236,248,179,146
73,199,201,154
17,251,78,75
106,144,166,99
5,226,24,238
77,101,155,261
141,221,213,217
63,2,88,113
17,7,36,259
230,192,219,260
109,233,169,103
250,183,26,70
241,35,68,19
72,232,218,263
208,213,249,75
19,29,5,166
209,209,191,215
119,234,276,79
121,187,43,209
41,276,278,170
178,158,163,164
243,197,183,254
249,73,26,70
238,34,93,194
177,103,115,187
161,259,264,281
2,228,87,284
123,216,276,184
243,53,74,90
235,143,288,283
203,282,234,221
67,250,123,34
91,100,64,226
67,46,146,161
117,132,63,225
155,150,48,34
184,218,189,290
219,208,124,67
213,62,90,188
147,151,114,82
187,132,83,172
277,27,277,96
234,280,202,19
98,201,53,226
225,214,263,257
267,230,221,92
2,16,181,231
232,305,176,277
183,189,40,263
69,252,54,75
298,204,155,305
41,129,29,284
48,9,80,251
267,157,78,129
141,1,238,47
80,268,6,104
135,242,233,81
1,150,223,313
191,172,189,260
241,149,72,247
20,58,299,24
190,131,0,29
220,154,236,156
270,312,98,310
95,299,261,120
95,269,286,137
92,78,113,35
161,78,25,169
114,72,296,114
327,188,16,14
230,328,188,150
185,114,150,327
177,37,129,256
63,144,72,290
192,41,243,37
165,54,55,76
316,194,80,194
32,45,132,13
259,48,134,22
35,130,102,166
329,333,93,295
121,104,8,25
244,217,214,337
291,203,175,208
252,112,269,84
101,248,43,48
203,45,272,214
54,12,191,233
173,35,119,67
64,83,346,251
220,41,71,138
63,79,176,235
89,47,74,23
77,291,54,322
75,331,206,28
122,78,33,17
10,303,56,318
107,91,72,56
100,336,35,310
41,323,333,105
135,119,179,178
110,338,130,289
352,275,153,297
361,185,326,177
224,191,361,187
120,287,120,345
71,244,215,74
7,0,293,98
68,131,76,319
330,326,251,94
144,118,74,168
235,134,315,81
83,189,21,226
42,168,113,347
179,38,59,76
82,27,49,129
327,295,296,8
139,362,148,260
347,106,259,81
106,267,348,285
203,25,213,308
180,379,151,162
188,273,65,51
185,130,229,31
73,355,170,193
130,43,260,153
273,287,174,130
253,157,57,67
12,363,366,148
102,372,63,223
360,0,249,314
22,168,239,263
16,326,323,126
378,233,54,286
42,103,323,253
90,327,147,16
96,230,95,311
36,311,110,120
250,221,38,5
137,119,116,353
376,42,323,191
319,216,216,284
161,309,29,169
302,58,327,348
381,22,32,124
395,220,30,240
390,349,305,108
28,290,46,51
311,18,109,243
288,151,143,18
386,313,141,263
272,245,123,295
207,399,123,222
119,261,315,336
401,266,202,2
216,345,340,126
67,228,197,347
119,317,141,279
85,74,406,396
71,69,253,47
224,180,35,131
362,21,324,150
87,61,193,36
266,40,363,304
232,236,329,39
126,244,151,400
192,287,378,250
283,127,407,225
172,105,396,185
327,261,416,392
318,346,177,10
308,123,388,417
93,295,221,232
71,11,11,13
418,1,422,25
230,37,269,149
62,189,278,318
