98,13,212,142,38,624,445,546
666,388,431,437,718,187,78,7
721,87,691,654,505,363,511,233
394,208,387,144,738,366,706,17
371,546,580,708,360,559,32,176
464,345,351,127,130,389,193,137
122,621,638,173,328,136,670,653
239,276,156,269,528,58,187,119
333,82,513,314,273,298,464,389
296,50,232,674,25,4,498,192
683,690,534,541,338,390,398,282
417,80,269,399,673,181,108,348
392,613,191,136,75,275,631,258
289,490,482,66,173,309,166,402
373,47,109,246,704,293,42,120
656,207,357,99,250,520,480,404
499,212,618,225,499,125,122,548
172,58,427,217,726,413,483,734
608,656,192,6,163,528,646,577
299,148,262,401,615,611,506,302
161,635,149,258,300,747,692,197
262,735,165,745,645,710,272,382
90,224,192,653,15,407,461,669
18,611,65,94,195,57,66,70
327,445,136,78,649,169,738,584
430,618,525,72,512,257,321,678
519,244,27,286,56,603,515,613
177,518,490,748,708,707,540,358
309,71,701,524,145,535,334,399
248,97,135,454,439,253,301,608
518,194,472,576,615,401,386,174
237,397,141,5,610,242,477,139
439,120,215,604,629,191,234,96
591,74,231,645,482,273,281,504
132,523,426,650,766,75,460,735
36,575,716,401,571,210,395,632
469,35,119,727,497,259,60,391
285,656,100,701,395,709,497,264
162,482,652,122,195,422,203,41
618,151,591,689,368,161,460,429
744,388,177,625,588,62,733,281
485,242,68,688,340,353,12,443
300,458,437,606,232,23,362,40
431,232,474,229,640,18,322,537
635,766,216,568,515,464,145,223
475,568,196,558,268,50,563,642
319,258,503,73,429,70,666,751
742,447,773,342,10,34,633,260
503,350,151,669,116,326,587,734
61,445,147,734,56,125,484,465
210,452,727,238,155,655,402,765
466,124,21,541,483,86,357,114
173,39,99,495,432,517,649,756
30,142,763,365,76,194,425,292
223,605,321,297,460,125,319,53
502,178,573,4,499,607,319,254
263,612,788,265,356,451,60,135
694,598,211,465,765,219,781,158
279,775,7,551,289,550,301,211
12,43,218,575,763,773,387,599
310,508,768,689,504,321,663,617
716,743,760,376,20,431,392,203
207,411,527,209,427,483,171,657
243,429,516,243,436,668,660,23
655,293,197,262,485,216,780,165
493,677,611,117,34,566,705,326
751,322,356,348,482,752,546,310
57,483,158,139,14,484,724,468
317,531,20,468,189,575,402,711
281,804,27,674,624,406,774,195
769,158,224,714,606,697,37,331
353,697,203,143,293,184,55,742
