483,318,801,2316,1224,1324,364,1736
935,2515,227,2024,2133,2464,1034,860
301,1846,1678,263,1018,2755,1268,1924
1380,1687,952,530,1507,90,2589,416
759,2848,2174,1434,2864,329,835,237
727,194,462,2632,1550,1782,1905,2185
1876,1025,1472,722,1536,2741,1566,2916
1948,894,493,2822,814,2620,1672,1780
2461,1740,2880,801,1477,2822,72,228
2574,2495,2172,1272,2308,716,891,872
262,2471,555,597,270,210,1077,1084
1481,1369,136,1609,152,504,776,179
1752,1924,5,1153,2280,1918,2896,232
2577,766,2249,492,2880,1028,1070,1225
1130,1657,348,1745,1731,505,994,1333
1845,1374,808,1249,468,2911,582,1890
683,1960,158,1899,834,2116,1001,235
1166,959,122,328,470,1832,369,1399
2686,593,316,2883,1694,1825,2414,288
1417,2164,803,562,2218,2514,934,2813
143,2121,2933,468,2650,2546,870,2241
431,2898,2300,2926,1966,2538,79,1929
2485,1120,2601,2143,1491,2447,1045,493
2761,2794,1462,2805,2279,1613,447,721
939,734,192,1836,681,2900,578,2249
2436,2863,2410,494,829,556,347,31
1560,201,914,2698,805,1674,2554,1163
1382,771,26,1266,2566,2517,2491,1755
2498,1298,505,576,1797,583,2706,1013
1211,891,2444,475,2784,2353,574,2175
2925,170,1267,489,1948,2319,2923,1136
2396,1836,52,147,2361,494,1530,1553
2784,2230,1205,1223,3,355,907,955
2374,500,2787,795,129,1186,347,1944
2778,839,2213,2468,2366,939,2256,169
2488,8,2832,1496,364,2580,648,2513
2704,581,1076,2363,2325,2117,1400,2015
40,704,1096,2044,244,1527,1681,367
719,2077,108,1993,2011,2196,1850,940
137,2307,2184,2514,1401,1159,2975,61
1769,977,939,2780,1918,2637,813,127
2325,1072,2548,2628,325,2765,310,1205
1431,2396,2540,1233,2194,597,1191,2961
2143,539,101,2707,1032,2145,2746,377
2484,2946,675,2874,2329,609,1738,2418
1220,2334,1163,1185,1124,2418,2602,1249
2229,2215,1947,2599,1753,615,1409,1502
1262,2100,2094,2017,1424,2061,1519,1561
1300,635,1431,2113,2831,1859,178,350
2398,743,2856,1923,2453,2093,1989,1946
1244,2738,385,2950,2127,856,367,143
2406,1538,1680,262,825,341,224,830
2422,2363,706,1318,1106,1521,1552,2652
1056,1771,2825,559,435,2721,192,1803
823,708,152,1790,1736,2773,877,1309
2132,2282,2459,2618,207,819,219,2366
519,2926,1930,1288,1655,1126,1622,125
2229,2652,1627,955,57,1408,2087,1649
2604,2937,686,743,727,1889,150,2447
1889,747,2743,2439,789,854,2516,363
242,2738,1177,1975,2258,1398,2204,1779
624,2082,1231,1098,1369,2883,1667,2012
2388,664,213,166,736,872,96,1346
781,1025,686,1644,697,2851,159,2752
2651,269,1517,2023,1355,215,2172,1421
2999,202,1085,2228,1729,997,2240,1780
565,1276,2394,405,2890,2017,2941,2229
1120,2432,395,525,2463,2460,505,2688
1531,2792,2103,1140,1645,2349,1923,611
1933,374,1809,2184,1561,1145,300,516
264,955,83,260,2830,1269,339,2528
2725,3001,2946,1196,990,1175,2504,551
1748,119,2766,1427,2139,2830,1653,2894
358,2871,1437,718,1245,2950,1661,2014
145,2376,2033,6,1130,1371,1123,2460
2698,2178,2485,3022,1946,813,1952,2354
