1042,607,1407,907
789,634,559,908
338,589,925,494
986,600,905,907
849,1131,1069,210
486,1430,1480,271
415,1001,525,1493
12,1121,156,1157
665,68,988,246
896,1281,1365,1276
143,58,190,556
448,763,606,1117
243,733,1184,1200
1526,1405,1449,823
1089,922,1307,1443
1025,1234,593,1475
1186,725,23,1286
1191,336,473,716
818,32,831,304
882,595,654,173
1296,1438,106,156
951,1134,1046,1356
1386,637,255,715
135,560,836,827
341,1379,622,1331
1541,621,544,941
998,1465,52,1552
793,273,557,1430
969,656,634,164
1338,1325,1059,1238
1511,1432,497,646
477,108,91,1096
1036,751,1357,1093
1282,459,246,227
505,635,816,1075
964,1548,1444,1305
1363,1389,530,610
37,870,403,229
15,1349,713,1329
1253,481,1333,161
1125,123,502,27
1423,799,1489,1364
1495,1158,362,436
645,333,937,901
1064,506,794,1233
138,1195,1371,17
1469,109,394,870
1426,262,332,1291
853,160,306,815
1254,597,1319,233
104,1228,543,1433
1169,901,834,964
483,486,623,682
1487,1046,989,803
427,1105,484,1249
500,335,642,1256
1149,1574,733,724
1000,290,1114,402
418,1139,834,1191
499,745,1042,260
280,680,1315,512
989,1312,853,579
563,810,1405,519
721,1251,571,1119
903,1223,50,663
1529,686,1008,424
1566,513,236,314
1156,1233,159,301
1163,257,846,202
672,1366,1058,352
676,1370,704,220
1410,1202,441,812
1173,1119,687,168
1493,1371,1225,1342
1492,393,1238,91
683,1374,597,1241
198,757,1122,208
473,827,1487,132
795,1634,220,1412
643,593,1213,1388
1543,1275,1488,1197
637,517,985,1120
705,204,1169,338
966,1253,848,720
623,178,1469,1494
772,597,1093,631
1463,210,506,366
574,185,925,1194
1163,517,847,891
21,1447,693,221
515,1499,58,1623
78,759,767,606
872,661,1297,672
1286,720,1366,1136
1443,897,842,1000
632,514,1533,539
337,1312,259,390
1265,1191,1475,528
709,786,738,1354
1298,884,1431,1431
1577,1399,388,1021
1646,587,688,140
1586,1337,1003,1345
842,713,548,324
1197,728,581,1219
1056,1543,1025,855
736,1054,988,775
635,44,502,26
1082,1342,237,699
341,1661,588,229
11,1005,1591,879
1363,1437,983,45
186,1217,1250,903
1561,617,1592,895
187,1437,991,1254
849,282,721,468
1073,249,7,1126
213,771,352,46
275,1505,1236,554
1458,906,1329,1337
437,1355,926,431
1128,946,1664,104
1334,1630,71,1015
794,1578,579,952
290,438,1417,1167
193,1322,348,196
712,17,304,989
1683,260,1534,164
1584,334,1679,579
1301,113,1261,1236
1333,603,129,600
1502,348,570,177
450,917,963,963
1045,489,1266,31
291,314,1160,476
1570,668,1383,1252
1410,1118,585,124
1597,704,756,61
247,439,933,314
873,329,1431,793
929,410,488,875
817,694,471,911
1332,1456,1424,1492
1348,1617,1492,987
448,1571,1586,1692
323,340,1684,578
304,837,371,657
1117,261,1167,897
361,351,1138,228
1549,1508,1032,1348
1144,793,1277,616
282,1404,1070,68
1363,1244,710,668
1377,1458,44,1501
716,279,1491,47
204,1372,189,394
1265,1286,1311,1220
739,1512,780,653
1325,1145,1116,135
1318,1532,917,606
1250,527,1540,1639
624,69,208,1713
15,1377,1331,229
1391,643,365,318
1626,460,240,420
922,683,1396,1309
613,1364,1080,661
1408,1618,1278,286
1332,1459,1039,803
1255,846,750,1331
681,550,1250,223
1701,1532,63,1328
719,940,734,1406
213,1605,1406,294
873,514,514,1306
1584,611,1036,1072
711,1321,767,1671
674,40,291,806
1356,1680,1587,799
106,1474,235,1601
967,1187,1642,698
1603,369,324,20
860,933,1418,971
414,1190,1075,380
1005,916,812,555
895,1150,505,1045
1262,1476,787,788
985,78,1398,1540
1505,408,1677,24
1370,1698,614,1671
1433,401,1634,768
1652,830,1310,450
583,1590,117,513
209,894,1531,935
216,52,618,1389
803,633,1612,884
172,558,547,1398
1493,674,559,404
1409,307,559,1372
745,1234,85,968
74,887,1220,1614
54,1260,1616,1327
1057,719,347,789
322,729,241,1151
641,1260,1365,228
55,1581,579,631
747,997,786,1487
390,984,1067,1379
1459,1757,67,1011
121,1191,266,1086
1262,195,145,533
1326,984,423,1032
215,1413,619,927
119,646,1415,549
1500,1596,423,286
1532,396,1002,2
1089,383,124,953
1519,1747,1404,701
1246,1473,137,1670
970,1312,1163,655
1607,227,1045,1516
1253,303,1167,1659
705,1025,465,862
197,724,239,1305
63,256,946,874
14,870,1168,1520
1574,107,1539,1004
806,1176,78,750
1353,1097,603,964
1526,1617,1074,1499
490,552,1277,1741
28,272,1326,1512
613,1020,1457,683
541,679,1672,1351
29,6,1346,936
579,446,147,1431
47,1006,571,1279
76,1018,1685,1074
583,1569,651,429
989,1505,1556,811
1058,8,1534,1035
763,1240,530,1492
1204,107,277,130
636,1272,374,1706
235,1124,1159,693
399,654,516,462
20,761,937,689
1012,794,308,17
993,1669,1153,209
570,1781,922,1239
414,298,928,103
592,796,1283,497
891,443,654,533
1310,405,1798,1500
354,1204,1136,820
0,1044,131,1162
1149,99,1412,134
1651,509,862,1118
53,456,44,1678
841,98,1634,449
871,97,26,184
51,1619,66,911
504,1428,753,548
95,1617,819,1414
489,1297,1224,708
762,989,1729,199
1011,632,359,835
157,86,1189,1675
460,41,366,1207
1365,1322,747,1279
114,1097,731,558
1531,1329,1686,497
273,1007,76,861
1105,182,773,1010
312,653,1396,1170
900,573,448,142
1402,1014,1207,385
1796,1613,1697,398
48,1559,1457,1691
864,156,516,394
760,648,783,1194
318,1665,247,705
1049,1463,760,1414
405,14,1446,1333
1629,898,345,379
1010,1518,1231,485
45,1044,1152,1527
904,1577,1699,1669
1534,1007,756,191
716,546,1645,937
1128,1552,1268,833
128,774,274,115
1156,1788,1336,1432
143,1750,1795,600
1129,1081,1020,1078
214,1821,1168,1157
847,1489,402,1557
1068,778,504,911
1116,1374,1774,466
1338,1270,1164,1099
1063,1551,166,924
1253,453,831,1298
1415,580,82,685
179,1510,1140,1616
1285,328,1106,905
332,1256,528,395
510,890,1283,927
1694,1254,1628,932
851,1259,311,733
1356,976,117,505
1504,1588,880,931
565,391,894,1729
10,64,421,360
818,403,1809,228
138,1693,1820,629
877,13,1186,1196
1624,625,246,1449
666,60,1844,212
1162,183,1610,722
1299,554,756,654
933,1434,986,828
1520,318,284,485
887,921,1324,1462
1324,29,714,1443
741,1419,297,446
1579,1158,74,917
1565,646,1617,1851
1239,1415,1104,1621
378,1570,778,942
165,521,215,506
1613,434,1122,563
