22,17,18,26,2,31,0,13,11,12,5,30,21,16,1,8,19,4,7,9,24,6,20,25,29,3,14,28,15,27,23,10
6,25,22,26,2,14,11,21,3,9,4,0,28,15,1,8,31,24,17,27,7,32,29,23,10,13,18,5,30,20,16,19
9,16,10,5,6,17,13,20,31,23,3,26,4,33,8,30,24,14,12,28,11,21,32,0,22,19,15,7,29,18,2,27
32,13,33,0,19,20,15,8,10,21,34,12,22,24,29,28,26,1,11,18,30,6,2,31,3,4,27,9,16,23,17,14
29,10,4,26,33,9,19,23,25,6,30,21,12,15,24,3,32,17,28,22,16,11,18,8,1,0,5,35,31,34,20,2
36,29,6,32,10,25,19,23,0,27,12,8,31,4,1,7,17,5,33,34,21,13,14,9,22,30,11,2,28,35,16,24
23,21,6,9,17,26,5,18,36,1,24,22,3,34,4,27,7,0,25,15,37,31,32,13,2,35,10,11,28,20,19,29
36,35,28,23,26,10,33,6,9,18,32,30,27,37,7,15,5,31,20,11,0,4,14,2,29,25,34,12,3,22,17,13
23,38,5,9,32,14,10,27,37,28,35,39,25,20,8,31,2,16,33,17,7,4,21,26,24,12,18,13,22,19,6,1
30,36,32,3,7,23,33,17,12,5,21,20,26,39,27,25,15,34,2,22,10,31,0,4,24,14,6,38,40,29,35,1
2,10,24,11,0,17,26,27,13,23,38,1,14,29,19,15,40,12,32,25,39,30,7,4,22,35,3,21,18,28,36,9
21,25,18,8,6,33,13,3,17,41,11,20,23,38,0,22,16,36,1,26,32,9,4,34,10,28,19,29,14,12,40,39
39,12,23,33,37,42,15,20,34,0,41,4,26,18,21,35,2,13,3,30,7,9,24,5,14,25,43,16,32,28,19,40
3,19,9,6,42,32,28,23,26,36,25,27,22,35,39,8,41,20,17,33,24,15,2,43,16,29,11,5,18,40,10,30
37,27,41,30,8,28,2,14,38,10,12,34,15,29,39,11,9,36,0,18,24,42,32,1,43,17,25,3,26,33,21,45
32,0,7,6,15,9,5,39,27,36,42,10,16,44,35,13,28,21,18,3,12,46,19,31,26,37,20,23,43,40,33,30
36,14,12,9,26,28,42,45,44,30,22,34,37,35,32,43,11,16,25,6,18,27,21,38,19,0,20,4,7,33,41,10
39,10,15,2,24,13,0,21,25,5,11,29,43,44,32,28,48,40,17,3,18,4,14,22,26,12,19,38,31,30,16,8
12,23,16,24,46,26,9,49,6,27,5,31,48,32,38,14,30,22,0,33,39,13,15,1,17,18,4,42,45,34,47,10
19,13,36,32,34,22,31,3,46,24,23,44,40,10,37,48,42,50,8,9,20,41,5,25,17,38,12,35,29,27,21,18
35,7,0,44,29,27,4,48,3,34,12,1,5,19,13,18,46,51,37,42,9,24,20,33,8,43,31,16,36,41,49,26
34,22,23,21,45,29,43,48,26,38,41,3,18,2,15,5,33,39,37,4,35,9,6,20,25,24,42,51,10,16,11,36
21,13,39,42,35,4,1,24,11,20,19,40,47,3,30,0,32,29,33,45,27,48,6,14,15,38,9,2,50,18,46,51
47,6,35,17,8,54,53,50,37,28,21,42,40,13,11,45,4,30,44,14,5,36,46,26,27,41,19,25,43,1,38,20
17,8,40,33,1,5,36,25,29,23,6,34,12,53,18,35,10,3,11,47,42,28,44,26,13,2,38,4,39,52,32,49
54,50,23,51,21,28,39,52,55,22,15,5,35,36,32,31,3,17,29,48,27,14,53,11,56,26,37,42,49,6,25,44
25,16,10,35,27,3,51,31,37,39,9,11,36,6,40,17,49,45,2,32,23,24,4,54,46,22,7,41,13,5,43,18
12,21,46,17,31,5,0,14,51,32,47,19,36,30,24,54,25,40,41,8,43,13,44,39,4,23,33,28,18,3,38,11
28,16,24,58,36,55,56,51,45,53,15,42,21,13,8,43,50,59,1,12,3,0,22,52,11,48,18,19,2,9,5,39
13,5,31,25,39,57,29,3,24,43,52,40,50,9,20,8,49,30,23,34,27,17,32,14,21,7,41,51,55,47,35,0
22,24,13,33,51,57,52,34,39,25,12,17,16,43,1,37,3,59,19,49,2,36,46,23,56,61,35,50,31,11,32,6
15,58,22,26,39,56,40,36,19,21,27,3,43,25,53,57,37,5,48,34,13,45,32,60,31,17,11,18,4,35,30,9
55,22,1,47,42,39,12,52,54,63,35,4,51,36,34,48,60,45,37,57,6,49,32,16,18,27,59,46,50,61,24,2
1,32,25,19,61,14,5,33,9,62,63,57,4,11,20,17,41,13,56,48,58,40,2,27,0,16,42,44,52,49,29,59
16,32,23,3,7,54,10,62,14,42,5,57,60,46,48,15,2,1,17,52,40,24,9,0,33,18,8,36,22,53,13,38
40,47,3,63,38,18,32,6,2,19,43,45,46,21,14,1,12,48,16,54,31,62,11,29,49,37,26,4,42,23,28,30
65,20,13,46,60,5,30,52,10,43,25,57,58,21,56,35,29,50,28,33,0,23,32,55,53,37,61,26,45,64,27,19
3,59,45,46,65,18,28,31,23,68,52,24,30,36,57,44,62,2,35,47,51,37,39,16,66,53,7,1,40,12,49,60
40,18,28,49,57,41,16,13,64,60,55,63,14,38,56,44,46,36,0,61,59,45,12,50,8,58,69,39,4,26,33,21
36,19,46,57,40,6,53,51,65,23,54,3,13,10,58,25,9,16,66,67,42,52,63,59,26,50,61,28,18,2,21,11
64,57,45,8,36,41,54,14,62,65,22,56,30,37,25,13,5,48,23,68,61,31,43,6,21,24,40,33,10,39,59,70
22,53,71,2,6,57,61,51,28,36,33,37,18,60,54,43,55,42,39,8,64,69,35,26,15,58,34,7,66,41,25,59
58,6,29,36,47,16,67,24,50,64,12,35,70,11,60,56,27,61,25,33,30,28,53,55,44,65,51,23,69,57,39,66
37,62,16,74,47,51,24,35,28,15,3,52,9,30,65,55,44,23,33,73,40,8,36,41,67,7,53,58,17,72,70,25
3,41,32,13,35,18,69,33,65,64,2,5,22,6,16,62,24,26,34,25,57,17,43,53,4,23,36,49,29,14,1,72
13,7,58,5,20,62,15,31,32,73,22,28,48,21,30,52,45,57,68,16,43,9,74,38,61,14,18,60,36,10,69,40
54,74,8,62,57,17,14,25,29,55,28,18,36,24,21,26,30,63,72,38,46,47,58,68,22,3,41,75,73,71,76,77
38,55,39,75,5,29,20,30,14,1,24,6,25,0,67,71,69,65,43,27,12,34,2,35,19,78,49,56,36,54,21,31
40,10,29,27,26,30,56,62,78,1,44,6,61,47,77,66,68,12,54,70,42,35,63,28,7,17,31,39,16,64,59,33
1,54,78,29,36,33,53,26,46,48,72,44,41,51,25,16,10,40,67,43,34,47,49,73,77,38,14,65,52,57,23,35
67,72,26,27,39,43,31,25,36,63,35,45,53,75,80,68,38,59,23,81,73,15,40,34,54,57,11,0,37,22,58,17
18,26,81,28,20,9,25,40,44,51,38,36,34,78,6,4,71,37,3,66,30,54,57,21,41,48,52,23,80,31,46,22
12,11,14,8,7,71,5,55,81,13,50,68,23,0,60,45,38,36,17,48,66,40,73,16,2,61,56,6,72,41,80,42
40,10,60,9,54,8,47,77,25,16,44,0,14,28,68,74,56,7,33,21,46,41,72,66,79,58,11,1,35,39,3,64
70,34,37,46,20,74,5,66,75,12,68,9,50,15,81,16,26,8,44,4,23,80,60,36,24,77,71,25,56,45,43,19
79,66,73,53,44,41,64,8,2,70,82,22,60,69,38,42,25,12,81,31,59,68,5,80,72,51,19,1,7,67,55,86
36,20,81,77,69,86,33,52,9,4,19,16,12,79,73,80,2,17,87,40,39,58,38,34,54,76,65,49,11,61,59,75
35,30,68,16,81,8,52,53,77,13,46,1,50,38,69,27,54,65,42,51,34,48,33,83,64,47,5,24,21,29,44,67
49,25,29,70,76,50,19,66,16,4,79,34,83,68,85,11,0,13,22,88,17,63,15,80,24,27,81,67,60,87,69,44
35,87,86,24,67,18,17,74,22,9,8,16,56,61,89,78,58,11,57,19,15,36,34,39,48,52,12,62,88,54,46,59
60,81,68,90,12,16,70,18,65,48,57,10,15,1,4,40,30,5,22,78,58,71,44,9,11,3,24,8,54,39,23,66
51,15,14,9,48,70,85,37,64,67,4,65,57,39,76,82,24,52,88,71,18,31,17,23,92,87,73,42,55,3,13,45
93,26,58,35,23,32,38,59,55,47,50,43,31,88,79,63,41,61,18,28,4,7,87,91,29,36,45,83,70,33,24,5
68,37,32,49,71,44,27,54,88,83,85,47,50,24,87,72,7,48,19,17,93,5,38,36,66,74,11,2,16,12,23,57
45,4,17,60,89,57,83,41,78,50,43,77,30,42,94,49,59,2,58,79,80,65,20,76,25,84,61,53,14,27,62,93
56,18,51,7,70,85,96,54,46,57,76,34,90,75,58,0,94,13,44,68,47,6,11,88,2,77,37,29,87,31,84,14
80,25,19,14,58,28,44,76,62,39,13,57,18,36,63,27,82,7,23,61,83,86,4,69,40,42,77,34,47,1,3,24
41,2,91,24,11,9,0,79,49,87,48,62,21,98,30,32,45,92,40,59,65,31,51,96,15,81,73,89,38,14,90,97
