PathFileType	4	(X/Y/Z)	D:\MAC3D_Data\Watanabe Lab\Sasazaki_1109\1_suihei3.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
200.00	200.00	      1294	0	mm	200.00	1	      1294
Frame#	Time	
209	1.040	
210	1.045	
211	1.050	
212	1.055	
213	1.060	
214	1.065	
215	1.070	
216	1.075	
217	1.080	
218	1.085	
219	1.090	
220	1.095	
221	1.100	
222	1.105	
223	1.110	
224	1.115	
225	1.120	
226	1.125	
227	1.130	
228	1.135	
229	1.140	
230	1.145	
231	1.150	
232	1.155	
233	1.160	
234	1.165	
235	1.170	
236	1.175	
237	1.180	
238	1.185	
239	1.190	
240	1.195	
241	1.200	
242	1.205	
243	1.210	
244	1.215	
245	1.220	
246	1.225	
247	1.230	
248	1.235	
249	1.240	
250	1.245	
251	1.250	
252	1.255	
253	1.260	
254	1.265	
255	1.270	
256	1.275	
257	1.280	
258	1.285	
259	1.290	
260	1.295	
261	1.300	
262	1.305	
263	1.310	
264	1.315	
265	1.320	
266	1.325	
267	1.330	
268	1.335	
269	1.340	
270	1.345	
271	1.350	
272	1.355	
273	1.360	
274	1.365	
275	1.370	
276	1.375	
277	1.380	
278	1.385	
279	1.390	
280	1.395	
281	1.400	
282	1.405	
283	1.410	
284	1.415	
285	1.420	
286	1.425	
287	1.430	
288	1.435	
289	1.440	
290	1.445	
291	1.450	
292	1.455	
293	1.460	
294	1.465	
295	1.470	
296	1.475	
297	1.480	
298	1.485	
299	1.490	
300	1.495	
301	1.500	
302	1.505	
303	1.510	
304	1.515	
305	1.520	
306	1.525	
307	1.530	
308	1.535	
309	1.540	
310	1.545	
311	1.550	
312	1.555	
313	1.560	
314	1.565	
315	1.570	
316	1.575	
317	1.580	
318	1.585	
319	1.590	
320	1.595	
321	1.600	
322	1.605	
323	1.610	
324	1.615	
325	1.620	
326	1.625	
327	1.630	
328	1.635	
329	1.640	
330	1.645	
331	1.650	
332	1.655	
333	1.660	
334	1.665	
335	1.670	
336	1.675	
337	1.680	
338	1.685	
339	1.690	
340	1.695	
341	1.700	
342	1.705	
343	1.710	
344	1.715	
345	1.720	
346	1.725	
347	1.730	
348	1.735	
349	1.740	
350	1.745	
351	1.750	
352	1.755	
353	1.760	
354	1.765	
355	1.770	
356	1.775	
357	1.780	
358	1.785	
359	1.790	
360	1.795	
361	1.800	
362	1.805	
363	1.810	
364	1.815	
365	1.820	
366	1.825	
367	1.830	
368	1.835	
369	1.840	
370	1.845	
371	1.850	
372	1.855	
373	1.860	
374	1.865	
375	1.870	
376	1.875	91.35039	2359.26953	821.37396	
377	1.880	90.83837	2352.16895	818.72235	
378	1.885	
379	1.890	
380	1.895	91.84880	2334.53638	813.00641	
381	1.900	90.66111	2326.74414	810.65466	
382	1.905	91.52224	2320.20630	810.25391	
383	1.910	91.18386	2312.18774	810.12427	
384	1.915	91.65321	2304.14673	810.47455	
385	1.920	93.13503	2296.79028	811.63324	
386	1.925	92.18658	2287.30273	811.63062	
387	1.930	92.97585	2279.66772	813.24048	
388	1.935	91.94202	2270.66528	812.82562	
389	1.940	91.69481	2262.97241	812.49652	-120.09521	2270.87695	821.02924	
390	1.945	-120.17529	2261.66504	819.54987	
391	1.950	91.53479	2248.22559	809.42603	-120.43895	2253.96777	817.88904	
392	1.955	91.74791	2240.78906	807.06952	-120.75319	2245.55542	815.39801	
393	1.960	
394	1.965	-122.11775	2230.04810	808.95178	90.95214	2224.85034	799.25885	
395	1.970	
396	1.975	91.83954	2209.72803	792.83624	
397	1.980	87.81608	2200.14111	787.94995	
398	1.985	88.23595	2192.96313	785.96161	
399	1.990	87.45583	2184.26831	783.76849	
400	1.995	87.39524	2174.88916	782.01080	
401	2.000	87.06200	2164.88477	780.78613	
402	2.005	87.66376	2155.03345	780.35272	
403	2.010	88.75069	2145.62256	780.79901	
404	2.015	90.09940	2136.96631	781.72040	
405	2.020	89.95916	2126.56323	781.24243	
406	2.025	89.79633	2117.58813	780.82849	
407	2.030	89.50758	2108.53149	779.64752	
408	2.035	-126.85918	2102.21240	781.63562	89.31757	2100.00781	778.38867	
409	2.040	89.00771	2089.05762	775.42700	
410	2.045	88.37048	2079.28833	773.37128	
411	2.050	87.48922	2069.47729	771.87054	
412	2.055	87.76530	2059.25146	770.06122	
413	2.060	87.63671	2049.31689	769.24335	
414	2.065	87.30354	2038.32434	768.26270	
415	2.070	86.89706	2027.37219	767.58380	
416	2.075	86.74792	2016.32385	767.00391	
417	2.080	87.25283	2006.01404	766.46570	
418	2.085	87.77374	1995.22009	766.95880	1550.68799	-2617.99536	-1879.44958	
419	2.090	88.09444	1984.29236	766.50421	1546.86011	-2635.58350	-1883.82605	117.88451	1841.86230	771.98389	-127.45325	1994.29077	761.04498	
420	2.095	88.10275	1972.75903	766.07825	
421	2.100	87.12808	1961.22998	765.47980	
422	2.105	86.30613	1950.83472	764.80109	-128.45958	1962.62878	758.04718	
423	2.110	85.98643	1940.15210	762.82532	
424	2.115	-128.85066	1936.63525	753.57263	86.03627	1930.09265	760.58246	
425	2.120	-129.33679	1924.78589	750.72260	85.40331	1921.17517	757.68005	
426	2.125	-130.40411	1915.02991	748.75183	85.30895	1910.98608	753.79529	
427	2.130	84.40348	1900.61841	749.77069	
428	2.135	-132.97362	1894.23767	741.57983	83.60642	1889.69946	745.38025	
429	2.140	34.89183	1717.10437	698.81073	83.89857	1880.63489	741.57446	
430	2.145	83.66179	1869.68372	737.26074	
431	2.150	-86.31668	1675.06531	673.67065	83.76313	1858.67090	733.48920	
432	2.155	83.00872	1846.38879	730.40436	
433	2.160	83.02248	1834.38037	727.66553	
434	2.165	83.44716	1822.73975	725.92249	
435	2.170	-35.56641	1652.44495	718.77618	84.51711	1811.03345	724.49121	
436	2.175	1396.45813	-3172.75562	-2259.33203	85.81110	1799.25830	723.83228	
437	2.180	86.40417	1787.63623	723.00580	
438	2.185	86.45343	1775.00757	722.31671	
439	2.190	86.05041	1763.22107	721.33783	
440	2.195	85.57172	1752.58618	720.04639	
441	2.200	85.48154	1741.53467	717.88306	
442	2.205	85.63166	1730.74158	715.34259	
443	2.210	85.65107	1719.30371	712.29944	-131.05470	1717.86560	708.05518	
444	2.215	84.97298	1707.79431	709.41272	
445	2.220	84.24683	1694.38733	705.99908	
446	2.225	-133.76332	1687.83630	701.83807	84.44131	1683.63037	703.44946	
447	2.230	-132.87144	1675.56030	698.38300	84.78331	1671.37109	701.09631	
448	2.235	-132.13628	1664.29089	695.69598	85.04913	1656.54102	698.12665	
449	2.240	-131.87721	1653.92932	692.70697	85.31110	1644.12170	696.61914	
450	2.245	-130.99055	1642.39697	690.83179	86.07062	1630.86316	694.83057	
451	2.250	-130.01263	1630.56628	688.99719	87.62946	1618.45276	693.49677	
452	2.255	-127.81464	1617.33264	687.51880	89.27206	1606.05164	692.67328	
453	2.260	-126.99033	1605.82715	686.74786	-38.48110	1478.61023	702.90198	90.53866	1593.30627	691.69592	
454	2.265	-126.45178	1593.65112	685.84271	91.18173	1580.77002	690.64398	
455	2.270	-126.08318	1579.35999	685.15497	91.90096	1566.26624	688.33319	
456	2.275	-126.31202	1566.01294	684.47998	91.80605	1554.57166	686.98108	
457	2.280	-126.04264	1550.79614	683.96960	92.08953	1543.27869	684.89703	
458	2.285	-125.60318	1536.21252	681.86969	92.36852	1532.11951	682.43854	
459	2.290	-125.59145	1522.31543	680.01160	92.30711	1520.11389	679.35059	-10.22297	1316.25378	638.33167	
460	2.295	-127.02768	1509.69702	678.11597	91.63358	1507.09131	675.97449	-9.65981	1303.01428	635.45166	
461	2.300	-127.94742	1498.10522	675.70374	91.25853	1494.52502	672.49829	
462	2.305	91.69580	1482.38879	669.58838	
463	2.310	-126.72932	1472.29321	669.55261	92.24586	1470.27393	666.81683	
464	2.315	90.80587	1454.10034	662.72400	
465	2.320	92.79549	1441.42224	661.18292	-124.96626	1449.16394	663.63702	
466	2.325	93.95198	1427.76758	658.66980	-123.89492	1437.56970	660.01807	
467	2.330	95.39565	1414.00244	656.75189	-122.73936	1425.89026	657.18860	
468	2.335	96.74410	1399.83582	654.93628	
469	2.340	98.31395	1386.61902	653.34229	
470	2.345	99.71165	1373.06714	652.03314	-117.63896	1387.38550	650.58374	
471	2.350	100.35986	1359.57300	650.66199	-117.05671	1373.88416	648.52936	
472	2.355	100.42541	1346.26221	648.88586	-117.50765	1360.31006	647.45984	
473	2.360	100.46915	1333.87976	647.03644	-117.44611	1345.95190	646.15204	
474	2.365	100.60423	1320.86816	644.54889	-117.90910	1330.59827	644.23645	
475	2.370	100.12918	1309.73889	642.16669	-118.41865	1317.57007	642.99646	
476	2.375	99.80581	1296.86523	639.07666	-118.71541	1302.58850	639.90900	
477	2.380	97.75423	1282.09863	635.19543	
478	2.385	98.76170	1270.27234	633.31067	-120.31290	1278.40540	635.58856	
479	2.390	99.45799	1257.45178	630.74304	-119.85246	1264.20520	632.17493	
480	2.395	99.95471	1243.25378	628.59796	-119.75369	1251.99036	629.12439	
481	2.400	100.47211	1228.03625	626.33087	-118.70458	1239.35034	626.07172	
482	2.405	100.68956	1213.22717	624.41345	-117.77541	1228.09692	623.27618	
483	2.410	101.75330	1198.27795	622.69440	-116.46026	1214.80737	620.61078	
484	2.415	103.55240	1184.26697	621.35309	-114.86941	1201.39246	619.04944	
485	2.420	104.92200	1170.89038	620.13654	-113.05148	1187.48083	617.79700	
486	2.425	105.80617	1155.81628	618.64453	-111.27860	1173.62744	616.75330	
487	2.430	107.02539	1142.12634	616.89191	-109.99252	1159.19934	616.27087	
488	2.435	107.18236	1127.96338	615.46570	-110.12402	1146.00305	616.48676	
489	2.440	107.14220	1114.48950	613.04895	-109.71772	1129.98645	615.83228	
490	2.445	106.91023	1102.74658	610.19781	-0.39319	902.35437	582.43097	-112.13052	1115.89282	616.16547	
491	2.450	106.75771	1090.59827	607.26587	-113.60840	1104.13745	616.38129	
492	2.455	105.94272	1077.11206	603.04346	
493	2.460	104.89355	1064.30554	599.65314	-113.93527	1070.08997	612.23773	
494	2.465	-114.70072	1055.48962	608.34399	103.67629	1050.25415	595.83002	0.64711	846.62750	573.25446	
495	2.470	-115.21232	1041.35278	605.03540	102.53403	1035.89343	592.44684	
496	2.475	-115.39056	1027.71204	602.04669	102.45999	1021.77405	589.74854	
497	2.480	-116.15476	1017.73114	600.14978	102.98436	1008.54211	588.19226	
498	2.485	103.26875	992.89447	586.72430	-115.16805	1002.29236	595.96503	
499	2.490	103.97675	977.52124	585.13928	-115.98051	991.36102	594.79681	
500	2.495	104.77991	962.12134	583.87891	
501	2.500	106.49074	947.81836	583.02081	
502	2.505	107.73530	932.53882	582.23370	
503	2.510	108.85973	918.19159	581.31195	
504	2.515	108.65769	902.98822	580.12494	-109.61304	923.11743	587.61334	
505	2.520	108.29706	888.42944	578.32275	-109.84052	904.62793	585.33575	
506	2.525	107.45490	873.89441	576.08954	-111.18260	889.91351	585.07074	
507	2.530	107.08653	861.44366	573.94165	-111.57890	872.76398	583.52435	
508	2.535	105.97108	847.96265	571.38477	-112.49152	855.98682	582.28027	
509	2.540	104.44380	834.30707	568.73004	-114.20072	841.67468	580.87274	
510	2.545	102.99003	819.68536	566.10834	-116.17697	827.83716	579.72717	
511	2.550	102.20578	805.50134	563.77197	-57.54416	536.69611	452.25009	
512	2.555	102.02882	790.48615	561.44440	-117.28848	800.08331	575.07739	
513	2.560	102.38348	775.64276	559.93213	-116.16728	783.94629	571.12280	
514	2.565	102.81249	759.34363	558.24817	-3.79776	558.25739	541.99170	
515	2.570	103.35978	743.31897	556.79016	
516	2.575	104.50240	727.95422	555.82599	
517	2.580	105.44057	711.81744	554.48645	
518	2.585	106.29974	696.36383	553.37543	
519	2.590	106.60939	679.93054	551.58710	
520	2.595	106.85237	665.17169	550.42822	-111.43421	691.50769	559.21326	
521	2.600	106.16116	649.68341	548.57471	-111.41599	673.38684	556.94562	
522	2.605	105.74471	636.80927	546.89294	
523	2.610	104.92226	623.34821	544.11206	
524	2.615	-6.53365	408.17932	514.66193	103.81637	609.75391	541.29230	
525	2.620	-6.43035	393.15985	512.28815	101.75377	596.18713	537.85284	-116.01360	608.33575	555.04962	
526	2.625	100.15498	581.59869	534.75629	
527	2.630	98.06219	567.03210	531.39429	
528	2.635	96.72564	551.97131	528.06281	
529	2.640	96.35126	537.64697	525.69208	
530	2.645	95.73553	522.18219	523.22534	
531	2.650	95.65694	505.80002	521.18475	
532	2.655	96.01781	489.84131	519.90131	
533	2.660	96.63169	473.81833	518.68921	
534	2.665	-119.17393	471.11334	525.06451	97.22959	457.14407	517.24188	
535	2.670	97.67577	441.42172	516.02618	
536	2.675	97.67397	426.42993	515.22522	
537	2.680	96.34676	409.70618	513.18585	
538	2.685	95.23831	395.46509	511.70630	
539	2.690	-17.11975	182.17360	490.77707	93.53652	381.35739	509.90979	
540	2.695	-17.24371	165.77753	488.44073	91.60085	367.64258	507.62231	
541	2.700	89.90945	354.69412	506.25220	
542	2.705	86.94876	339.62625	503.78006	
543	2.710	
544	2.715	-87.95979	57.30282	415.36356	83.27647	310.40622	500.08368	
545	2.720	83.36896	295.97479	498.93338	
546	2.725	82.24478	279.38333	497.58017	
547	2.730	82.16537	262.76257	496.69147	
548	2.735	82.66051	246.44237	496.37585	
549	2.740	82.73477	229.88911	495.10992	
550	2.745	83.19771	213.34888	494.45587	
551	2.750	83.61828	197.97258	493.31491	
552	2.755	83.43750	182.02734	492.22894	
553	2.760	82.42110	165.37794	490.73633	
554	2.765	81.51276	150.64653	489.00607	-133.37308	167.79720	505.70996	
555	2.770	80.48567	138.04567	487.24854	
556	2.775	79.63416	125.18520	484.71396	
557	2.780	76.72224	109.50286	480.41449	
558	2.785	74.95551	96.92148	478.15353	
559	2.790	72.90857	82.40571	475.42416	
560	2.795	70.63107	67.69953	472.59894	
561	2.800	69.09945	52.65875	470.12564	
562	2.805	67.88128	36.49365	467.79440	
563	2.810	67.49203	21.51691	466.29431	
564	2.815	67.57343	4.53078	464.85254	
565	2.820	67.37833	-13.36946	462.59708	
566	2.825	68.49692	-28.18576	463.23465	
567	2.830	69.22893	-44.63349	462.94495	
568	2.835	69.35902	-59.97018	462.70483	
569	2.840	69.06876	-76.86401	462.19907	
570	2.845	68.27984	-91.81670	461.54187	
571	2.850	67.77363	-107.18721	460.66113	
572	2.855	62.31163	-126.16463	456.71683	
573	2.860	63.45577	-136.83932	455.77780	
574	2.865	62.18251	-149.95613	454.88290	
575	2.870	59.68235	-163.81248	453.47659	
576	2.875	57.45330	-179.19705	451.32468	
577	2.880	55.99494	-194.25909	449.14789	
578	2.885	
579	2.890	55.45042	-225.23557	446.11142	
580	2.895	
581	2.900	55.62696	-259.29733	445.15106	
582	2.905	54.27779	-280.24954	442.48425	
583	2.910	54.63271	-296.61453	442.09662	-156.93184	-282.14865	479.58990	
584	2.915	56.70229	-311.73511	442.24890	
585	2.920	57.81250	-325.51334	442.64713	
586	2.925	57.19552	-341.76187	441.73502	-156.11945	-327.99960	477.55850	
587	2.930	56.45312	-357.67740	441.68338	
588	2.935	54.21761	-375.35251	437.92218	
589	2.940	53.08512	-388.94858	436.21011	
590	2.945	51.38433	-402.71490	434.27072	-160.29855	-394.48233	480.81161	
591	2.950	50.55507	-413.82733	433.55664	
592	2.955	47.99338	-429.87384	430.66403	
593	2.960	45.81229	-444.71683	428.12198	
594	2.965	44.34162	-459.41400	425.69339	
595	2.970	43.87186	-476.38477	423.74142	
596	2.975	43.25634	-492.26785	421.84421	
597	2.980	42.68718	-510.84851	419.87036	
598	2.985	43.38436	-526.71161	419.55573	
599	2.990	44.88593	-541.06921	419.59167	
600	2.995	44.97636	-559.75549	418.03229	
601	3.000	43.12539	-579.56372	415.05188	
602	3.005	43.56273	-594.15778	415.31906	
603	3.010	42.79451	-610.73499	414.62878	
604	3.015	41.82845	-626.00952	413.92365	
605	3.020	40.72860	-640.04327	412.89566	
606	3.025	40.14375	-652.26544	413.20969	
607	3.030	38.17473	-666.69580	412.11276	
608	3.035	35.18335	-683.31213	410.64294	
609	3.040	33.31536	-698.09595	409.39844	-70.17642	-899.24103	419.54224	
610	3.045	32.56356	-712.44482	408.38641	
611	3.050	
612	3.055	30.63991	-745.91205	405.64264	
613	3.060	30.71558	-764.36499	404.05740	
614	3.065	
615	3.070	32.28852	-794.00299	404.56442	
616	3.075	
617	3.080	32.45322	-830.40863	401.81610	
618	3.085	32.34329	-846.73523	401.99741	
619	3.090	34.15523	-861.21271	401.13324	
620	3.095	32.95904	-877.25879	400.66599	
621	3.100	31.08662	-891.38403	401.07852	
622	3.105	30.34734	-903.80988	400.59717	
623	3.110	-75.36279	-1123.55920	417.68076	29.95209	-914.96289	400.26871	
624	3.115	27.35697	-931.77124	397.80319	
625	3.120	23.96911	-947.54242	397.28735	
626	3.125	
627	3.130	
628	3.135	-77.75063	-1201.65173	421.80679	
629	3.140	19.22192	-1012.27911	390.43781	
630	3.145	
631	3.150	
632	3.155	
633	3.160	
634	3.165	23.64872	-1094.90161	390.53696	
635	3.170	24.20165	-1111.46960	390.00800	
636	3.175	23.92983	-1126.98755	390.10623	
637	3.180	24.43159	-1140.65881	389.81616	
638	3.185	21.99392	-1155.55139	390.01093	
639	3.190	
640	3.195	20.76047	-1181.48010	390.86758	
641	3.200	20.14422	-1193.85632	391.36798	
642	3.205	18.16596	-1209.31628	390.47537	
643	3.210	
644	3.215	-78.09805	-1451.69446	420.08295	
645	3.220	
646	3.225	
647	3.230	
648	3.235	19.45119	-1311.31384	390.82449	
649	3.240	
650	3.245	-50.77026	-1197.54089	339.42197	
651	3.250	23.97327	-1360.07837	392.29813	
652	3.255	23.78996	-1376.50220	391.94785	
653	3.260	23.84811	-1392.04468	392.00159	
654	3.265	24.20979	-1404.42383	393.92136	
655	3.270	
656	3.275	
657	3.280	18.41255	-1449.60059	390.88229	
658	3.285	
659	3.290	
660	3.295	13.79097	-1493.05640	389.87250	
661	3.300	14.97062	-1509.60474	389.78033	
662	3.305	
663	3.310	
664	3.315	
665	3.320	18.02512	-1575.88879	393.18076	
666	3.325	19.34500	-1590.77148	393.08728	-182.94629	-1574.81689	448.71552	
667	3.330	-181.29897	-1589.68420	450.52252	
668	3.335	22.30038	-1622.40125	396.55899	-179.94548	-1604.17664	452.51410	
669	3.340	22.62176	-1637.84009	397.08047	
670	3.345	
671	3.350	-46.06365	-1539.93359	353.80756	
672	3.355	-45.84156	-1556.36023	356.02768	
673	3.360	-46.25315	-1573.37292	357.89703	
674	3.365	-47.97342	-1589.07642	359.69897	
675	3.370	-49.40642	-1604.67249	360.78284	
676	3.375	-49.66229	-1620.97217	362.45554	
677	3.380	-50.20213	-1637.58667	364.30515	
678	3.385	-50.35881	-1653.01917	365.53226	
679	3.390	
680	3.395	-49.91956	-1682.62976	369.23575	
681	3.400	-48.66433	-1698.08521	372.10904	
682	3.405	
683	3.410	
684	3.415	
685	3.420	
686	3.425	
687	3.430	25.57602	-1899.62695	442.38528	
688	3.435	
689	3.440	
690	3.445	
691	3.450	
692	3.455	
693	3.460	
694	3.465	
695	3.470	-79.91056	-2207.11719	510.58789	
696	3.475	
697	3.480	
698	3.485	
699	3.490	-178.46327	-2047.70618	530.97894	
700	3.495	-176.13959	-2060.77490	536.47894	27.13912	-2078.66138	493.55072	
701	3.500	28.18398	-2091.47754	497.90573	
702	3.505	-170.18089	-2091.88403	551.55121	
703	3.510	
704	3.515	
705	3.520	
706	3.525	
707	3.530	
708	3.535	
709	3.540	
710	3.545	-181.62650	-2199.23193	591.66437	-69.93780	-2405.87939	581.93378	
711	3.550	-180.98541	-2209.63281	594.62531	
712	3.555	-180.09760	-2220.80762	598.09900	
713	3.560	-178.27284	-2233.68042	602.26971	-68.22511	-2445.11108	603.14349	
714	3.565	-175.39534	-2244.72363	606.75275	27.39419	-2257.33057	565.46973	
715	3.570	29.73392	-2271.39844	570.50165	-173.44604	-2257.46533	611.65533	
716	3.575	31.00641	-2283.77100	576.22205	-171.48235	-2268.84180	617.38135	
717	3.580	32.11623	-2297.02979	580.67780	-169.72285	-2281.51294	624.47430	
718	3.585	33.58612	-2309.52295	586.61163	
719	3.590	34.52753	-2322.37158	593.14783	
720	3.595	36.13539	-2335.84888	601.35376	-62.86613	-2531.65649	641.78778	
721	3.600	35.12326	-2345.51587	606.93378	-62.62135	-2544.10278	645.87677	
722	3.605	35.30701	-2357.68799	614.15607	
723	3.610	34.49339	-2369.66675	621.00720	
724	3.615	32.50558	-2380.61304	626.49054	
725	3.620	29.19019	-2389.81421	632.15045	-175.41885	-2387.26318	685.91064	
726	3.625	30.05702	-2403.10156	639.49481	
727	3.630	30.91438	-2415.92798	646.06464	-176.27855	-2411.28906	694.61389	
728	3.635	-174.94717	-2422.79932	699.03687	-580.35846	-1995.26489	366.18103	
729	3.640	-172.87863	-2434.14111	702.74091	33.44766	-2441.21655	658.17474	
730	3.645	-172.02846	-2444.06689	706.35352	34.18815	-2453.38525	662.28107	
731	3.650	-169.40456	-2454.01465	710.32257	37.89007	-2468.48950	669.44257	
732	3.655	-166.58943	-2465.37598	714.80664	39.50628	-2481.74170	674.46381	
733	3.660	-164.31821	-2477.55518	719.99994	40.51766	-2495.71851	678.47186	
734	3.665	-162.48691	-2488.55151	725.97192	41.89743	-2508.84717	683.86646	
735	3.670	-57.13772	-2713.99463	730.78088	43.50436	-2521.67334	689.49982	
736	3.675	45.22030	-2534.15015	696.60907	
737	3.680	-160.93066	-2527.99756	748.11658	-56.92482	-2740.14844	739.17285	44.30942	-2544.47192	702.34924	
738	3.685	-161.32867	-2542.20923	755.73450	45.05317	-2555.71387	708.77185	
739	3.690	-164.70831	-2555.73462	761.76904	43.31596	-2564.86011	714.29144	
740	3.695	41.24314	-2574.74023	719.50391	
741	3.700	39.03062	-2586.29419	724.80878	
742	3.705	-170.99452	-2594.53687	776.41492	38.56797	-2598.88477	730.46075	
743	3.710	-171.47220	-2607.29175	779.65985	37.08755	-2609.23218	734.60309	
744	3.715	-170.74220	-2618.56885	782.70245	39.28679	-2624.05786	740.11780	
745	3.720	-170.53401	-2630.34644	784.65320	40.68240	-2637.06030	744.53131	
746	3.725	-168.73668	-2640.04614	787.21399	41.79918	-2651.43140	749.15277	
747	3.730	-166.99292	-2651.23804	789.51459	42.68801	-2665.03345	752.42578	
748	3.735	-164.58029	-2662.74072	793.03101	44.76550	-2678.66138	756.03540	
749	3.740	-162.91222	-2672.99829	796.71918	45.05243	-2691.99170	759.37378	
750	3.745	-161.42342	-2682.68481	801.01379	46.65596	-2706.47266	763.29724	
751	3.750	-159.66820	-2696.09326	806.45471	48.47842	-2720.56128	767.82886	
752	3.755	-155.60352	-2710.98145	814.29877	50.85347	-2733.63184	772.14490	
753	3.760	-157.77576	-2723.25317	819.94440	51.21021	-2744.64453	775.85004	
754	3.765	49.32102	-2753.83789	779.35779	
755	3.770	48.20329	-2763.08569	783.12866	
756	3.775	46.42715	-2773.95703	787.34625	
757	3.780	44.94238	-2786.12744	791.71198	
758	3.785	-166.03401	-2790.14185	846.60583	43.62315	-2797.20654	795.85327	
759	3.790	-166.44836	-2802.64404	849.76141	42.15032	-2808.44360	799.15228	
760	3.795	-166.97664	-2815.35522	851.27374	44.09460	-2822.38721	803.76123	
761	3.800	-166.52122	-2824.85498	853.19073	43.95387	-2834.81445	806.53314	
762	3.805	-166.15387	-2835.85083	854.48834	45.16169	-2848.32153	810.21985	
763	3.810	-164.15399	-2845.79663	855.35571	46.78578	-2862.34863	813.45227	
764	3.815	-162.19475	-2855.46436	856.55383	48.85639	-2877.00073	817.61755	
765	3.820	-160.91513	-2866.53076	857.74359	50.47144	-2890.69653	820.42493	
766	3.825	-159.36497	-2877.21826	859.98676	52.19752	-2905.10742	823.94519	
767	3.830	-158.06487	-2888.13037	862.66138	53.52218	-2919.05615	827.63727	
768	3.835	-150.99582	-2904.21558	868.64142	52.98966	-2930.30835	830.31897	
769	3.840	-151.53194	-2916.14966	872.71393	54.82290	-2941.73096	834.23492	
770	3.845	54.96964	-2952.69409	837.89246	
771	3.850	53.01591	-2960.64160	839.72491	
772	3.855	-161.25282	-2953.14624	882.67358	51.26675	-2970.21094	841.70892	
773	3.860	49.80976	-2981.38452	845.10175	
774	3.865	49.12608	-2992.80762	848.25531	
775	3.870	-165.99951	-2989.73804	892.95068	46.24305	-3001.68384	849.98749	
776	3.875	-165.70175	-2998.44043	894.28809	45.74084	-3012.35986	853.44617	
777	3.880	-166.73232	-3005.53540	894.42651	46.03329	-3021.23438	855.88934	
