pitch
yaw
left
right
"['154', '0', '0', 3]","['154', '0', '0', 1.5]","['154', '0', '0', 1.5]",3,250,100,58,1.0033729076385498
"['154', '0', '0', 1.6]","['154', '0', '0', 3]","['154', '0', '0', 1.5]",1,250,100,54,0.1961221694946289
"['154', '0', '0', 5]","['154', '0', '0', 1.6]","['154', '0', '0', 3]",7,250,100,48,0.11029291152954102
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 1.6]",7,250,100,47,0.14423370361328125
"['154', '0', '0', 2]","['154', '0', '0', 5]","['154', '0', '0', 5]",2,250,100,58,0.14951133728027344
"['154', '0', '0', 2]","['154', '0', '0', 2]","['154', '0', '0', 5]",2,250,100,50,0.10379147529602051
"['154', '0', '0', 4]","['154', '0', '0', 2]","['154', '0', '0', 2]",4,250,100,48,0.1357431411743164
"['154', '0', '0', 5]","['154', '0', '0', 4]","['154', '0', '0', 2]",6,250,100,46,0.1094214916229248
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 4]",5,250,100,47,0.044112205505371094
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 5]",6,250,100,48,0.09153985977172852
"['154', '0', '0', 3]","['154', '0', '0', 5]","['154', '0', '0', 5]",3,250,100,66,0.06310033798217773
"['154', '0', '0', 3]","['154', '0', '0', 3]","['154', '0', '0', 5]",3,250,100,48,0.09075760841369629
"['154', '0', '0', 3]","['154', '0', '0', 3]","['154', '0', '0', 3]",3,250,100,48,0.0474705696105957
"['154', '0', '0', 1.6]","['154', '0', '0', 3]","['154', '0', '0', 3]",1,250,100,42,0.10215520858764648
"['154', '0', '0', 5]","['154', '0', '0', 1.6]","['154', '0', '0', 3]",6,250,100,49,0.09300017356872559
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 1.6]",5,250,100,48,0.1066443920135498
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 5]",7,250,100,67,0.10564112663269043
"['154', '0', '0', 5]","['154', '0', '0', 5]","['154', '0', '0', 5]",7,250,100,40,0.09119153022766113
"['154', '0', '0', 2]","['154', '0', '0', 5]","['154', '0', '0', 5]",2,250,100,50,0.09320473670959473
"['153', '140', '140', 2]","['154', '0', '0', 2]","['154', '0', '0', 5]",2,250,100,39,0.11040663719177246
"['152', '250', '100', 1.6]","['153', '140', '140', 2]","['154', '0', '0', 2]",1,250,100,48,0.10509061813354492
"['148', '250', '100', 2]","['152', '250', '100', 1.6]","['153', '140', '140', 2]",2,250,100,44,0.09480166435241699
"['139', '250', '100', 3]","['148', '250', '100', 2]","['152', '250', '100', 1.6]",3,250,100,48,0.10186171531677246
"['129', '250', '100', 2]","['139', '250', '100', 3]","['148', '250', '100', 2]",2,250,100,39,0.09309196472167969
