"deque([['99', '140', '140', 3.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5]])",2,-10,"deque([['99', '140', '140', 3.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5]])",True
"deque([['98', '100', '250', 3.5], ['99', '140', '140', 3.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5]])",2,-10,"deque([['98', '100', '250', 3.5], ['99', '140', '140', 3.5], ['97', '0', '0', 1.5], ['97', '0', '0', 1.5]])",
"deque([['100', '100', '250', 4.5], ['98', '100', '250', 3.5], ['99', '140', '140', 3.5], ['97', '0', '0', 1.5]])",4,-10,"deque([['100', '100', '250', 4.5], ['98', '100', '250', 3.5], ['99', '140', '140', 3.5], ['97', '0', '0', 1.5]])",
"deque([['96', '100', '250', 6], ['100', '100', '250', 4.5], ['98', '100', '250', 3.5], ['99', '140', '140', 3.5]])",5,-10,"deque([['96', '100', '250', 6], ['100', '100', '250', 4.5], ['98', '100', '250', 3.5], ['99', '140', '140', 3.5]])",
"deque([['93', '100', '250', 4], ['96', '100', '250', 6], ['100', '100', '250', 4.5], ['98', '100', '250', 3.5]])",3,-10,"deque([['93', '100', '250', 4], ['96', '100', '250', 6], ['100', '100', '250', 4.5], ['98', '100', '250', 3.5]])",
"deque([['81', '100', '250', 4], ['93', '100', '250', 4], ['96', '100', '250', 6], ['100', '100', '250', 4.5]])",3,-10,"deque([['81', '100', '250', 4], ['93', '100', '250', 4], ['96', '100', '250', 6], ['100', '100', '250', 4.5]])",
"deque([['75', '100', '250', 2], ['81', '100', '250', 4], ['93', '100', '250', 4], ['96', '100', '250', 6]])",1,-10,"deque([['75', '100', '250', 2], ['81', '100', '250', 4], ['93', '100', '250', 4], ['96', '100', '250', 6]])",
"deque([['54', '100', '50', 2], ['75', '100', '250', 2], ['81', '100', '250', 4], ['93', '100', '250', 4]])",1,-10,"deque([['54', '100', '50', 2], ['75', '100', '250', 2], ['81', '100', '250', 4], ['93', '100', '250', 4]])",
"deque([['41', '100', '250', 2], ['54', '100', '50', 2], ['75', '100', '250', 2], ['81', '100', '250', 4]])",1,-1,"deque([['41', '100', '250', 2], ['54', '100', '50', 2], ['75', '100', '250', 2], ['81', '100', '250', 4]])",
"deque([['44', '141', '250', 6], ['41', '100', '250', 2], ['54', '100', '50', 2], ['75', '100', '250', 2]])",5,-1,"deque([['44', '141', '250', 6], ['41', '100', '250', 2], ['54', '100', '50', 2], ['75', '100', '250', 2]])",
"deque([['38', '141', '250', 4.5], ['44', '141', '250', 6], ['41', '100', '250', 2], ['54', '100', '50', 2]])",4,-1,"deque([['38', '141', '250', 4.5], ['44', '141', '250', 6], ['41', '100', '250', 2], ['54', '100', '50', 2]])",
"deque([['24', '100', '250', 4.5], ['38', '141', '250', 4.5], ['44', '141', '250', 6], ['41', '100', '250', 2]])",4,0,"deque([['24', '100', '250', 4.5], ['38', '141', '250', 4.5], ['44', '141', '250', 6], ['41', '100', '250', 2]])",
"deque([['17', '100', '250', 4.5], ['24', '100', '250', 4.5], ['38', '141', '250', 4.5], ['44', '141', '250', 6]])",4,0,"deque([['17', '100', '250', 4.5], ['24', '100', '250', 4.5], ['38', '141', '250', 4.5], ['44', '141', '250', 6]])",
"deque([['11', '141', '250', 3.5], ['17', '100', '250', 4.5], ['24', '100', '250', 4.5], ['38', '141', '250', 4.5]])",2,0,"deque([['11', '141', '250', 3.5], ['17', '100', '250', 4.5], ['24', '100', '250', 4.5], ['38', '141', '250', 4.5]])",
"deque([['10', '189', '250', 3.5], ['11', '141', '250', 3.5], ['17', '100', '250', 4.5], ['24', '100', '250', 4.5]])",2,0,"deque([['10', '189', '250', 3.5], ['11', '141', '250', 3.5], ['17', '100', '250', 4.5], ['24', '100', '250', 4.5]])",
"deque([['3', '210', '250', 3.5], ['10', '189', '250', 3.5], ['11', '141', '250', 3.5], ['17', '100', '250', 4.5]])",2,1,"deque([['3', '210', '250', 3.5], ['10', '189', '250', 3.5], ['11', '141', '250', 3.5], ['17', '100', '250', 4.5]])",
"deque([['17', '213', '250', 3.5], ['3', '210', '250', 3.5], ['10', '189', '250', 3.5], ['11', '141', '250', 3.5]])",2,0,"deque([['17', '213', '250', 3.5], ['3', '210', '250', 3.5], ['10', '189', '250', 3.5], ['11', '141', '250', 3.5]])",
"deque([['23', '213', '250', 3.5], ['17', '213', '250', 3.5], ['3', '210', '250', 3.5], ['10', '189', '250', 3.5]])",2,0,"deque([['23', '213', '250', 3.5], ['17', '213', '250', 3.5], ['3', '210', '250', 3.5], ['10', '189', '250', 3.5]])",
