"deque([['145', '140', '140', 3.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5]])",2,-10,"deque([['145', '140', '140', 3.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5]])",True
"deque([['144', '100', '250', 3.5], ['145', '140', '140', 3.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5]])",2,-10,"deque([['144', '100', '250', 3.5], ['145', '140', '140', 3.5], ['144', '0', '0', 1.5], ['144', '0', '0', 1.5]])",
"deque([['140', '100', '250', 2], ['144', '100', '250', 3.5], ['145', '140', '140', 3.5], ['144', '0', '0', 1.5]])",1,-10,"deque([['140', '100', '250', 2], ['144', '100', '250', 3.5], ['145', '140', '140', 3.5], ['144', '0', '0', 1.5]])",
"deque([['133', '100', '250', 4.5], ['140', '100', '250', 2], ['144', '100', '250', 3.5], ['145', '140', '140', 3.5]])",4,-10,"deque([['133', '100', '250', 4.5], ['140', '100', '250', 2], ['144', '100', '250', 3.5], ['145', '140', '140', 3.5]])",
"deque([['127', '100', '250', 4], ['133', '100', '250', 4.5], ['140', '100', '250', 2], ['144', '100', '250', 3.5]])",3,-10,"deque([['127', '100', '250', 4], ['133', '100', '250', 4.5], ['140', '100', '250', 2], ['144', '100', '250', 3.5]])",
"deque([['120', '100', '250', 4], ['127', '100', '250', 4], ['133', '100', '250', 4.5], ['140', '100', '250', 2]])",3,-10,"deque([['120', '100', '250', 4], ['127', '100', '250', 4], ['133', '100', '250', 4.5], ['140', '100', '250', 2]])",
"deque([['114', '100', '250', 6], ['120', '100', '250', 4], ['127', '100', '250', 4], ['133', '100', '250', 4.5]])",5,-10,"deque([['114', '100', '250', 6], ['120', '100', '250', 4], ['127', '100', '250', 4], ['133', '100', '250', 4.5]])",
"deque([['112', '100', '250', 6], ['114', '100', '250', 6], ['120', '100', '250', 4], ['127', '100', '250', 4]])",5,-10,"deque([['112', '100', '250', 6], ['114', '100', '250', 6], ['120', '100', '250', 4], ['127', '100', '250', 4]])",
"deque([['107', '100', '250', 2], ['112', '100', '250', 6], ['114', '100', '250', 6], ['120', '100', '250', 4]])",1,-10,"deque([['107', '100', '250', 2], ['112', '100', '250', 6], ['114', '100', '250', 6], ['120', '100', '250', 4]])",
"deque([['101', '100', '250', 3.5], ['107', '100', '250', 2], ['112', '100', '250', 6], ['114', '100', '250', 6]])",2,-10,"deque([['101', '100', '250', 3.5], ['107', '100', '250', 2], ['112', '100', '250', 6], ['114', '100', '250', 6]])",
"deque([['96', '100', '250', 3.5], ['101', '100', '250', 3.5], ['107', '100', '250', 2], ['112', '100', '250', 6]])",2,-10,"deque([['96', '100', '250', 3.5], ['101', '100', '250', 3.5], ['107', '100', '250', 2], ['112', '100', '250', 6]])",
"deque([['89', '100', '250', 4.5], ['96', '100', '250', 3.5], ['101', '100', '250', 3.5], ['107', '100', '250', 2]])",4,-10,"deque([['89', '100', '250', 4.5], ['96', '100', '250', 3.5], ['101', '100', '250', 3.5], ['107', '100', '250', 2]])",
"deque([['85', '100', '250', 3.5], ['89', '100', '250', 4.5], ['96', '100', '250', 3.5], ['101', '100', '250', 3.5]])",2,-10,"deque([['85', '100', '250', 3.5], ['89', '100', '250', 4.5], ['96', '100', '250', 3.5], ['101', '100', '250', 3.5]])",
"deque([['81', '100', '250', 3.5], ['85', '100', '250', 3.5], ['89', '100', '250', 4.5], ['96', '100', '250', 3.5]])",2,-10,"deque([['81', '100', '250', 3.5], ['85', '100', '250', 3.5], ['89', '100', '250', 4.5], ['96', '100', '250', 3.5]])",
"deque([['78', '100', '250', 3.5], ['81', '100', '250', 3.5], ['85', '100', '250', 3.5], ['89', '100', '250', 4.5]])",2,-10,"deque([['78', '100', '250', 3.5], ['81', '100', '250', 3.5], ['85', '100', '250', 3.5], ['89', '100', '250', 4.5]])",
"deque([['73', '100', '250', 4], ['78', '100', '250', 3.5], ['81', '100', '250', 3.5], ['85', '100', '250', 3.5]])",3,-10,"deque([['73', '100', '250', 4], ['78', '100', '250', 3.5], ['81', '100', '250', 3.5], ['85', '100', '250', 3.5]])",
"deque([['69', '100', '250', 2], ['73', '100', '250', 4], ['78', '100', '250', 3.5], ['81', '100', '250', 3.5]])",1,-10,"deque([['69', '100', '250', 2], ['73', '100', '250', 4], ['78', '100', '250', 3.5], ['81', '100', '250', 3.5]])",
"deque([['64', '100', '250', 2], ['69', '100', '250', 2], ['73', '100', '250', 4], ['78', '100', '250', 3.5]])",1,-10,"deque([['64', '100', '250', 2], ['69', '100', '250', 2], ['73', '100', '250', 4], ['78', '100', '250', 3.5]])",
"deque([['61', '103', '250', 4.5], ['64', '100', '250', 2], ['69', '100', '250', 2], ['73', '100', '250', 4]])",4,-10,"deque([['61', '103', '250', 4.5], ['64', '100', '250', 2], ['69', '100', '250', 2], ['73', '100', '250', 4]])",
"deque([['57', '103', '250', 4.5], ['61', '103', '250', 4.5], ['64', '100', '250', 2], ['69', '100', '250', 2]])",4,-10,"deque([['57', '103', '250', 4.5], ['61', '103', '250', 4.5], ['64', '100', '250', 2], ['69', '100', '250', 2]])",
"deque([['53', '100', '250', 4], ['57', '103', '250', 4.5], ['61', '103', '250', 4.5], ['64', '100', '250', 2]])",3,-10,"deque([['53', '100', '250', 4], ['57', '103', '250', 4.5], ['61', '103', '250', 4.5], ['64', '100', '250', 2]])",
"deque([['49', '100', '250', 4], ['53', '100', '250', 4], ['57', '103', '250', 4.5], ['61', '103', '250', 4.5]])",3,-10,"deque([['49', '100', '250', 4], ['53', '100', '250', 4], ['57', '103', '250', 4.5], ['61', '103', '250', 4.5]])",
"deque([['43', '100', '250', 6], ['49', '100', '250', 4], ['53', '100', '250', 4], ['57', '103', '250', 4.5]])",5,-1,"deque([['43', '100', '250', 6], ['49', '100', '250', 4], ['53', '100', '250', 4], ['57', '103', '250', 4.5]])",
"deque([['40', '100', '250', 6], ['43', '100', '250', 6], ['49', '100', '250', 4], ['53', '100', '250', 4]])",5,-1,"deque([['40', '100', '250', 6], ['43', '100', '250', 6], ['49', '100', '250', 4], ['53', '100', '250', 4]])",
"deque([['33', '100', '250', 6], ['40', '100', '250', 6], ['43', '100', '250', 6], ['49', '100', '250', 4]])",5,-1,"deque([['33', '100', '250', 6], ['40', '100', '250', 6], ['43', '100', '250', 6], ['49', '100', '250', 4]])",
"deque([['33', '100', '250', 6], ['33', '100', '250', 6], ['40', '100', '250', 6], ['43', '100', '250', 6]])",5,-1,"deque([['33', '100', '250', 6], ['33', '100', '250', 6], ['40', '100', '250', 6], ['43', '100', '250', 6]])",
"deque([['22', '100', '250', 6], ['33', '100', '250', 6], ['33', '100', '250', 6], ['40', '100', '250', 6]])",5,0,"deque([['22', '100', '250', 6], ['33', '100', '250', 6], ['33', '100', '250', 6], ['40', '100', '250', 6]])",
"deque([['17', '100', '250', 6], ['22', '100', '250', 6], ['33', '100', '250', 6], ['33', '100', '250', 6]])",5,0,"deque([['17', '100', '250', 6], ['22', '100', '250', 6], ['33', '100', '250', 6], ['33', '100', '250', 6]])",
"deque([['14', '100', '250', 4.5], ['17', '100', '250', 6], ['22', '100', '250', 6], ['33', '100', '250', 6]])",4,0,"deque([['14', '100', '250', 4.5], ['17', '100', '250', 6], ['22', '100', '250', 6], ['33', '100', '250', 6]])",
"deque([['8', '100', '250', 6], ['14', '100', '250', 4.5], ['17', '100', '250', 6], ['22', '100', '250', 6]])",5,1,"deque([['8', '100', '250', 6], ['14', '100', '250', 4.5], ['17', '100', '250', 6], ['22', '100', '250', 6]])",
"deque([['4', '100', '250', 6], ['8', '100', '250', 6], ['14', '100', '250', 4.5], ['17', '100', '250', 6]])",5,1,"deque([['4', '100', '250', 6], ['8', '100', '250', 6], ['14', '100', '250', 4.5], ['17', '100', '250', 6]])",
"deque([['-4', '100', '250', 6], ['4', '100', '250', 6], ['8', '100', '250', 6], ['14', '100', '250', 4.5]])",5,1,"deque([['-4', '100', '250', 6], ['4', '100', '250', 6], ['8', '100', '250', 6], ['14', '100', '250', 4.5]])",
"deque([['-9', '191', '250', 6], ['-4', '100', '250', 6], ['4', '100', '250', 6], ['8', '100', '250', 6]])",5,1,"deque([['-9', '191', '250', 6], ['-4', '100', '250', 6], ['4', '100', '250', 6], ['8', '100', '250', 6]])",
"deque([['-15', '250', '238', 6], ['-9', '191', '250', 6], ['-4', '100', '250', 6], ['4', '100', '250', 6]])",5,0,"deque([['-15', '250', '238', 6], ['-9', '191', '250', 6], ['-4', '100', '250', 6], ['4', '100', '250', 6]])",
"deque([['-23', '250', '208', 6], ['-15', '250', '238', 6], ['-9', '191', '250', 6], ['-4', '100', '250', 6]])",5,0,"deque([['-23', '250', '208', 6], ['-15', '250', '238', 6], ['-9', '191', '250', 6], ['-4', '100', '250', 6]])",
"deque([['-29', '250', '208', 6], ['-23', '250', '208', 6], ['-15', '250', '238', 6], ['-9', '191', '250', 6]])",5,0,"deque([['-29', '250', '208', 6], ['-23', '250', '208', 6], ['-15', '250', '238', 6], ['-9', '191', '250', 6]])",
"deque([['-30', '250', '208', 2], ['-29', '250', '208', 6], ['-23', '250', '208', 6], ['-15', '250', '238', 6]])",1,-1,"deque([['-30', '250', '208', 2], ['-29', '250', '208', 6], ['-23', '250', '208', 6], ['-15', '250', '238', 6]])",
"deque([['-26', '250', '208', 2], ['-30', '250', '208', 2], ['-29', '250', '208', 6], ['-23', '250', '208', 6]])",1,0,"deque([['-26', '250', '208', 2], ['-30', '250', '208', 2], ['-29', '250', '208', 6], ['-23', '250', '208', 6]])",
"deque([['-26', '250', '204', 2], ['-26', '250', '208', 2], ['-30', '250', '208', 2], ['-29', '250', '208', 6]])",1,0,"deque([['-26', '250', '204', 2], ['-26', '250', '208', 2], ['-30', '250', '208', 2], ['-29', '250', '208', 6]])",
"deque([['-20', '250', '204', 2], ['-26', '250', '204', 2], ['-26', '250', '208', 2], ['-30', '250', '208', 2]])",1,0,"deque([['-20', '250', '204', 2], ['-26', '250', '204', 2], ['-26', '250', '208', 2], ['-30', '250', '208', 2]])",
"deque([['-21', '250', '210', 6], ['-20', '250', '204', 2], ['-26', '250', '204', 2], ['-26', '250', '208', 2]])",5,0,"deque([['-21', '250', '210', 6], ['-20', '250', '204', 2], ['-26', '250', '204', 2], ['-26', '250', '208', 2]])",
"deque([['-19', '250', '210', 6], ['-21', '250', '210', 6], ['-20', '250', '204', 2], ['-26', '250', '204', 2]])",5,0,"deque([['-19', '250', '210', 6], ['-21', '250', '210', 6], ['-20', '250', '204', 2], ['-26', '250', '204', 2]])",
"deque([['-17', '250', '135', 6], ['-19', '250', '210', 6], ['-21', '250', '210', 6], ['-20', '250', '204', 2]])",5,0,"deque([['-17', '250', '135', 6], ['-19', '250', '210', 6], ['-21', '250', '210', 6], ['-20', '250', '204', 2]])",
"deque([['-17', '250', '135', 6], ['-17', '250', '135', 6], ['-19', '250', '210', 6], ['-21', '250', '210', 6]])",5,0,"deque([['-17', '250', '135', 6], ['-17', '250', '135', 6], ['-19', '250', '210', 6], ['-21', '250', '210', 6]])",
