pitch
yaw
left
right
"['148', '140', '140', 1.5]","['148', '0', '0', 1.5]","['148', '0', '0', 1.5]",2,50,250,49,0.9998893737792969
"['148', '140', '140', 1.5]","['148', '140', '140', 1.5]","['148', '0', '0', 1.5]",2,50,250,48,0.10064864158630371
"['151', '50', '250', 6]","['148', '140', '140', 1.5]","['148', '140', '140', 1.5]",5,50,250,48,0.09879231452941895
"['116', '50', '250', 6]","['151', '50', '250', 6]","['148', '140', '140', 1.5]",5,50,250,56,0.09961628913879395
"['112', '50', '250', 4]","['116', '50', '250', 6]","['151', '50', '250', 6]",4,50,250,48,0.1152350902557373
"['101', '50', '250', 4]","['112', '50', '250', 4]","['116', '50', '250', 6]",4,50,250,49,0.0861973762512207
"['93', '50', '250', 4]","['101', '50', '250', 4]","['112', '50', '250', 4]",4,50,250,48,0.09906291961669922
"['83', '50', '250', 1]","['93', '50', '250', 4]","['101', '50', '250', 4]",1,157,250,47,0.10001063346862793
"['70', '157', '250', 1]","['83', '50', '250', 1]","['93', '50', '250', 4]",1,167,250,43,0.11479067802429199
"['63', '167', '250', 2]","['70', '157', '250', 1]","['83', '50', '250', 1]",3,110,250,48,0.13256001472473145
"['65', '167', '250', 2]","['63', '167', '250', 2]","['70', '157', '250', 1]",3,124,250,41,0.10367059707641602
"['64', '167', '250', 2]","['65', '167', '250', 2]","['63', '167', '250', 2]",3,120,250,48,0.11557960510253906
"['63', '167', '250', 1.5]","['64', '167', '250', 2]","['65', '167', '250', 2]",2,154,250,48,0.08451962471008301
"['61', '167', '250', 1.5]","['63', '167', '250', 1.5]","['64', '167', '250', 2]",2,156,250,71,0.09799647331237793
"['58', '154', '250', 2]","['61', '167', '250', 1.5]","['63', '167', '250', 1.5]",3,128,250,40,0.10078835487365723
"['56', '154', '250', 4]","['58', '154', '250', 2]","['61', '167', '250', 1.5]",4,50,250,49,0.1148984432220459
"['57', '154', '250', 6]","['56', '154', '250', 4]","['58', '154', '250', 2]",5,50,250,48,0.13260865211486816
"['56', '154', '250', 4]","['57', '154', '250', 6]","['56', '154', '250', 4]",4,50,250,48,0.10201525688171387
"['56', '154', '250', 2]","['56', '154', '250', 4]","['57', '154', '250', 6]",3,138,250,48,0.11574101448059082
"['56', '154', '250', 6]","['56', '154', '250', 2]","['56', '154', '250', 4]",5,50,250,63,0.1326911449432373
"['50', '138', '250', 1]","['56', '154', '250', 6]","['56', '154', '250', 2]",1,194,250,48,0.10207819938659668
"['45', '138', '250', 1]","['50', '138', '250', 1]","['56', '154', '250', 6]",1,200,250,48,0.03747367858886719
"['38', '138', '250', 6]","['45', '138', '250', 1]","['50', '138', '250', 1]",5,50,250,45,0.09670305252075195
"['38', '138', '250', 1]","['38', '138', '250', 6]","['45', '138', '250', 1]",1,212,250,48,0.09807085990905762
"['33', '138', '250', 6]","['38', '138', '250', 1]","['38', '138', '250', 6]",5,50,250,52,0.10080361366271973
"['27', '50', '250', 1]","['33', '138', '250', 6]","['38', '138', '250', 1]",1,217,250,48,0.09923028945922852
"['25', '50', '250', 6]","['27', '50', '250', 1]","['33', '138', '250', 6]",5,88,250,43,0.06141805648803711
"['16', '50', '250', 1]","['25', '50', '250', 6]","['27', '50', '250', 1]",1,225,250,62,0.09026074409484863
"['3', '50', '250', 6]","['16', '50', '250', 1]","['25', '50', '250', 6]",5,154,250,49,0.09860587120056152
"['-13', '50', '250', 1]","['3', '50', '250', 6]","['16', '50', '250', 1]",1,247,250,57,0.09985876083374023
"['-28', '50', '250', 6]","['-13', '50', '250', 1]","['3', '50', '250', 6]",5,250,172,48,0.11743426322937012
"['-49', '250', '172', 6]","['-28', '50', '250', 6]","['-13', '50', '250', 1]",5,250,82,44,0.1303417682647705
"['-60', '250', '172', 6]","['-49', '250', '172', 6]","['-28', '50', '250', 6]",5,250,50,59,0.10210824012756348
"['-66', '250', '172', 1]","['-60', '250', '172', 6]","['-49', '250', '172', 6]",1,250,190,48,0.11568856239318848
"['-67', '250', '172', 1]","['-66', '250', '172', 1]","['-60', '250', '172', 6]",1,250,184,53,0.08592391014099121
"['-62', '250', '172', 1]","['-67', '250', '172', 1]","['-66', '250', '172', 1]",1,250,183,48,0.09887003898620605
"['-57', '250', '172', 6]","['-62', '250', '172', 1]","['-67', '250', '172', 1]",5,250,50,48,0.09969425201416016
"['-55', '250', '172', 1]","['-57', '250', '172', 6]","['-62', '250', '172', 1]",1,250,193,49,0.06754255294799805
"['-49', '250', '193', 6]","['-55', '250', '172', 1]","['-57', '250', '172', 6]",5,250,50,44,0.08392906188964844
"['-37', '250', '50', 6]","['-49', '250', '193', 6]","['-55', '250', '172', 1]",5,250,50,47,0.09935235977172852
"['-35', '250', '50', 1.5]","['-37', '250', '50', 6]","['-49', '250', '193', 6]",2,250,195,42,0.10008883476257324
"['-17', '250', '195', 6]","['-35', '250', '50', 1.5]","['-37', '250', '50', 6]",5,250,50,50,0.10352349281311035
"['-8', '250', '50', 6]","['-17', '250', '195', 6]","['-35', '250', '50', 1.5]",5,250,148,47,0.09706568717956543
"['2', '250', '148', 1.5]","['-8', '250', '50', 6]","['-17', '250', '195', 6]",2,250,238,49,0.09871864318847656
"['14', '250', '238', 6]","['2', '250', '148', 1.5]","['-8', '250', '50', 6]",5,238,250,51,0.09991073608398438
"['26', '238', '250', 1.5]","['14', '250', '238', 6]","['2', '250', '148', 1.5]",2,229,250,50,0.10010576248168945
"['33', '229', '250', 1.5]","['26', '238', '250', 1.5]","['14', '250', '238', 6]",2,211,250,53,0.09974193572998047
"['40', '211', '250', 1.5]","['33', '229', '250', 1.5]","['26', '238', '250', 1.5]",2,201,250,48,0.10156607627868652
"['41', '201', '250', 6]","['40', '211', '250', 1.5]","['33', '229', '250', 1.5]",5,50,250,50,0.09894871711730957
"['43', '50', '250', 4]","['41', '201', '250', 6]","['40', '211', '250', 1.5]",4,86,250,48,0.11484813690185547
"['42', '86', '250', 1.5]","['43', '50', '250', 4]","['41', '201', '250', 6]",2,186,250,56,0.08620190620422363
"['38', '186', '250', 1.5]","['42', '86', '250', 1.5]","['43', '50', '250', 4]",2,187,250,50,0.09895467758178711
"['32', '187', '250', 1.5]","['38', '186', '250', 1.5]","['42', '86', '250', 1.5]",2,193,250,58,0.09934592247009277
"['28', '193', '50', 1.5]","['32', '187', '250', 1.5]","['38', '186', '250', 1.5]",2,202,250,48,0.11558246612548828
"['36', '202', '250', 1]","['28', '193', '50', 1.5]","['32', '187', '250', 1.5]",1,222,250,48,0.13268566131591797
"['40', '222', '250', 2]","['36', '202', '250', 1]","['28', '193', '50', 1.5]",3,178,250,58,0.10252904891967773
"['43', '178', '250', 1]","['40', '222', '250', 2]","['36', '202', '250', 1]",1,210,250,51,0.05251717567443848
"['45', '210', '250', 1.5]","['43', '178', '250', 1]","['40', '222', '250', 2]",2,186,250,47,0.04709744453430176
"['48', '186', '250', 1.5]","['45', '210', '250', 1.5]","['43', '178', '250', 1]",2,183,250,50,0.04757332801818848
"['50', '183', '250', 4]","['48', '186', '250', 1.5]","['45', '210', '250', 1.5]",4,58,250,52,0.10104632377624512
"['54', '58', '250', 4]","['50', '183', '250', 4]","['48', '186', '250', 1.5]",4,50,250,48,0.11646008491516113
"['50', '50', '250', 6]","['54', '58', '250', 4]","['50', '183', '250', 4]",5,50,250,58,0.0842275619506836
"['45', '50', '250', 6]","['50', '50', '250', 6]","['54', '58', '250', 4]",5,50,250,48,0.09915709495544434
"['36', '50', '250', 6]","['45', '50', '250', 6]","['50', '50', '250', 6]",5,50,250,57,0.09976816177368164
"['27', '50', '250', 2]","['36', '50', '250', 6]","['45', '50', '250', 6]",3,178,250,49,0.11785435676574707
"['14', '178', '250', 2]","['27', '50', '250', 2]","['36', '50', '250', 6]",3,196,250,57,0.08354711532592773
"['6', '222', '250', 2]","['14', '178', '250', 2]","['27', '50', '250', 2]",3,222,250,45,0.04817986488342285
"['5', '222', '250', 2]","['6', '222', '250', 2]","['14', '178', '250', 2]",3,238,250,47,0.11728262901306152
"['9', '238', '250', 2]","['5', '222', '250', 2]","['6', '222', '250', 2]",3,240,250,50,0.14810705184936523
"['24', '240', '250', 2]","['9', '238', '250', 2]","['5', '222', '250', 2]",3,232,250,53,0.13565969467163086
"['30', '202', '250', 2]","['24', '240', '250', 2]","['9', '238', '250', 2]",3,202,250,48,0.047429800033569336
"['32', '202', '250', 1]","['30', '202', '250', 2]","['24', '240', '250', 2]",1,220,250,49,0.13561534881591797
"['29', '186', '250', 2]","['32', '202', '250', 1]","['30', '202', '250', 2]",3,186,250,52,0.057779550552368164
"['30', '192', '250', 2]","['29', '186', '250', 2]","['32', '202', '250', 1]",3,192,250,56,0.15471673011779785
"['29', '192', '250', 2]","['30', '192', '250', 2]","['29', '186', '250', 2]",3,190,250,43,0.13755321502685547
"['29', '192', '250', 2]","['29', '192', '250', 2]","['30', '192', '250', 2]",3,192,250,48,0.0480196475982666
"['35', '192', '250', 2]","['29', '192', '250', 2]","['29', '192', '250', 2]",3,192,250,52,0.1345982551574707
"['36', '192', '250', 2]","['35', '192', '250', 2]","['29', '192', '250', 2]",3,180,250,50,0.10207128524780273
"['36', '180', '250', 2]","['36', '192', '250', 2]","['35', '192', '250', 2]",3,178,250,48,0.1163797378540039
"['38', '178', '250', 2]","['36', '180', '250', 2]","['36', '192', '250', 2]",3,178,250,48,0.14687395095825195
"['50', '178', '250', 2]","['38', '178', '250', 2]","['36', '180', '250', 2]",3,174,250,51,0.06078958511352539
"['52', '150', '250', 2]","['50', '178', '250', 2]","['38', '178', '250', 2]",3,150,250,57,0.15649867057800293
"['57', '150', '250', 2]","['52', '150', '250', 2]","['50', '178', '250', 2]",3,146,250,51,0.08308839797973633
"['59', '150', '250', 4]","['57', '150', '250', 2]","['52', '150', '250', 2]",4,50,250,55,0.10156869888305664
"['53', '50', '250', 2]","['59', '150', '250', 4]","['57', '150', '250', 2]",3,132,250,48,0.05098891258239746
"['47', '132', '250', 1]","['53', '50', '250', 2]","['59', '150', '250', 4]",1,197,250,59,0.08408594131469727
"['45', '132', '250', 1]","['47', '132', '250', 1]","['53', '50', '250', 2]",1,203,250,49,0.09863972663879395
"['43', '160', '250', 2]","['45', '132', '250', 1]","['47', '132', '250', 1]",3,160,250,50,0.058120012283325195
"['39', '160', '250', 2]","['43', '160', '250', 2]","['45', '132', '250', 1]",3,164,250,53,0.1100621223449707
"['39', '164', '250', 2]","['39', '160', '250', 2]","['43', '160', '250', 2]",3,172,250,48,0.08315658569335938
"['42', '172', '250', 1.5]","['39', '164', '250', 2]","['39', '160', '250', 2]",2,192,250,48,0.06255745887756348
"['41', '192', '250', 2]","['42', '172', '250', 1.5]","['39', '164', '250', 2]",3,166,250,58,0.047914743423461914
"['41', '192', '250', 2]","['41', '192', '250', 2]","['42', '172', '250', 1.5]",3,168,250,49,0.0596156120300293
"['43', '166', '250', 1.5]","['41', '192', '250', 2]","['41', '192', '250', 2]",2,189,250,54,0.09964895248413086
"['46', '189', '250', 2]","['43', '166', '250', 1.5]","['41', '192', '250', 2]",3,164,250,51,0.0829324722290039
"['47', '189', '250', 2]","['46', '189', '250', 2]","['43', '166', '250', 1.5]",3,158,250,58,0.09862589836120605
"['51', '158', '250', 2]","['47', '189', '250', 2]","['46', '189', '250', 2]",3,156,250,48,0.11725735664367676
"['53', '156', '250', 1.5]","['51', '158', '250', 2]","['47', '189', '250', 2]",2,174,250,48,0.14751291275024414
