2902,1516,68,199,302,2058,2369,59
1391,1175,1445,1940,1132,1302,2777,2031
6,1523,826,2336,2078,1460,1071,2199
482,1802,2160,1918,158,272,682,1498
1114,2759,504,434,28,2878,1930,1709
936,467,2036,1026,1109,1917,2129,2667
185,1966,522,1320,647,754,891,1982
780,960,816,1775,287,1061,1435,835
738,112,2341,2355,403,2904,1617,1537
918,2245,2124,1388,2084,1937,2679,200
294,2285,1991,190,973,1752,2247,2436
1378,965,898,1646,235,1843,2150,2878
918,1919,1331,1450,1247,61,2615,1860
789,2425,2644,2850,1256,1096,2049,2413
2765,1130,2173,1124,2571,1818,1260,2836
1684,1002,1156,2575,931,941,1518,1504
1000,2814,125,392,1120,382,1086,1562
1049,879,1294,1955,347,1465,1166,2731
1611,978,595,258,1777,1263,2372,400
2962,1607,156,933,2284,2302,399,2502
1110,869,2257,649,681,2805,816,2019
1667,388,2193,2306,26,373,2838,2122
672,2169,982,224,2159,1658,2872,1579
2864,1046,1383,604,1964,2755,736,2793
2275,2594,1421,316,962,2695,2339,2403
1192,2268,2037,537,891,767,1673,341
1244,2273,1145,2657,1223,1669,2942,1099
1264,118,2826,2884,291,2567,2475,1820
2661,1362,2199,1614,567,2413,2212,150
869,1947,2297,2221,1305,2548,347,294
1520,1244,726,1291,332,1234,2103,1054
2136,566,2221,2397,1538,1638,1815,1396
2477,1482,1303,154,388,2508,2794,2837
2478,898,2008,722,1588,1493,1574,45
1702,1801,2628,2794,1161,2343,491,1506
900,249,32,295,2379,863,1750,2432
2958,1063,2888,521,411,1401,894,2557
1890,1121,2110,1962,731,2061,2248,404
2405,53,2467,1184,2589,2608,1521,1113
1537,2769,2475,1170,2487,2548,617,2548
520,2065,2204,975,1310,1384,719,2482
1075,2061,89,2197,2453,199,874,272
722,805,1085,670,2967,2708,1035,8
2423,2869,2481,1394,1710,2136,2973,2778
2300,987,1065,1174,2206,2678,229,1919
29,370,2468,550,512,984,1894,393
269,2192,1375,1207,2114,1670,1013,291
862,2008,2140,540,2524,166,786,340
2,534,2062,2504,922,267,1359,215
1029,1348,159,1045,311,109,677,211
2135,390,456,2538,494,1786,2108,2041
2280,907,1227,2555,2824,1828,1214,827
1961,1752,1775,1392,410,2758,1081,518
2532,2036,1478,2616,1525,2540,664,479
1820,2058,2826,1138,1401,1177,2604,1510
653,2951,963,1628,132,1695,1198,2884
1547,1240,78,1166,2771,1607,1147,891
938,1078,926,1062,2360,1591,2132,168
1810,2803,930,1345,2020,1630,2343,2068
877,2257,2438,376,1655,160,727,122
891,2916,512,1014,1736,2537,421,1196
2457,1431,2185,1149,425,1358,1659,404
449,209,607,1483,1382,2343,2577,485
802,1463,2105,824,2823,1437,171,2792
2121,1874,1874,1312,2597,2475,2644,2537
363,2835,1471,2398,536,673,138,1699
140,1505,2187,1806,2488,2445,333,115
2020,29,784,1625,2529,137,2332,1663
1820,2033,125,1909,2121,1900,724,2332
538,2644,2746,1755,1894,977,360,7
2451,2582,1876,1952,2429,54,80,454
662,761,768,1974,1576,87,2109,341
2874,577,693,735,1329,2525,1543,57
2632,1197,548,2099,642,237,2868,401
1574,2367,1905,439,1071,2003,47,533
1938,1308,1231,2890,2396,1729,437,2388
1533,2305,514,891,35,785,1859,821
1804,2533,998,2336,640,80,2132,2422
1619,286,2653,1015,2759,1034,965,653
528,2471,2340,2367,2987,669,2046,2932
2593,1249,1116,2390,1281,1965,1183,162
1100,544,2371,2173,1664,295,2596,2230
2597,542,1176,1902,276,740,1597,1693
845,2032,1194,1639,691,2384,3006,1713
2910,166,2335,2180,198,1361,2895,422
2844,416,2404,2051,1949,2537,2386,2104
2111,899,180,1050,675,2676,486,356
473,1950,2187,2359,1550,2937,2595,2746
2840,971,1939,1428,261,1033,1352,604
768,2288,1228,1143,2044,977,1409,2181
645,754,1971,1765,2285,929,2433,81
1141,1798,2387,1921,1879,725,2415,1041
1449,1790,835,2417,448,1889,844,2357
2063,429,958,2068,943,2680,2814,1125
2604,1942,1400,2684,1171,984,2141,2253
1722,101,721,2202,2104,663,2244,45
