pitch
yaw
left
right
"['-19', '140', '140']","['-14', '0', '0']","['-14', '0', '0']",5,200,140,48,2.003502607345581
"['-22', '140', '140']","['-19', '140', '140']","['-14', '0', '0']",5,200,140,48,0.039467573165893555
"['-25', '140', '140']","['-22', '140', '140']","['-19', '140', '140']",5,200,140,71,0.04781985282897949
"['-26', '200', '140']","['-25', '140', '140']","['-22', '140', '140']",4,140,200,47,0.046750545501708984
"['-27', '200', '140']","['-26', '200', '140']","['-25', '140', '140']",4,140,200,39,0.06199240684509277
"['-28', '140', '200']","['-27', '200', '140']","['-26', '200', '140']",4,140,200,48,0.09510159492492676
"['-31', '140', '200']","['-28', '140', '200']","['-27', '200', '140']",4,140,200,43,0.05553412437438965
"['-32', '140', '200']","['-31', '140', '200']","['-28', '140', '200']",4,140,200,49,0.04762578010559082
"['-33', '140', '200']","['-32', '140', '200']","['-31', '140', '200']",3,170,140,53,0.045661211013793945
"['-29', '140', '200']","['-33', '140', '200']","['-32', '140', '200']",4,140,200,47,0.045014142990112305
"['-27', '140', '200']","['-29', '140', '200']","['-33', '140', '200']",4,140,200,49,0.05676865577697754
"['-26', '140', '200']","['-27', '140', '200']","['-29', '140', '200']",4,140,200,48,0.053847551345825195
"['-23', '140', '200']","['-26', '140', '200']","['-27', '140', '200']",2,140,170,48,0.04905509948730469
"['-19', '140', '200']","['-23', '140', '200']","['-26', '140', '200']",3,170,140,48,0.05344748497009277
"['-17', '140', '170']","['-19', '140', '200']","['-23', '140', '200']",4,140,200,59,0.048198699951171875
"['-15', '170', '140']","['-17', '140', '170']","['-19', '140', '200']",5,200,140,46,0.045618534088134766
"['-15', '170', '140']","['-15', '170', '140']","['-17', '140', '170']",4,140,200,54,0.0475773811340332
"['-14', '140', '200']","['-15', '170', '140']","['-15', '170', '140']",4,140,200,50,0.04778861999511719
"['-15', '140', '200']","['-14', '140', '200']","['-15', '170', '140']",4,140,200,51,0.04691433906555176
"['-14', '140', '200']","['-15', '140', '200']","['-14', '140', '200']",1,140,140,45,0.06159615516662598
"['-14', '140', '200']","['-14', '140', '200']","['-15', '140', '200']",4,140,200,55,0.048525094985961914
"['-12', '140', '140']","['-14', '140', '200']","['-14', '140', '200']",4,140,200,50,0.06171441078186035
"['-11', '140', '200']","['-12', '140', '140']","['-14', '140', '200']",4,140,200,47,0.04564166069030762
"['-10', '140', '200']","['-11', '140', '200']","['-12', '140', '140']",2,140,170,47,0.04669189453125
"['-8', '140', '200']","['-10', '140', '200']","['-11', '140', '200']",4,140,200,49,0.04689908027648926
"['-7', '140', '200']","['-8', '140', '200']","['-10', '140', '200']",4,140,200,49,0.04709434509277344
"['-7', '140', '170']","['-7', '140', '200']","['-8', '140', '200']",2,140,170,47,0.05344986915588379
"['-3', '140', '200']","['-7', '140', '170']","['-7', '140', '200']",4,140,200,54,0.04941225051879883
"['-2', '140', '200']","['-3', '140', '200']","['-7', '140', '170']",5,200,140,58,0.047408103942871094
"['3', '140', '200']","['-2', '140', '200']","['-3', '140', '200']",4,140,200,50,0.05380511283874512
"['3', '200', '140']","['3', '140', '200']","['-2', '140', '200']",4,140,200,51,0.04800057411193848
"['5', '140', '200']","['3', '200', '140']","['3', '140', '200']",4,140,200,41,0.046155452728271484
"['7', '140', '200']","['5', '140', '200']","['3', '200', '140']",4,140,200,-65476,0.04970908164978027
"['7', '140', '200']","['7', '140', '200']","['5', '140', '200']",4,140,200,48,0.04504251480102539
"['9', '140', '200']","['7', '140', '200']","['7', '140', '200']",4,140,200,48,0.061191558837890625
"['12', '140', '200']","['9', '140', '200']","['7', '140', '200']",4,140,200,43,0.047657012939453125
"['16', '140', '200']","['12', '140', '200']","['9', '140', '200']",4,140,200,53,0.06172752380371094
"['18', '140', '200']","['16', '140', '200']","['12', '140', '200']",4,140,200,48,0.04769539833068848
"['18', '140', '200']","['18', '140', '200']","['16', '140', '200']",4,140,200,48,0.04477286338806152
"['19', '140', '200']","['18', '140', '200']","['18', '140', '200']",4,140,200,48,0.04622673988342285
"['22', '140', '200']","['19', '140', '200']","['18', '140', '200']",4,140,200,64,0.05010342597961426
"['23', '140', '200']","['22', '140', '200']","['19', '140', '200']",4,140,200,50,0.052098751068115234
"['23', '140', '200']","['23', '140', '200']","['22', '140', '200']",4,140,200,48,0.048560380935668945
"['23', '140', '200']","['23', '140', '200']","['23', '140', '200']",4,140,200,39,0.048996925354003906
"['22', '140', '200']","['23', '140', '200']","['23', '140', '200']",4,140,200,64,0.062162160873413086
"['22', '140', '200']","['22', '140', '200']","['23', '140', '200']",4,140,200,48,0.03680920600891113
"['27', '140', '200']","['22', '140', '200']","['22', '140', '200']",5,200,140,49,0.046942949295043945
"['25', '140', '200']","['27', '140', '200']","['22', '140', '200']",4,140,200,39,0.04569363594055176
"['29', '140', '200']","['25', '140', '200']","['27', '140', '200']",4,140,200,57,0.06163740158081055
"['30', '140', '200']","['29', '140', '200']","['25', '140', '200']",1,140,140,48,0.04923391342163086
"['30', '140', '200']","['30', '140', '200']","['29', '140', '200']",4,140,200,48,0.04824471473693848
"['31', '140', '200']","['30', '140', '200']","['30', '140', '200']",4,140,200,46,0.04883456230163574
"['30', '140', '200']","['31', '140', '200']","['30', '140', '200']",4,140,200,50,0.05374455451965332
"['34', '140', '200']","['30', '140', '200']","['31', '140', '200']",4,140,200,65,0.04648327827453613
"['36', '140', '200']","['34', '140', '200']","['30', '140', '200']",4,140,200,45,0.04668116569519043
"['37', '140', '200']","['36', '140', '200']","['34', '140', '200']",4,140,200,55,0.04673004150390625
"['38', '140', '200']","['37', '140', '200']","['36', '140', '200']",4,140,200,51,0.05486011505126953
"['39', '140', '200']","['38', '140', '200']","['37', '140', '200']",4,140,200,49,0.04522204399108887
"['39', '140', '200']","['39', '140', '200']","['38', '140', '200']",4,140,200,45,0.057201385498046875
"['40', '140', '200']","['39', '140', '200']","['39', '140', '200']",4,140,200,51,0.05319619178771973
"['41', '140', '200']","['40', '140', '200']","['39', '140', '200']",4,140,200,48,0.046054840087890625
"['39', '140', '200']","['41', '140', '200']","['40', '140', '200']",4,140,200,49,0.046890974044799805
"['38', '140', '200']","['39', '140', '200']","['41', '140', '200']",4,140,200,48,0.06091642379760742
"['35', '140', '200']","['38', '140', '200']","['39', '140', '200']",4,140,200,47,0.04647970199584961
"['36', '140', '200']","['35', '140', '200']","['38', '140', '200']",4,140,200,48,0.04642367362976074
"['39', '140', '200']","['36', '140', '200']","['35', '140', '200']",4,140,200,48,0.0509641170501709
"['36', '140', '200']","['39', '140', '200']","['36', '140', '200']",4,140,200,60,0.04784417152404785
"['38', '140', '200']","['36', '140', '200']","['39', '140', '200']",4,140,200,56,0.05653238296508789
"['38', '140', '200']","['38', '140', '200']","['36', '140', '200']",3,170,140,50,0.047334909439086914
"['38', '140', '200']","['38', '140', '200']","['38', '140', '200']",4,140,200,50,0.0468745231628418
"['41', '140', '200']","['38', '140', '200']","['38', '140', '200']",4,140,200,43,0.048377037048339844
"['40', '170', '140']","['41', '140', '200']","['38', '140', '200']",4,140,200,55,0.04578971862792969
"['43', '140', '200']","['40', '170', '140']","['41', '140', '200']",5,200,140,48,0.04718971252441406
"['43', '140', '200']","['43', '140', '200']","['40', '170', '140']",4,140,200,48,0.05936431884765625
"['42', '200', '140']","['43', '140', '200']","['43', '140', '200']",4,140,200,49,0.049628496170043945
"['42', '140', '200']","['42', '200', '140']","['43', '140', '200']",4,140,200,48,0.06026935577392578
"['43', '140', '200']","['42', '140', '200']","['42', '200', '140']",4,140,200,48,0.0459139347076416
"['40', '140', '200']","['43', '140', '200']","['42', '140', '200']",4,140,200,48,0.04630398750305176
"['40', '140', '200']","['40', '140', '200']","['43', '140', '200']",4,140,200,55,0.047013044357299805
"['38', '140', '200']","['40', '140', '200']","['40', '140', '200']",4,140,200,59,0.04570913314819336
"['37', '140', '200']","['38', '140', '200']","['40', '140', '200']",4,140,200,51,0.04648017883300781
"['39', '140', '200']","['37', '140', '200']","['38', '140', '200']",4,140,200,48,0.057990074157714844
"['40', '140', '200']","['39', '140', '200']","['37', '140', '200']",4,140,200,42,0.05298137664794922
"['39', '140', '200']","['40', '140', '200']","['39', '140', '200']",4,140,200,58,0.047040700912475586
"['42', '140', '200']","['39', '140', '200']","['40', '140', '200']",4,140,200,48,0.04795527458190918
"['42', '140', '200']","['42', '140', '200']","['39', '140', '200']",4,140,200,48,0.04498291015625
"['43', '140', '200']","['42', '140', '200']","['42', '140', '200']",4,140,200,45,0.06312322616577148
"['44', '140', '200']","['43', '140', '200']","['42', '140', '200']",3,170,140,51,0.04595518112182617
"['44', '140', '200']","['44', '140', '200']","['43', '140', '200']",4,140,200,49,0.049289703369140625
"['43', '140', '200']","['44', '140', '200']","['44', '140', '200']",4,140,200,47,0.058797359466552734
"['45', '140', '200']","['43', '140', '200']","['44', '140', '200']",4,140,200,52,0.04693031311035156
"['47', '140', '200']","['45', '140', '200']","['43', '140', '200']",4,140,200,61,0.04713177680969238
"['49', '140', '200']","['47', '140', '200']","['45', '140', '200']",5,200,140,50,0.04712104797363281
"['50', '140', '200']","['49', '140', '200']","['47', '140', '200']",5,200,140,49,0.04743313789367676
"['49', '140', '200']","['50', '140', '200']","['49', '140', '200']",5,200,140,39,0.04361557960510254
"['52', '200', '140']","['49', '140', '200']","['50', '140', '200']",5,200,140,63,0.04787850379943848
"['51', '200', '140']","['52', '200', '140']","['49', '140', '200']",5,200,140,48,0.06087374687194824
"['52', '200', '140']","['51', '200', '140']","['52', '200', '140']",5,200,140,48,0.04907536506652832
"['52', '200', '140']","['52', '200', '140']","['51', '200', '140']",5,200,140,40,0.05760359764099121
"['51', '200', '140']","['52', '200', '140']","['52', '200', '140']",5,200,140,56,0.04691767692565918
"['48', '200', '140']","['51', '200', '140']","['52', '200', '140']",5,200,140,48,0.0450749397277832
"['44', '200', '140']","['48', '200', '140']","['51', '200', '140']",5,200,140,48,0.04824638366699219
"['40', '200', '140']","['44', '200', '140']","['48', '200', '140']",4,140,200,48,0.04587388038635254
"['36', '200', '140']","['40', '200', '140']","['44', '200', '140']",4,140,200,48,0.05870938301086426
"['34', '200', '140']","['36', '200', '140']","['40', '200', '140']",1,140,140,67,0.04781317710876465
"['33', '140', '200']","['34', '200', '140']","['36', '200', '140']",4,140,200,45,0.0648183822631836
"['30', '140', '140']","['33', '140', '200']","['34', '200', '140']",4,140,200,39,0.04733586311340332
"['31', '140', '140']","['30', '140', '140']","['33', '140', '200']",4,140,200,66,0.04510807991027832
"['28', '140', '200']","['31', '140', '140']","['30', '140', '140']",4,140,200,48,0.04733991622924805
