pitch
yaw
left
right
"['132', '140', '140', 100]","['129', '0', '0', 0]","['129', '0', '0', 0]",2,200,110,40,1.3634312152862549
"['130', '140', '140', 100]","['132', '140', '140', 100]","['129', '0', '0', 0]",2,200,110,62,0.04802060127258301
"['132', '200', '110', 100]","['130', '140', '140', 100]","['132', '140', '140', 100]",2,200,110,49,0.04540276527404785
"['132', '200', '110', 100]","['132', '200', '110', 100]","['130', '140', '140', 100]",2,200,110,49,0.04709601402282715
"['128', '200', '110', 100]","['132', '200', '110', 100]","['132', '200', '110', 100]",3,210,100,40,0.05563974380493164
"['127', '200', '110', 100]","['128', '200', '110', 100]","['132', '200', '110', 100]",3,210,100,56,0.04893159866333008
"['122', '210', '100', 100]","['127', '200', '110', 100]","['128', '200', '110', 100]",3,210,100,48,0.05705142021179199
"['119', '210', '100', 100]","['122', '210', '100', 100]","['127', '200', '110', 100]",3,210,100,48,0.03952193260192871
"['118', '210', '100', 100]","['119', '210', '100', 100]","['122', '210', '100', 100]",3,210,100,46,0.06136727333068848
"['116', '210', '100', 100]","['118', '210', '100', 100]","['119', '210', '100', 100]",3,210,100,50,0.04595589637756348
"['115', '210', '100', 100]","['116', '210', '100', 100]","['118', '210', '100', 100]",3,210,100,65,0.04574179649353027
"['108', '210', '100', 100]","['115', '210', '100', 100]","['116', '210', '100', 100]",3,210,100,46,0.04797816276550293
"['104', '210', '100', 100]","['108', '210', '100', 100]","['115', '210', '100', 100]",3,210,100,38,0.0527806282043457
"['99', '210', '100', 100]","['104', '210', '100', 100]","['108', '210', '100', 100]",3,210,100,64,0.048342227935791016
"['97', '210', '100', 100]","['99', '210', '100', 100]","['104', '210', '100', 100]",7,230,100,51,0.06157851219177246
"['95', '210', '100', 100]","['97', '210', '100', 100]","['99', '210', '100', 100]",3,210,100,46,0.04677104949951172
"['93', '230', '100', 100]","['95', '210', '100', 100]","['97', '210', '100', 100]",3,210,100,51,0.048293113708496094
"['88', '230', '100', 100]","['93', '230', '100', 100]","['95', '210', '100', 100]",3,210,100,48,0.044817209243774414
"['86', '210', '100', 100]","['88', '230', '100', 100]","['93', '230', '100', 100]",3,210,100,49,0.048665761947631836
"['86', '210', '100', 100]","['86', '210', '100', 100]","['88', '230', '100', 100]",3,210,100,48,0.04720711708068848
"['84', '210', '100', 100]","['86', '210', '100', 100]","['86', '210', '100', 100]",3,210,100,48,0.04934430122375488
"['83', '210', '100', 100]","['84', '210', '100', 100]","['86', '210', '100', 100]",1,200,100,47,0.053006887435913086
"['74', '210', '100', 100]","['83', '210', '100', 100]","['84', '210', '100', 100]",1,200,100,66,0.060765981674194336
"['71', '200', '100', 100]","['74', '210', '100', 100]","['83', '210', '100', 100]",1,200,100,42,0.047467708587646484
"['68', '200', '100', 100]","['71', '200', '100', 100]","['74', '210', '100', 100]",1,200,100,57,0.044701337814331055
"['67', '200', '100', 100]","['68', '200', '100', 100]","['71', '200', '100', 100]",1,200,100,51,0.04699397087097168
"['63', '200', '100', 100]","['67', '200', '100', 100]","['68', '200', '100', 100]",1,200,100,49,0.04830574989318848
"['61', '200', '100', 95]","['63', '200', '100', 100]","['67', '200', '100', 100]",1,195,100,42,0.04901432991027832
"['56', '200', '100', 92]","['61', '200', '100', 95]","['63', '200', '100', 100]",1,192,100,55,0.05402088165283203
"['53', '195', '100', 85]","['56', '200', '100', 92]","['61', '200', '100', 95]",1,185,100,48,0.0525510311126709
