312,147,1542,1465,1881,1739,825,702
2206,1182,593,1972,1181,1963,1336,2025
1836,1022,1672,2084,798,318,93,308
424,1983,1571,836,934,1872,1223,781
1397,307,721,1689,328,468,758,1715
1606,366,1311,1711,1135,1081,1690,91
2000,2055,1088,1523,2168,159,521,149
2059,1154,1004,1421,1415,1465,2074,21
1211,75,1458,160,1198,704,2020,1457
1615,2118,307,496,1394,526,111,2130
1989,1872,224,2099,2155,1467,481,1459
1584,613,345,1314,1448,1125,1750,888
187,1312,422,2032,1150,815,1083,1068
1152,810,153,1008,609,643,1305,768
66,311,1518,1728,1412,633,1483,1455
1867,979,2114,364,1259,544,2165,1612
1024,191,1090,945,1011,1812,1339,370
1350,852,2034,1739,531,814,2192,1793
1,1037,1293,67,1636,881,1045,948
783,1423,2000,739,220,2047,1290,228
1881,251,707,2186,1663,1598,203,70
571,1016,1065,1875,306,963,1733,1978
2126,29,615,2076,751,1974,1870,1009
368,1784,767,787,2000,2101,526,344
337,1368,1425,805,1468,1860,605,1724
735,1417,97,1429,1910,99,1078,851
66,1670,195,892,1388,1369,1566,599
1879,1085,1244,177,296,1216,1390,1268
1509,336,1427,2021,1939,1397,1723,557
1497,280,2144,1198,1394,726,66,483
248,2093,2159,614,1780,1980,945,913
1115,1685,1010,1513,295,1971,963,928
566,1040,1399,911,2033,955,734,301
1194,2236,1293,1504,1378,723,1309,780
2060,489,1646,1395,1083,988,1543,1824
1667,630,190,1159,1475,922,619,669
1712,999,1049,2155,1848,665,1583,332
753,2244,1909,444,1156,1808,1737,392
459,20,1303,1388,1224,1220,1219,1836
250,625,1884,1715,710,299,1851,1434
1508,749,763,645,707,1970,1936,506
2023,775,912,637,87,1043,2094,1987
51,1895,1491,1018,1450,1221,1947,1187
2077,784,1415,1148,460,564,2089,57
384,1098,699,91,383,1319,2084,2112
2068,983,51,879,1811,2221,373,172
711,730,199,1393,1303,141,1441,2221
1306,794,882,1947,1859,997,1662,1412
2146,2055,1053,391,589,871,1756,1645
83,702,613,1950,1834,751,912,4
974,2083,235,1426,1130,1912,252,1893
1628,1547,1547,1589,528,2108,596,1489
102,765,88,384,1392,1218,286,1782
975,19,2081,1550,1782,406,2093,1292
1592,1807,455,1974,1062,1917,852,1347
1192,1252,1595,1554,1726,1512,663,1856
430,1444,805,273,649,441,507,397
561,24,325,925,1168,630,458,1553
346,847,1913,2020,526,1034,472,790
1592,1537,2051,1820,469,180,555,29
1985,590,551,979,1437,254,916,1435
1613,991,214,1387,1309,1914,1283,230
1293,1939,2215,1105,222,1103,1217,695
1424,2006,877,645,1903,320,2170,2034
1791,1707,107,1196,1452,761,81,1537
996,1653,774,749,1226,1188,1518,1696
1586,1052,1701,1639,456,18,929,381
534,1850,1141,1615,1566,112,521,150
1069,1661,351,1618,721,342,1834,221
1735,788,1079,238,1298,734,532,226
1410,2119,1988,1553,732,127,1178,355
1534,717,1776,578,1257,2246,1771,952
1273,755,1428,1042,830,998,968,1547
1634,869,1420,2128,932,1675,932,588
974,1966,1912,378,2141,1842,38,1397
1361,824,1990,1978,649,1061,1751,651
1112,1324,1314,579,1234,1605,434,417
2006,1529,1277,1179,740,1900,776,949
1547,1222,1301,744,1320,1317,168,1547
446,909,2145,1452,1533,1238,1692,2241
642,1755,1021,179,123,1497,1987,2238
978,55,1103,970,496,51,2035,35
408,620,897,651,561,213,2232,1443
1347,2069,1605,425,1590,276,1495,371
153,942,1260,2068,1260,1755,2159,1715
652,1531,2091,2015,2034,192,999,1215
1712,700,1491,812,299,343,1585,1940
223,61,1190,758,938,566,1548,456
994,1622,1102,122,1632,515,242,1131
885,564,1724,31,1033,1606,2134,839
1451,2051,2013,619,1175,729,610,2162
917,1993,1748,1873,919,1770,1085,1394
416,157,822,479,108,201,366,1158
604,1525,1735,1893,1439,301,798,2031
894,1975,365,1447,2056,1947,2207,1462
1634,580,776,100,2213,162,223,871
2157,1476,107,374,1875,1637,891,639
155,1138,1029,978,803,652,177,2115
1059,599,150,566,1358,1946,51,1351
955,1147,939,609,620,428,1147,431
1769,1931,751,661,1557,938,43,2168
1726,1644,1212,620,2182,1788,1595,847
1407,226,2079,1396,894,1593,199,305
116,289,738,757,1928,927,2194,1439
1017,2137,1432,1794,705,2232,2061,1447
185,1089,883,2189,1332,539,759,2096
1111,2224,274,761,1468,1965,1488,387
1267,1124,2301,550,720,1204,795,2237
2175,1597,937,771,1348,1374,135,1334
990,991,778,617,2106,1947,610,2085
1316,1338,108,1495,121,1552,1667,863
1096,891,2100,1927,367,1949,277,329
354,382,1042,1079,1835,1552,2151,2106
342,642,808,472,1741,524,984,31
1660,548,1123,225,2063,799,950,738
2064,2031,2317,1854,2108,1333,1489,364
479,2062,1632,866,1506,52,418,1826
1342,1313,210,92,393,111,409,478
901,2009,0,2225,458,603,2256,615
128,664,205,622,229,549,1176,2114
319,381,1875,434,904,1517,1593,1294
1786,1025,1342,2093,1128,994,377,2206
1650,304,969,321,1634,1858,1458,1839
238,171,1827,1625,1482,1424,1463,231
1471,1190,2301,81,376,1431,625,1188
1083,1557,2323,387,659,1384,613,2175
836,2310,1777,2240,180,543,484,2052
1344,1632,462,1085,1061,89,1551,1161
703,685,1002,748,533,2234,2089,1655
2281,924,2170,1100,2059,1158,576,255
1292,391,2076,1622,323,1317,610,1681
1371,1920,1020,2093,2101,1201,718,1244
2182,627,1702,122,1468,2266,1176,258
226,1856,351,1317,951,195,1347,1792
250,2278,1447,624,1231,225,1939,383
811,1204,1106,1256,116,1784,1694,2068
303,225,608,1683,1163,944,1745,1408
1550,2003,1301,1782,1982,840,875,758
165,1963,1059,1656,2237,1597,679,2005
606,688,120,1023,236,331,1594,1338
404,1345,1219,609,970,2281,1810,1075
