"deque([['138', '140', '140', 2], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5]])",1,-10,"deque([['138', '140', '140', 2], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5]])",True
"deque([['138', '100', '250', 2], ['138', '140', '140', 2], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5]])",1,-10,"deque([['138', '100', '250', 2], ['138', '140', '140', 2], ['139', '0', '0', 1.5], ['139', '0', '0', 1.5]])",
"deque([['141', '100', '250', 2], ['138', '100', '250', 2], ['138', '140', '140', 2], ['139', '0', '0', 1.5]])",1,-10,"deque([['141', '100', '250', 2], ['138', '100', '250', 2], ['138', '140', '140', 2], ['139', '0', '0', 1.5]])",
"deque([['138', '100', '250', 2], ['141', '100', '250', 2], ['138', '100', '250', 2], ['138', '140', '140', 2]])",1,-10,"deque([['138', '100', '250', 2], ['141', '100', '250', 2], ['138', '100', '250', 2], ['138', '140', '140', 2]])",
"deque([['137', '100', '250', 2], ['138', '100', '250', 2], ['141', '100', '250', 2], ['138', '100', '250', 2]])",1,-10,"deque([['137', '100', '250', 2], ['138', '100', '250', 2], ['141', '100', '250', 2], ['138', '100', '250', 2]])",
"deque([['136', '100', '250', 2], ['137', '100', '250', 2], ['138', '100', '250', 2], ['141', '100', '250', 2]])",1,-10,"deque([['136', '100', '250', 2], ['137', '100', '250', 2], ['138', '100', '250', 2], ['141', '100', '250', 2]])",
"deque([['128', '100', '250', 4], ['136', '100', '250', 2], ['137', '100', '250', 2], ['138', '100', '250', 2]])",3,-10,"deque([['128', '100', '250', 4], ['136', '100', '250', 2], ['137', '100', '250', 2], ['138', '100', '250', 2]])",
"deque([['124', '100', '250', 3.5], ['128', '100', '250', 4], ['136', '100', '250', 2], ['137', '100', '250', 2]])",2,-10,"deque([['124', '100', '250', 3.5], ['128', '100', '250', 4], ['136', '100', '250', 2], ['137', '100', '250', 2]])",
"deque([['120', '100', '250', 2], ['124', '100', '250', 3.5], ['128', '100', '250', 4], ['136', '100', '250', 2]])",1,-10,"deque([['120', '100', '250', 2], ['124', '100', '250', 3.5], ['128', '100', '250', 4], ['136', '100', '250', 2]])",
"deque([['118', '100', '250', 4.5], ['120', '100', '250', 2], ['124', '100', '250', 3.5], ['128', '100', '250', 4]])",4,-10,"deque([['118', '100', '250', 4.5], ['120', '100', '250', 2], ['124', '100', '250', 3.5], ['128', '100', '250', 4]])",
"deque([['108', '100', '250', 4.5], ['118', '100', '250', 4.5], ['120', '100', '250', 2], ['124', '100', '250', 3.5]])",4,-10,"deque([['108', '100', '250', 4.5], ['118', '100', '250', 4.5], ['120', '100', '250', 2], ['124', '100', '250', 3.5]])",
"deque([['102', '100', '250', 4], ['108', '100', '250', 4.5], ['118', '100', '250', 4.5], ['120', '100', '250', 2]])",3,-10,"deque([['102', '100', '250', 4], ['108', '100', '250', 4.5], ['118', '100', '250', 4.5], ['120', '100', '250', 2]])",
"deque([['99', '100', '250', 2], ['102', '100', '250', 4], ['108', '100', '250', 4.5], ['118', '100', '250', 4.5]])",1,-10,"deque([['99', '100', '250', 2], ['102', '100', '250', 4], ['108', '100', '250', 4.5], ['118', '100', '250', 4.5]])",
"deque([['67', '100', '250', 6], ['99', '100', '250', 2], ['102', '100', '250', 4], ['108', '100', '250', 4.5]])",5,-10,"deque([['67', '100', '250', 6], ['99', '100', '250', 2], ['102', '100', '250', 4], ['108', '100', '250', 4.5]])",
"deque([['67', '100', '250', 6], ['67', '100', '250', 6], ['99', '100', '250', 2], ['102', '100', '250', 4]])",5,-10,"deque([['67', '100', '250', 6], ['67', '100', '250', 6], ['99', '100', '250', 2], ['102', '100', '250', 4]])",
"deque([['61', '100', '250', 3.5], ['67', '100', '250', 6], ['67', '100', '250', 6], ['99', '100', '250', 2]])",2,-10,"deque([['61', '100', '250', 3.5], ['67', '100', '250', 6], ['67', '100', '250', 6], ['99', '100', '250', 2]])",
"deque([['62', '100', '250', 3.5], ['61', '100', '250', 3.5], ['67', '100', '250', 6], ['67', '100', '250', 6]])",2,-10,"deque([['62', '100', '250', 3.5], ['61', '100', '250', 3.5], ['67', '100', '250', 6], ['67', '100', '250', 6]])",
"deque([['62', '100', '250', 2], ['62', '100', '250', 3.5], ['61', '100', '250', 3.5], ['67', '100', '250', 6]])",1,-10,"deque([['62', '100', '250', 2], ['62', '100', '250', 3.5], ['61', '100', '250', 3.5], ['67', '100', '250', 6]])",
"deque([['61', '100', '250', 2], ['62', '100', '250', 2], ['62', '100', '250', 3.5], ['61', '100', '250', 3.5]])",1,-10,"deque([['61', '100', '250', 2], ['62', '100', '250', 2], ['62', '100', '250', 3.5], ['61', '100', '250', 3.5]])",
"deque([['55', '100', '250', 3.5], ['61', '100', '250', 2], ['62', '100', '250', 2], ['62', '100', '250', 3.5]])",2,-10,"deque([['55', '100', '250', 3.5], ['61', '100', '250', 2], ['62', '100', '250', 2], ['62', '100', '250', 3.5]])",
"deque([['54', '100', '250', 4], ['55', '100', '250', 3.5], ['61', '100', '250', 2], ['62', '100', '250', 2]])",3,-10,"deque([['54', '100', '250', 4], ['55', '100', '250', 3.5], ['61', '100', '250', 2], ['62', '100', '250', 2]])",
"deque([['50', '100', '250', 4.5], ['54', '100', '250', 4], ['55', '100', '250', 3.5], ['61', '100', '250', 2]])",4,-10,"deque([['50', '100', '250', 4.5], ['54', '100', '250', 4], ['55', '100', '250', 3.5], ['61', '100', '250', 2]])",
"deque([['50', '100', '250', 2], ['50', '100', '250', 4.5], ['54', '100', '250', 4], ['55', '100', '250', 3.5]])",1,-10,"deque([['50', '100', '250', 2], ['50', '100', '250', 4.5], ['54', '100', '250', 4], ['55', '100', '250', 3.5]])",
"deque([['45', '100', '250', 2], ['50', '100', '250', 2], ['50', '100', '250', 4.5], ['54', '100', '250', 4]])",1,-10,"deque([['45', '100', '250', 2], ['50', '100', '250', 2], ['50', '100', '250', 4.5], ['54', '100', '250', 4]])",
"deque([['40', '117', '250', 2], ['45', '100', '250', 2], ['50', '100', '250', 2], ['50', '100', '250', 4.5]])",1,-1,"deque([['40', '117', '250', 2], ['45', '100', '250', 2], ['50', '100', '250', 2], ['50', '100', '250', 4.5]])",
"deque([['36', '117', '250', 3.5], ['40', '117', '250', 2], ['45', '100', '250', 2], ['50', '100', '250', 2]])",2,-1,"deque([['36', '117', '250', 3.5], ['40', '117', '250', 2], ['45', '100', '250', 2], ['50', '100', '250', 2]])",
"deque([['33', '117', '250', 2], ['36', '117', '250', 3.5], ['40', '117', '250', 2], ['45', '100', '250', 2]])",1,-1,"deque([['33', '117', '250', 2], ['36', '117', '250', 3.5], ['40', '117', '250', 2], ['45', '100', '250', 2]])",
"deque([['29', '117', '250', 6], ['33', '117', '250', 2], ['36', '117', '250', 3.5], ['40', '117', '250', 2]])",5,-1,"deque([['29', '117', '250', 6], ['33', '117', '250', 2], ['36', '117', '250', 3.5], ['40', '117', '250', 2]])",
"deque([['27', '100', '250', 6], ['29', '117', '250', 6], ['33', '117', '250', 2], ['36', '117', '250', 3.5]])",5,-1,"deque([['27', '100', '250', 6], ['29', '117', '250', 6], ['33', '117', '250', 2], ['36', '117', '250', 3.5]])",
"deque([['16', '100', '250', 2], ['27', '100', '250', 6], ['29', '117', '250', 6], ['33', '117', '250', 2]])",1,0,"deque([['16', '100', '250', 2], ['27', '100', '250', 6], ['29', '117', '250', 6], ['33', '117', '250', 2]])",
"deque([['12', '100', '250', 3.5], ['16', '100', '250', 2], ['27', '100', '250', 6], ['29', '117', '250', 6]])",2,0,"deque([['12', '100', '250', 3.5], ['16', '100', '250', 2], ['27', '100', '250', 6], ['29', '117', '250', 6]])",
"deque([['12', '159', '250', 2], ['12', '100', '250', 3.5], ['16', '100', '250', 2], ['27', '100', '250', 6]])",1,0,"deque([['12', '159', '250', 2], ['12', '100', '250', 3.5], ['16', '100', '250', 2], ['27', '100', '250', 6]])",
"deque([['7', '157', '250', 3.5], ['12', '159', '250', 2], ['12', '100', '250', 3.5], ['16', '100', '250', 2]])",2,1,"deque([['7', '157', '250', 3.5], ['12', '159', '250', 2], ['12', '100', '250', 3.5], ['16', '100', '250', 2]])",
"deque([['7', '157', '250', 6], ['7', '157', '250', 3.5], ['12', '159', '250', 2], ['12', '100', '250', 3.5]])",5,1,"deque([['7', '157', '250', 6], ['7', '157', '250', 3.5], ['12', '159', '250', 2], ['12', '100', '250', 3.5]])",
"deque([['-0', '157', '250', 6], ['7', '157', '250', 6], ['7', '157', '250', 3.5], ['12', '159', '250', 2]])",5,1,"deque([['-0', '157', '250', 6], ['7', '157', '250', 6], ['7', '157', '250', 3.5], ['12', '159', '250', 2]])",
"deque([['-9', '170', '250', 6], ['-0', '157', '250', 6], ['7', '157', '250', 6], ['7', '157', '250', 3.5]])",5,1,"deque([['-9', '170', '250', 6], ['-0', '157', '250', 6], ['7', '157', '250', 6], ['7', '157', '250', 3.5]])",
"deque([['-6', '212', '250', 6], ['-9', '170', '250', 6], ['-0', '157', '250', 6], ['7', '157', '250', 6]])",5,1,"deque([['-6', '212', '250', 6], ['-9', '170', '250', 6], ['-0', '157', '250', 6], ['7', '157', '250', 6]])",
"deque([['-9', '250', '235', 6], ['-6', '212', '250', 6], ['-9', '170', '250', 6], ['-0', '157', '250', 6]])",5,1,"deque([['-9', '250', '235', 6], ['-6', '212', '250', 6], ['-9', '170', '250', 6], ['-0', '157', '250', 6]])",
"deque([['-13', '250', '235', 6], ['-9', '250', '235', 6], ['-6', '212', '250', 6], ['-9', '170', '250', 6]])",5,0,"deque([['-13', '250', '235', 6], ['-9', '250', '235', 6], ['-6', '212', '250', 6], ['-9', '170', '250', 6]])",
