1325,1704,885,534,1578,1254,1277,1343
1526,1450,1182,476,32,391,450,53
235,1084,529,1579,512,1539,832,8
964,462,1249,718,953,125,297,148
7,1164,1605,541,475,396,853,883
261,1452,1321,1657,726,1379,1316,1708
1361,762,317,629,944,591,37,443
666,1033,856,321,601,800,1081,1434
11,1325,921,186,1611,913,1583,201
1433,1265,991,17,1348,1481,744,823
1,679,734,734,1610,229,137,1161
1318,784,94,346,1613,1006,1718,768
1661,6,1588,1189,202,1476,713,34
669,368,1373,733,272,45,33,668
59,1666,1091,1138,1111,943,1076,1005
454,1527,471,895,1657,461,1322,1146
1297,134,714,36,133,1421,923,150
690,331,362,217,214,391,248,1494
1546,306,1572,43,1179,504,909,669
1389,1406,1333,1145,862,523,1441,1584
11,532,1595,351,299,666,714,1107
1261,301,351,1535,743,81,1578,1125
1042,254,536,1256,726,1002,609,970
1362,1343,1361,648,921,211,1529,1058
611,292,1318,1304,1611,596,1538,62
1063,77,602,544,415,272,525,119
685,753,648,869,950,1643,531,1053
1342,735,1382,1472,1471,225,433,640
1080,16,887,746,1008,478,1633,458
988,49,1295,160,1388,1494,1133,443
464,1512,1497,1498,72,870,1042,129
1693,29,1390,254,1479,1082,1331,1705
169,1029,1363,206,1624,476,1737,1448
1223,504,8,641,471,1200,1259,1055
158,1312,489,536,1597,150,972,712
759,402,1008,257,1162,1259,1315,1705
349,1668,982,1448,773,1465,230,212
645,668,1250,1111,547,1294,839,1380
1402,297,1740,1545,768,1576,806,310
282,1001,1239,1238,1651,1124,1191,622
32,197,678,1596,5,1073,961,8
437,1468,1702,275,1177,1308,377,777
1405,1198,302,379,506,145,1599,758
1597,1002,1063,588,1558,207,190,372
663,336,621,1238,1704,1652,1533,442
272,1604,1465,835,1129,1500,494,1487
139,1117,1258,627,1226,1649,317,1627
102,409,1751,426,1574,1197,1383,482
68,53,61,82,886,901,877,637
267,77,1353,972,651,1082,91,707
609,1208,333,176,1704,480,734,1259
286,1097,360,771,623,1258,964,1693
601,523,1331,65,607,1180,1169,51
248,1517,894,1145,1195,1017,1112,689
1123,403,1490,1178,1200,1391,1141,688
1742,1287,1311,602,139,1100,466,1335
1586,1274,688,290,858,1437,1603,175
798,1679,1206,484,848,827,674,58
156,589,61,754,492,1706,1660,134
771,1618,1582,281,897,430,1545,1239
1607,1013,1178,700,1677,1126,31,98
170,100,1007,1023,1597,848,1709,66
1440,580,1458,765,190,688,1598,1328
1256,636,472,1089,130,206,223,999
1175,127,1201,647,533,1451,29,166
925,763,1381,601,1003,96,1621,1496
1758,1464,237,274,1356,49,171,594
998,280,1071,303,508,1657,435,1142
150,114,1337,1552,167,416,199,1378
418,1086,1014,1113,86,221,267,791
1531,269,220,1654,1713,1016,859,488
1401,670,649,631,1553,153,1031,964
1720,614,585,1617,1716,1691,246,1589
199,651,125,908,804,1227,569,1580
1589,1771,965,1763,1376,1224,741,1100
1696,760,1271,1635,312,1709,1740,27
1610,1254,1221,1292,1572,1374,1234,1225
1030,957,1194,1498,1315,1369,1474,557
760,378,862,160,311,1552,1365,423
504,1475,970,1163,966,187,1369,1272
745,666,1280,1330,346,1476,1429,659
335,945,1264,478,1310,529,1464,138
399,750,620,838,1222,1351,209,973
785,689,206,116,505,423,642,992
258,883,931,601,1660,1616,386,566
380,1435,358,697,1620,934,263,297
1585,348,436,129,456,742,1129,1254
487,1363,123,599,88,1380,1291,1287
1292,992,1306,1180,369,1792,328,1415
454,787,903,1037,651,1710,1457,1356
479,291,1536,1179,1667,173,1696,1563
1202,359,1559,1455,1647,424,1622,1639
1576,646,993,1055,963,773,495,140
138,594,871,604,213,223,529,1773
1518,457,24,656,571,499,606,425
1383,1443,206,1248,1212,440,491,854
95,1779,1493,134,825,25,514,361
607,1779,370,556,232,486,1748,1622
1301,469,323,1485,1121,728,1661,344
1175,1596,69,81,1328,1328,381,38
1599,1032,1015,1256,174,586,1361,1700
1105,575,853,1056,276,1027,850,379
1206,782,411,1122,666,1702,181,469
615,527,1404,930,1560,1350,15,1538
86,1204,1765,518,844,107,948,676
1044,78,353,1051,649,344,1236,1594
839,1331,200,25,481,587,1761,1170
38,247,197,882,69,1334,164,319
1167,866,1794,1474,1741,773,1184,1193
1678,1666,116,165,354,1681,1324,593
