1987,2042,3232,2484,2404,1030,3478,2517,595,2656,2852,1642,1675,2846,1404,1438
3280,2827,1922,1642,1139,2449,579,68,1703,1675,553,724,1226,2320,2078,3275
1121,638,2521,3080,1296,2276,2348,1916,2399,1016,471,2019,284,3197,2103,1353
2299,3135,853,829,2264,3456,3476,2928,3492,866,3152,2547,2769,1298,3318,1288
2890,2644,369,2950,3173,357,3392,237,228,2738,2444,1258,2630,327,3322,608
1033,1708,1129,2534,1610,1643,2668,2627,2286,2634,3307,1143,1589,3334,1508,163
211,2529,3412,2696,1381,2606,1693,2237,1852,2663,874,1595,739,570,2007,989
1704,623,2385,498,402,594,2084,3068,873,3414,1948,294,871,740,2474,1550
2110,218,3183,339,2594,1396,3027,2147,2477,2653,251,1197,1685,2854,198,2251
2494,2132,2659,1369,3144,675,1887,3000,2285,2879,3489,319,599,980,3156,257
2652,1159,377,1189,327,1963,2942,1482,1485,145,1442,1381,2529,1317,538,728
132,1679,1273,3447,746,2794,3140,785,2489,3245,279,2699,1851,910,2723,1989
142,2637,2073,1731,1624,3342,2835,2275,108,2415,3122,1518,976,2609,712,1871
2197,3176,859,129,3004,3488,1159,121,321,3169,264,2819,3117,3059,1179,1126
2015,2861,3189,2491,2151,580,1664,251,2167,2910,2713,1200,1329,3190,2690,1844
594,696,260,2275,96,3415,69,2730,2277,2353,1366,407,2253,3191,1258,2875
754,589,26,2139,1272,673,2147,2843,2567,1246,53,3118,2823,3121,872,1341
2461,559,1480,66,3040,1706,356,820,3174,1700,2393,248,1643,1946,2110,1191
924,2745,2533,909,33,531,339,2024,1984,1905,3305,198,594,1707,1412,1572
1009,1149,1697,621,173,2338,1753,972,223,2151,841,2849,978,1000,2262,2748
2906,3175,2910,1017,2165,1590,106,242,2390,2959,1586,3165,2982,3403,1085,2090
2544,2758,2212,810,3265,2833,1107,2011,225,713,2517,3035,442,1973,2767,1138
620,2398,158,1156,3497,613,1765,2252,2411,3316,1500,2287,244,3032,2512,3183
204,3475,1680,580,1695,993,530,2761,1547,720,1606,1540,3049,2176,13,2917
1017,2171,2755,1351,2560,1755,2667,2380,1324,1465,1426,681,373,634,634,1397
2571,650,3414,547,2244,2360,255,2754,204,2011,3095,3093,1968,2926,2518,569
2111,2053,783,2746,1385,1384,3078,1649,3162,2792,3189,54,936,1781,3525,202
816,1523,1685,3433,1032,3381,238,3374,2950,2511,1360,1893,611,2510,1286,2866
2858,2930,1085,1927,3314,2787,3134,590,1562,3258,1552,1228,1860,2125,1004,1738
1705,2700,3462,167,2321,1339,2256,2246,108,3365,2219,2768,3206,4,1909,3268
2031,883,1097,3213,2316,911,1144,2664,354,2654,425,2233,3114,1122,1953,22
2926,307,844,2923,2808,3275,3297,3010,3,28,897,3451,1242,1391,376,3351
858,2699,2973,878,835,2081,1175,2336,700,2090,884,1738,1854,2322,1378,2258
