"['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]"
"['109', '209', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]"
"['109', '209', '-99', 4.5, 0]","['109', '209', '-98', 4.5, 0]","['-1', '-1', '-98', 4.5, 0]"
"['109', '209', '-98', 2, 0]","['109', '209', '-99', 4.5, 0]","['109', '209', '-98', 4.5, 0]"
"['109', '209', '-97', 2, 0]","['109', '209', '-98', 2, 0]","['109', '209', '-99', 4.5, 0]"
"['109', '209', '-97', 9, 0]","['109', '209', '-97', 2, 0]","['109', '209', '-98', 2, 0]"
"['109', '209', '-104', 2, 0]","['109', '209', '-97', 9, 0]","['109', '209', '-97', 2, 0]"
"['109', '209', '-104', 2, 0]","['109', '209', '-104', 2, 0]","['109', '209', '-97', 9, 0]"
"['109', '209', '-93', 2, 0]","['109', '209', '-104', 2, 0]","['109', '209', '-104', 2, 0]"
"['109', '209', '-80', 2, 0]","['109', '209', '-93', 2, 0]","['109', '209', '-104', 2, 0]"
"['109', '209', '-78', 2, 0]","['109', '209', '-80', 2, 0]","['109', '209', '-93', 2, 0]"
"['109', '209', '-72', 2, 0]","['109', '209', '-78', 2, 0]","['109', '209', '-80', 2, 0]"
"['109', '209', '-70', 4, 0]","['109', '209', '-72', 2, 0]","['109', '209', '-78', 2, 0]"
"['109', '209', '-65', 2, 0]","['109', '209', '-70', 4, 0]","['109', '209', '-72', 2, 0]"
"['109', '209', '-56', 2, 0]","['109', '209', '-65', 2, 0]","['109', '209', '-70', 4, 0]"
"['109', '209', '-56', 2, 0]","['109', '209', '-56', 2, 0]","['109', '209', '-65', 2, 0]"
"['109', '209', '-53', 2, 0]","['109', '209', '-56', 2, 0]","['109', '209', '-56', 2, 0]"
"['109', '209', '-49', 2, 0]","['109', '209', '-53', 2, 0]","['109', '209', '-56', 2, 0]"
"['109', '209', '-44', 2, 0]","['109', '209', '-49', 2, 0]","['109', '209', '-53', 2, 0]"
"['109', '209', '-43', 2, 0]","['109', '209', '-44', 2, 0]","['109', '209', '-49', 2, 0]"
"['111', '209', '-39', 2, 0]","['109', '209', '-43', 2, 0]","['109', '209', '-44', 2, 0]"
"['111', '209', '-36', 2, 0]","['111', '209', '-39', 2, 0]","['109', '209', '-43', 2, 0]"
"['121', '209', '-31', 2, 0]","['111', '209', '-36', 2, 0]","['111', '209', '-39', 2, 0]"
"['121', '209', '-28', 2, 0]","['121', '209', '-31', 2, 0]","['111', '209', '-36', 2, 0]"
"['131', '209', '-27', 2, 0]","['121', '209', '-28', 2, 0]","['121', '209', '-31', 2, 0]"
"['137', '209', '-24', 2, 0]","['131', '209', '-27', 2, 0]","['121', '209', '-28', 2, 0]"
"['137', '209', '-20', 2, 0]","['137', '209', '-24', 2, 0]","['131', '209', '-27', 2, 0]"
"['153', '209', '-20', 2, 0]","['137', '209', '-20', 2, 0]","['137', '209', '-24', 2, 0]"
"['155', '209', '-19', 2, 0]","['153', '209', '-20', 2, 0]","['137', '209', '-20', 2, 0]"
"['155', '209', '-16', 2, 0]","['155', '209', '-19', 2, 0]","['153', '209', '-20', 2, 0]"
"['169', '209', '-15', 2, 0]","['155', '209', '-16', 2, 0]","['155', '209', '-19', 2, 0]"
"['169', '209', '-15', 2, 0]","['169', '209', '-15', 2, 0]","['155', '209', '-16', 2, 0]"
"['169', '209', '-10', 2, 0]","['169', '209', '-15', 2, 0]","['169', '209', '-15', 2, 0]"
