1439,2022,244,287,1186,2014,616,1777,257,1494,2167,1576,968,314,1678,1161
1792,1245,554,755,866,68,1992,97,418,1450,1435,878,1072,1775,379,506
1671,1536,184,634,1781,909,161,256,1175,588,5,1233,36,955,1396,2184
867,962,2004,1264,980,660,1493,1069,47,558,186,2116,500,31,1747,594
1500,1346,1892,2003,1436,1130,1751,529,1350,645,1381,1783,1886,2170,2030,1877
330,328,1989,1695,982,1244,1325,1798,139,542,2075,1696,685,2126,999,421
1625,1375,1259,1886,1984,360,190,1297,1697,1353,1758,1082,2101,219,896,6
847,1404,1171,1432,1176,934,1800,781,516,1325,1489,1814,738,1233,961,958
1299,1188,852,445,1980,1757,2140,1415,2015,1398,1547,892,1271,2083,1676,519
91,1334,612,2049,88,146,720,1455,324,1944,1799,1571,192,1685,2044,1616
473,942,1034,1176,192,1289,2123,706,905,659,1013,400,1509,2185,1113,1948
404,1577,162,1400,964,1780,419,1228,3,31,632,164,576,1849,280,185
927,1115,2151,245,1698,1274,748,770,393,53,2144,951,2078,1918,1906,661
157,470,356,768,296,408,2014,2140,686,1561,1383,1957,501,1528,365,1013
2070,882,101,573,2059,2212,1243,286,442,1014,1035,1418,1337,625,1684,1952
1151,1684,889,1970,922,2174,266,1459,1475,1269,402,875,1532,1281,753,190
173,951,1618,2039,1997,2159,1262,2069,2106,1548,2209,282,1878,1,50,291
1602,2124,1686,1739,1327,213,485,1675,1123,1666,1643,723,471,1409,2145,1311
1154,1680,260,1205,1002,2043,1864,925,1604,1231,397,811,140,905,1335,1332
2161,1191,1204,741,1220,440,1132,181,1150,1168,2182,127,1299,594,1128,263
1136,795,1125,678,1783,352,2164,408,1894,522,1272,1104,1585,594,53,12
545,1011,1595,1505,75,1296,408,1079,206,1991,2100,1267,783,1538,1667,684
1984,1101,1099,1828,780,1161,629,1202,1188,1887,1122,661,430,1448,116,1774
1503,1971,1333,2120,206,253,488,1038,1621,806,408,532,1254,963,1263,2134
646,1961,993,2215,435,258,1221,1915,1751,706,723,947,878,1423,23,798
844,858,1030,1665,2170,668,1961,670,448,578,1522,251,541,1361,1889,500
741,1421,2201,1364,2047,2018,1841,760,900,1994,2041,991,1416,363,125,22
269,1061,2074,2082,977,1059,329,2078,1571,1382,290,600,342,1942,737,1803
1892,1144,1729,245,1827,1263,947,557,427,2006,1934,499,1972,984,1226,370
403,273,980,15,1037,1413,1634,1896,2092,645,533,2182,1999,1435,600,985
1044,630,1535,214,1078,872,2144,1861,2073,1543,405,418,512,322,1579,647
1381,1250,2197,1547,832,46,1827,904,141,841,2079,253,992,1702,229,2156
429,1722,2022,381,663,899,506,2096,1733,632,1274,1218,102,667,1364,214
1967,1827,1083,563,1602,1710,1843,794,384,1793,1930,1120,752,2168,1453,1514
1332,1882,971,2000,1567,802,1668,1068,46,986,831,1594,834,607,42,237
2087,1704,281,235,1355,1348,925,203,352,1511,1867,147,946,907,1317,1909
491,563,1855,985,884,492,140,2052,773,670,1968,564,1567,1799,1145,821
776,2224,1744,1059,2164,828,1642,1149,548,1094,637,965,721,379,577,303
7,1880,1054,152,758,1809,148,1901,581,1383,551,949,24,824,2037,2213
2053,1191,761,707,1282,1216,691,1409,1683,2091,412,1815,561,1883,1960,125
182,858,569,1187,155,1177,479,99,1769,209,1019,2161,1790,1553,1898,1404
1327,570,481,1161,370,388,863,1772,1045,2078,374,2120,1920,756,1556,1413
