427,848,310,264,433,994,655,156,380,36,98,351,840,417,797,534
41,666,730,393,639,813,701,622,34,310,167,819,400,381,855,875
285,915,407,855,858,311,150,109,89,182,515,172,894,601,340,799
153,103,218,117,147,643,533,800,407,978,607,656,701,700,602,691
977,63,801,118,158,903,241,555,815,368,807,71,917,56,714,224
867,611,460,260,351,425,982,564,815,656,676,55,997,421,640,549
490,133,429,380,359,364,778,376,111,210,716,833,239,602,806,86
95,194,484,852,879,61,921,167,541,710,254,126,45,72,443,283
727,688,698,256,845,105,247,15,572,163,614,919,706,423,469,662
579,423,423,889,917,480,995,983,966,84,551,814,486,253,392,597
971,59,900,226,782,697,445,1006,807,418,680,527,136,523,958,566
295,870,718,224,740,672,529,354,941,537,276,212,22,952,854,776
101,503,591,341,684,387,397,645,553,976,493,286,347,241,156,334
380,97,365,523,841,431,512,908,509,680,966,696,538,807,593,949
63,86,56,940,78,712,778,334,995,185,930,898,274,178,344,291
37,970,95,19,698,954,185,937,46,822,430,162,376,133,312,402
142,982,1011,150,493,372,88,673,733,810,807,285,753,589,42,965
650,45,964,954,981,348,392,37,206,534,507,276,519,483,446,541
803,284,606,854,120,831,407,814,239,693,905,338,61,104,764,293
900,708,356,981,620,6,802,640,506,774,422,616,262,544,789,275
131,863,196,791,655,70,13,411,874,966,275,902,714,824,243,250
738,729,993,741,674,434,15,659,934,819,267,979,901,853,300,811
945,449,813,691,530,975,895,574,881,796,309,691,130,689,86,78
88,978,423,595,566,611,445,445,40,909,173,385,908,854,14,415
17,142,947,691,1008,449,970,101,990,27,189,624,255,862,307,950
432,946,743,708,967,42,820,266,394,107,124,299,111,405,593,339
919,911,54,855,627,493,503,884,498,479,582,760,568,514,816,417
447,955,998,418,173,518,30,995,236,533,845,566,724,466,364,326
690,811,352,288,423,636,931,843,527,377,933,328,281,174,1025,1010
598,1008,944,997,260,851,753,748,600,43,356,567,537,827,105,154
196,829,278,643,95,558,789,553,843,772,47,441,753,60,989,426
979,411,684,63,588,919,894,257,562,806,200,504,603,234,117,902
288,169,178,373,922,435,68,657,323,152,986,576,433,39,92,166
928,850,399,130,464,474,556,294,594,560,971,761,818,729,392,385
728,112,759,228,494,68,297,456,502,132,123,2,839,676,103,882
392,882,369,1016,819,671,371,872,28,623,254,986,595,827,283,461
651,320,469,174,336,546,1020,89,472,627,564,544,723,23,131,937
591,471,715,212,512,280,723,555,186,524,179,390,141,109,617,98
