"['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-83', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
"['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-83', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 6, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]","['-1', '-1', '-84', 1.5, 0]"
