"['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-62', 4.5, 0]","['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 1.5, 0]"
"['109', '209', '-62', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]"
"['109', '209', '-55', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]"
"['109', '209', '-53', 4.5, 0]","['109', '209', '-55', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['-1', '-1', '-95', 4.5, 0]"
"['109', '209', '-50', 4.5, 0]","['109', '209', '-53', 4.5, 0]","['109', '209', '-55', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-62', 4.5, 0]","['109', '209', '-67', 4.5, 0]","['109', '209', '-71', 4.5, 0]","['109', '209', '-79', 4.5, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-79', 4, 0]","['109', '209', '-82', 4.5, 0]","['109', '209', '-85', 4.5, 0]","['109', '209', '-100', 9, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]","['109', '209', '-95', 4.5, 0]"
