pitch
yaw
left
right
"['-42', '140', '140', 5]","['-42', '0', '0', 1.5]","['-42', '0', '0', 1.5]",5,100,250,48,2.4551212787628174
"['-44', '140', '140', 5]","['-42', '140', '140', 5]","['-42', '0', '0', 1.5]",5,100,250,48,0.10211539268493652
"['-44', '140', '140', 2]","['-44', '140', '140', 5]","['-42', '140', '140', 5]",2,100,188,68,0.047701358795166016
"['-46', '100', '250', 2]","['-44', '140', '140', 2]","['-44', '140', '140', 5]",2,100,188,50,0.0462801456451416
"['-45', '100', '250', 1.6]","['-46', '100', '250', 2]","['-44', '140', '140', 2]",1,100,173,47,0.04690074920654297
"['-42', '100', '188', 4]","['-45', '100', '250', 1.6]","['-46', '100', '250', 2]",4,100,250,39,0.05406355857849121
"['-39', '100', '188', 4]","['-42', '100', '188', 4]","['-45', '100', '250', 1.6]",4,100,250,62,0.04922771453857422
"['-33', '100', '173', 5]","['-39', '100', '188', 4]","['-42', '100', '188', 4]",6,100,250,48,0.05198407173156738
"['-31', '100', '250', 5]","['-33', '100', '173', 5]","['-39', '100', '188', 4]",6,100,250,48,0.04669022560119629
"['-25', '100', '250', 5]","['-31', '100', '250', 5]","['-33', '100', '173', 5]",7,100,250,41,0.04820418357849121
"['-21', '100', '250', 5]","['-25', '100', '250', 5]","['-31', '100', '250', 5]",7,100,225,55,0.04577350616455078
"['-15', '100', '250', 5]","['-21', '100', '250', 5]","['-25', '100', '250', 5]",7,100,205,47,0.04982256889343262
"['-15', '100', '250', 5]","['-15', '100', '250', 5]","['-21', '100', '250', 5]",7,100,175,49,0.04926323890686035
"['-6', '100', '250', 5]","['-15', '100', '250', 5]","['-15', '100', '250', 5]",7,100,175,48,0.05872488021850586
"['6', '100', '250', 5]","['-6', '100', '250', 5]","['-15', '100', '250', 5]",7,100,130,71,0.04742288589477539
"['13', '100', '130', 5]","['6', '100', '250', 5]","['-6', '100', '250', 5]",7,130,100,39,0.09171652793884277
"['11', '100', '130', 5]","['13', '100', '130', 5]","['6', '100', '250', 5]",7,165,100,66,0.04612135887145996
"['16', '130', '100', 5]","['11', '100', '130', 5]","['13', '100', '130', 5]",7,155,100,48,0.04667353630065918
"['20', '130', '100', 5]","['16', '130', '100', 5]","['11', '100', '130', 5]",7,180,100,46,0.046173095703125
"['20', '165', '100', 5]","['20', '130', '100', 5]","['16', '130', '100', 5]",7,200,100,40,0.05874204635620117
"['22', '165', '100', 5]","['20', '165', '100', 5]","['20', '130', '100', 5]",7,200,100,59,0.04797554016113281
"['22', '200', '100', 5]","['22', '165', '100', 5]","['20', '165', '100', 5]",7,210,100,48,0.049929141998291016
"['19', '200', '100', 5]","['22', '200', '100', 5]","['22', '165', '100', 5]",7,210,100,46,0.04619932174682617
"['20', '200', '100', 4]","['19', '200', '100', 5]","['22', '200', '100', 5]",4,176,100,46,0.047754764556884766
"['15', '200', '100', 5]","['20', '200', '100', 4]","['19', '200', '100', 5]",7,200,100,51,0.06499409675598145
"['9', '200', '100', 5]","['15', '200', '100', 5]","['20', '200', '100', 4]",7,175,100,48,0.09140467643737793
"['-10', '200', '100', 5]","['9', '200', '100', 5]","['15', '200', '100', 5]",7,145,100,70,0.048926353454589844
"['-15', '145', '100', 5]","['-10', '200', '100', 5]","['9', '200', '100', 5]",7,100,150,43,0.08989453315734863
"['-22', '145', '100', 5]","['-15', '145', '100', 5]","['-10', '200', '100', 5]",7,100,175,54,0.047972917556762695
"['-22', '100', '150', 5]","['-22', '145', '100', 5]","['-15', '145', '100', 5]",7,100,210,48,0.04774594306945801
"['-33', '100', '210', 1.6]","['-22', '100', '150', 5]","['-22', '145', '100', 5]",1,100,135,48,0.05999112129211426
"['-33', '100', '210', 5]","['-33', '100', '210', 1.6]","['-22', '100', '150', 5]",7,100,250,48,0.047515153884887695
"['-28', '100', '210', 5]","['-33', '100', '210', 5]","['-33', '100', '210', 1.6]",7,100,250,48,0.08056759834289551
"['-23', '100', '210', 5]","['-28', '100', '210', 5]","['-33', '100', '210', 5]",7,100,240,71,0.06244993209838867
"['-19', '100', '240', 5]","['-23', '100', '210', 5]","['-28', '100', '210', 5]",7,100,215,48,0.08819985389709473
"['-12', '100', '240', 5]","['-19', '100', '240', 5]","['-23', '100', '210', 5]",7,100,195,39,0.058191776275634766
"['-11', '100', '240', 5]","['-12', '100', '240', 5]","['-19', '100', '240', 5]",7,100,160,58,0.04792618751525879
"['-5', '100', '215', 5]","['-11', '100', '240', 5]","['-12', '100', '240', 5]",7,100,155,48,0.05094265937805176
"['-0', '100', '215', 5]","['-5', '100', '215', 5]","['-11', '100', '240', 5]",7,100,125,48,0.04583334922790527
"['2', '100', '155', 5]","['-0', '100', '215', 5]","['-5', '100', '215', 5]",7,100,100,46,0.04632306098937988
"['3', '100', '155', 2]","['2', '100', '155', 5]","['-0', '100', '215', 5]",2,104,100,50,0.04954957962036133
"['7', '100', '155', 5]","['3', '100', '155', 2]","['2', '100', '155', 5]",7,115,100,48,0.047589778900146484
"['11', '100', '155', 5]","['7', '100', '155', 5]","['3', '100', '155', 2]",7,135,100,49,0.0623018741607666
"['11', '100', '155', 5]","['11', '100', '155', 5]","['7', '100', '155', 5]",5,155,100,47,0.048024892807006836
"['15', '100', '155', 5]","['11', '100', '155', 5]","['11', '100', '155', 5]",7,155,100,48,0.05951189994812012
"['17', '100', '155', 5]","['15', '100', '155', 5]","['11', '100', '155', 5]",7,175,100,73,0.04821014404296875
"['15', '155', '100', 5]","['17', '100', '155', 5]","['15', '100', '155', 5]",7,185,100,44,0.046105384826660156
"['14', '155', '100', 5]","['15', '155', '100', 5]","['17', '100', '155', 5]",7,175,100,39,0.04704785346984863
"['14', '155', '100', 5]","['14', '155', '100', 5]","['15', '155', '100', 5]",7,170,100,62,0.04618668556213379
"['10', '185', '100', 5]","['14', '155', '100', 5]","['14', '155', '100', 5]",7,170,100,48,0.04632568359375
"['6', '175', '100', 5]","['10', '185', '100', 5]","['14', '155', '100', 5]",7,150,100,48,0.05793571472167969
"['8', '170', '100', 5]","['6', '175', '100', 5]","['10', '185', '100', 5]",7,130,100,42,0.04813408851623535
"['1', '170', '100', 5]","['8', '170', '100', 5]","['6', '175', '100', 5]",7,140,100,53,0.05302715301513672
"['1', '130', '100', 5]","['1', '170', '100', 5]","['8', '170', '100', 5]",7,105,100,49,0.046765804290771484
"['-5', '140', '100', 5]","['1', '130', '100', 5]","['1', '170', '100', 5]",7,105,100,48,0.04597926139831543
