668,1378,896,1094,760,76,1395,1264
1639,764,1498,161,207,1015,1948,256
1999,1338,811,724,1806,2033,1764,245
1770,379,946,118,968,574,1955,977
1229,934,1195,298,1639,2043,924,321
1884,1932,91,1741,426,166,631,1966
1226,1705,243,1866,1267,42,295,1140
682,1368,1789,1639,478,2046,1109,832
439,1300,241,550,162,22,426,563
602,881,190,1256,930,1672,1283,145
1237,398,1331,1131,449,1507,988,1737
654,1072,665,663,1747,545,1229,1964
110,210,447,148,2031,1706,995,1321
1232,1350,267,1649,274,380,1781,635
344,77,1434,271,1765,148,838,349
842,821,1929,1348,2009,1409,1812,1841
237,930,771,1795,1984,1737,18,1441
1908,1413,1880,981,2062,142,1574,918
1670,1712,1157,1915,743,1923,830,109
1000,1924,235,461,175,296,416,1667
1250,451,1262,86,600,640,947,1323
992,934,1046,1042,318,79,1873,123
841,404,1411,1946,1413,1967,21,1499
168,1410,2049,517,1747,41,1278,163
269,98,1842,877,829,1771,57,649
674,1880,1627,1588,1056,1864,131,1508
433,1663,1529,1934,534,656,1726,2060
1718,763,1416,383,1671,1759,1860,905
485,331,188,1695,800,848,1459,426
1934,1857,33,1473,1853,1430,277,1099
758,819,458,1287,647,958,747,1595
1750,88,1570,1834,1792,1255,503,236
1486,586,946,540,1575,1293,561,924
1479,1851,293,1751,1458,1,26,1069
993,88,1546,1662,937,557,1681,1244
1107,897,1298,1540,1013,1147,1574,852
1651,1546,650,852,1954,510,998,843
1152,842,694,65,13,333,37,370
872,1403,1577,821,1517,1405,986,1278
1420,6,187,998,2061,1753,693,455
1223,1169,470,1646,1676,37,310,278
788,333,1353,287,630,1143,914,641
1297,977,1745,1685,2055,350,321,348
414,177,1525,70,1137,310,1765,988
369,308,240,1025,871,936,1886,1712
379,125,1395,12,1690,364,642,1756
1439,1072,123,1217,1392,1891,1752,1208
1150,997,1281,631,271,1642,23,51
944,1234,504,957,191,2038,442,366
1881,641,1372,1423,1662,604,1800,10
683,715,1364,773,943,24,1814,560
1025,1853,318,1078,972,434,2003,1153
321,248,2106,14,1636,938,261,297
73,2039,1078,804,14,1715,703,1049
561,61,902,1753,1226,1305,1849,1691
314,1482,294,729,1138,575,128,1379
1861,1110,490,9,893,1167,1177,1158
1013,1021,490,2084,734,1727,13,356
1073,325,3,1522,1316,934,1048,1052
1675,2090,871,658,1410,287,1344,879
771,1205,875,320,850,45,267,785
66,937,278,1793,1306,969,485,262
909,354,1029,1922,1913,1545,430,679
89,157,1870,645,1981,927,1506,930
506,853,1380,162,1583,119,1801,626
1276,456,903,1093,1027,1194,1875,737
1086,1611,1600,1618,1012,1124,1664,2006
460,39,1713,340,2008,1857,220,462
1971,576,1046,1144,1487,808,1533,1198
561,1502,540,1965,1263,1400,1722,1665
1089,757,485,63,1859,1497,240,1883
419,1250,59,267,221,2117,768,49
52,955,1382,2092,254,163,1803,348
1061,1597,1593,578,580,156,682,1551
604,1594,863,1569,1938,917,1376,2058
1170,1877,558,1282,1678,583,987,1396
1829,2016,917,528,552,1670,360,78
616,1243,1454,1662,942,2044,618,384
1241,377,801,555,1278,299,1798,904
1695,206,410,403,1573,956,1998,473
1529,888,1842,1760,1725,1958,56,2103
2122,1106,96,1359,1237,635,1200,1366
1011,1694,2,1809,1600,900,1971,473
1623,1890,1076,223,1462,51,967,494
1480,660,1427,104,178,1243,1964,26
334,205,1414,1408,1132,200,887,247
