454,408,342,1392,522,1725,304,799,382,1664,819,882,1629,1373,259,958
1121,1307,366,973,1787,669,1144,1165,1311,289,358,1207,1217,1570,646,946
1192,1667,1727,1140,959,1554,24,108,1204,229,1262,840,950,1442,155,348
697,1286,1114,796,800,811,1108,372,1500,439,1418,1070,513,1803,1608,599
374,135,389,1588,1653,1131,840,1340,939,1733,1098,241,4,208,964,1144
1483,778,534,972,803,1366,653,1231,1006,1563,959,527,510,1763,88,21
821,721,612,250,285,769,959,1542,1194,449,685,140,1620,1371,50,758
768,1383,1802,470,701,1044,255,1112,77,1365,1711,1229,777,1690,504,1462
1247,234,1387,1749,473,1482,782,1233,857,1176,946,302,244,523,1736,1769
1008,1669,914,1259,1292,992,1600,537,1560,137,1057,684,639,1708,1697,1102
676,1492,785,602,1364,197,426,1080,1007,1274,1470,406,1121,62,1466,933
403,1702,1353,1112,1016,71,565,1209,349,771,1347,239,1416,856,171,1558
880,308,357,306,1756,1175,1660,194,193,1354,1621,1706,884,461,842,142
1477,1803,515,1163,1236,1114,979,717,544,917,752,621,1096,1282,681,585
918,344,119,1240,863,425,1392,678,1484,1733,1305,147,554,1783,217,1273
134,1698,3,596,799,1479,1432,1426,1245,915,272,1522,538,317,1046,586
1084,644,438,1243,1618,1580,459,1442,416,915,1599,773,1665,1146,1597,863
1764,795,438,1653,263,143,273,1526,1236,787,179,1589,583,1398,461,194
1546,279,630,862,296,617,1515,37,275,923,1386,1264,1159,364,372,1750
11,864,627,861,94,651,1429,1526,986,1092,1710,401,66,1497,718,1162
207,88,374,1080,1102,651,13,1462,1200,342,1250,1566,1057,296,1745,466
34,853,1737,1326,1762,229,77,460,1344,7,1799,735,146,1328,754,1278
1408,559,1026,1481,1104,1199,1698,1460,649,1196,1189,486,1373,692,1227,268
450,143,1765,884,1346,1284,618,1152,437,1255,540,1470,425,88,1677,333
300,1042,364,534,1472,705,1260,206,1122,549,258,1659,1296,638,370,1067
501,676,765,209,78,74,1401,1589,1453,137,377,1179,395,950,1660,144
1327,1293,217,1207,1544,1271,1091,1516,946,1173,1170,533,400,734,18,89
227,1488,273,473,1400,632,91,483,966,1096,831,1019,1827,1102,921,383
1394,16,276,324,1730,1317,1060,231,581,435,1592,25,118,821,115,772
106,348,1742,1640,433,15,1816,104,39,2,495,882,690,441,777,287
748,1679,1428,819,941,626,776,557,1613,161,1072,1740,154,1007,1827,1375
