60,1286,778,1032,1369,5176,4157,3818,2755,5028,4019,1728,5250,304,4878,2816
3729,614,4874,3100,558,2409,4327,2287,227,4476,1179,4113,936,3710,2994,4528
712,4540,4550,2501,381,2598,5080,4151,3731,4670,3315,1845,4058,158,3789,4460
2112,1307,4654,3765,1341,5179,1627,4712,4653,3963,4184,3835,4920,4577,523,2459
626,4441,4025,455,2913,3367,3613,3311,2854,992,375,442,46,2304,2090,3395
813,1141,2653,1084,2412,1065,3233,1421,4001,588,1528,2967,4448,2481,4326,2451
5354,1478,5305,447,2336,5371,4647,5476,4674,2825,612,4437,3980,2921,1753,4959
1759,1048,4249,2460,838,1505,1866,3241,2313,715,4693,4031,5443,2374,995,245
5043,92,2737,1256,4178,2404,4463,4393,1609,3806,832,826,2946,978,3307,1918
3267,4109,3550,3476,5446,2072,4285,644,5226,4381,530,2666,5114,4761,2540,847
46,3091,1652,275,3252,130,2069,2740,1078,771,3108,3562,2399,4811,372,511
371,4573,363,3676,4175,362,3342,1463,1536,3766,209,1401,134,4739,3018,360
2315,1690,3560,2473,817,4335,1,2926,3096,4694,4253,2555,5375,4608,2136,4549
4805,5229,227,2880,1211,828,2954,861,4556,5345,2754,280,1691,480,2798,2568
2416,4594,1960,3584,5058,3807,1533,509,907,2088,199,90,5197,3653,3337,1863
483,2335,3239,1506,3536,4374,4844,5055,2684,854,5349,1356,3439,4569,266,4429
2555,668,510,1150,4061,4302,5034,4350,4126,2322,2901,2255,4069,2813,114,1792
291,4374,3442,4290,4563,4385,1100,4415,2044,1437,561,1462,3707,2021,4925,2330
387,726,5314,5228,3390,2095,3611,4632,3874,470,3004,2482,3050,3763,1588,702
293,3957,3261,2787,3566,3613,2882,2797,3217,3968,4835,281,4513,1928,3248,3622
1655,3342,5518,3423,1696,2548,3449,1049,4706,4616,4658,4333,5310,4660,613,2441
3817,2439,480,3561,4366,3919,4312,55,5002,3034,2719,4059,1490,861,2009,3413
3124,659,1406,3496,1106,5288,1695,306,466,3490,3094,3338,2310,2457,2142,2036
318,3976,4681,239,2289,2184,3344,3244,5106,3130,2783,2363,2177,2283,611,4281
3865,5051,5452,3483,1036,173,618,3672,4967,4793,4035,3390,4650,1930,3630,4612
3907,3111,5492,2449,1937,2342,534,3158,2258,4723,1619,3339,607,1754,2514,4280
3624,4122,3594,597,73,159,2757,4661,2377,1680,4391,4162,4784,4596,4407,4836
3010,1545,1509,353,2683,5026,4833,4328,590,2516,200,2184,219,1435,2156,4292
202,4676,5044,4217,3894,1060,5137,2530,3480,1867,324,1162,3583,3066,4171,367
3956,2940,2865,2259,3006,1237,1411,1401,1965,4069,2195,4591,5498,1393,1801,5419
2537,3812,4237,1572,2687,22,3530,2664,1566,597,1616,5413,2894,1049,2094,559
1985,3648,2159,242,3727,1757,889,443,369,860,675,4997,2005,4957,1513,610
1591,3749,2764,1799,5474,4784,2452,1617,3072,584,2333,5511,3767,946,4502,3383
2098,645,5201,2589,2509,402,3837,465,3996,156,2288,3685,1289,4909,230,5062
1810,3470,4224,3018,2890,3002,1899,2592,561,3175,4403,1898,1881,955,3062,1794
1845,4370,3089,841,2336,1497,3280,316,1148,3298,3830,4375,4587,397,721,3202
2423,744,2983,5204,5023,2969,1402,2879,2280,1180,4443,1016,3721,2970,3995,4347
2470,5469,1973,170,5024,1267,2737,4438,2418,3013,4799,4167,2472,4187,2359,2051
2640,2468,1045,18,1521,2174,1711,4497,4555,5453,3197,4837,450,3016,3677,2932
4126,4477,4433,4127,3494,1602,3652,2496,897,4854,159,848,1966,3954,3330,839
3311,4250,3559,4520,4081,2146,3135,3759,392,2860,763,4,815,2337,1786,4819
504,1905,2794,2036,1588,662,2061,5306,5129,2976,4302,286,2939,3497,758,1483
4213,5367,2384,4283,1968,3128,4085,4493,3185,728,699,3522,538,3502,1400,634
2595,3461,2917,133,2327,2355,2029,4094,167,2690,3712,2739,3468,2565,2729,1205
4799,359,2562,2669,5362,2697,1306,1462,5515,2377,2412,187,3530,1673,2768,4628
4405,1473,3066,4096,3372,4862,1949,223,4182,3239,4543,1283,1426,776,514,4535
4679,1488,4980,1018,5446,2356,2191,4384,3210,4426,4749,2040,3643,1826,3768,3417
4617,1265,399,1138,4790,5221,3946,1302,3098,189,3736,908,4193,3433,1392,724
4525,1004,2655,3553,2846,15,1263,3497,4717,1224,2413,3112,3376,3606,2766,2077
3285,1280,4386,3272,5413,5003,3791,1480,1984,931,2661,4582,1426,2468,274,1463
2186,5400,1343,2023,4624,2326,1278,189,1436,568,3702,2368,3499,4270,1420,2454
3727,1111,3712,4701,5120,4468,792,3644,2300,190,4823,514,3568,1496,2100,4591
3879,1694,3339,1066,2262,3971,3458,3608,1524,3358,5190,832,1356,5278,4879,1777
1526,1487,579,4910,2128,3812,1343,2117,1106,4902,3856,85,3772,192,590,1159
4044,4449,4780,3858,1608,425,234,2107,5342,2868,4121,1288,1396,1813,968,2686
5343,3500,3490,1119,638,2436,3256,551,4916,3756,2215,4462,1241,1612,3464,5121
678,1107,1907,860,3362,2264,1336,4798,4224,1701,3990,4089,2512,4728,1370,5317
408,1047,726,1708,3960,1399,1069,4216,3502,2057,1097,801,2933,5099,4238,1010
2050,3531,4090,882,4872,541,2278,2308,5149,3496,5001,5365,4055,4007,4995,2865
5007,2898,510,3133,4163,4418,1775,4536,4564,1778,479,3464,791,3615,4437,5072
1915,4876,1977,374,5253,1656,2326,3245,3225,123,3789,515,2468,5435,5112,2878
414,770,1919,3829,2879,2566,3380,2725,1681,1793,174,4193,1428,4025,4840,49
158,871,1428,5456,2243,1590,1370,2756,4029,3812,1753,1997,5363,2039,4843,3397
3721,1083,2222,3033,5537,361,4573,3993,3107,2144,730,4398,1772,1920,4233,1467
4705,3138,711,3874,839,5072,2751,507,3510,768,4800,664,2919,3125,4592,958
5335,1210,3429,3836,5160,1585,4434,1818,3408,42,3548,81,5016,3011,3942,4708
2714,461,2319,4651,345,4883,5023,562,1540,2789,2645,802,4715,5410,748,3287
4556,1178,4186,4577,206,5000,1044,2218,5114,3734,941,5352,4409,2467,4298,5012
2285,1752,1712,4512,5525,603,1472,959,3632,3698,3216,1107,1831,3044,4226,1794
4481,618,524,2704,2482,5118,2954,3849,125,4892,2254,2513,737,3854,2139,484
