1036,1119,218,713,964,475,458,1307
1043,1273,931,608,502,15,321,693
845,1405,435,606,6,1413,877,1366
1001,1267,974,716,1176,105,1422,44
650,363,411,1161,829,935,1066,792
1409,95,516,953,22,957,203,90
569,702,900,215,107,98,798,588
929,933,1347,889,178,347,748,897
259,398,113,1058,1012,645,1450,836
1163,798,149,916,1351,602,1275,378
80,311,107,1297,832,1157,1259,1460
314,417,260,589,312,1227,125,441
437,207,1086,835,1472,821,1412,1184
1258,1448,903,469,862,974,1311,297
41,1327,728,218,1232,303,148,1103
687,279,389,714,1250,624,120,405
272,1,1076,1201,1185,642,1366,269
451,406,1074,1387,12,1344,114,46
824,85,372,363,1227,1127,118,356
1420,707,1133,1393,1391,923,1474,754
32,74,269,615,1226,257,921,622
1152,696,482,1096,478,724,529,155
443,843,1355,1479,656,1008,656,1233
982,1320,1220,1299,892,699,624,1447
275,779,127,993,969,177,582,1060
834,479,61,778,640,415,719,1225
1142,1455,1142,1260,374,878,950,670
1007,1042,334,1152,749,1251,1341,1074
46,1416,462,1201,808,1282,1115,1350
1356,620,638,1188,1405,566,961,1193
1486,52,532,105,527,67,1106,613
352,1079,1452,422,536,130,1102,498
1462,855,191,327,763,318,819,387
1475,599,461,329,1273,564,1310,1137
732,242,760,442,371,66,452,823
350,347,1354,1056,1481,1395,933,169
856,1368,618,1407,519,740,1234,1273
496,958,452,707,1144,121,745,1428
1119,419,717,1391,1353,273,743,95
1419,477,1123,958,882,1275,60,1327
1382,1415,1389,890,817,883,93,1455
344,476,992,749,566,177,1427,1005
762,721,1403,290,177,65,183,662
166,62,384,1443,14,1255,712,1166
489,270,999,1207,281,1143,794,179
1161,990,59,601,1488,963,1108,304
1384,353,473,1242,25,301,1111,990
1131,149,889,728,522,1011,562,458
1443,540,1464,430,854,531,1460,352
425,965,85,291,880,1462,899,1304
879,754,989,536,131,411,815,652
608,1200,71,1035,36,401,1107,157
159,1302,1360,1361,1446,772,482,994
470,669,860,587,1143,700,1172,530
398,888,924,966,1365,877,336,953
1351,538,1227,1465,267,565,610,1236
761,951,189,797,290,1393,21,1230
692,52,711,1023,402,559,573,860
168,385,767,1165,727,867,1037,1430
1259,16,1317,516,1413,751,999,1070
919,675,603,1303,283,1030,627,518
1340,478,1182,27,1517,913,302,207
1125,188,321,1073,1381,1477,625,479
1475,651,1491,208,1474,883,401,270
1410,1248,1515,778,988,310,811,1112
13,539,1124,678,309,946,981,923
1295,1265,1269,240,1060,942,1091,1373
1516,518,613,1022,709,1084,67,1262
400,530,1379,1308,1090,515,1397,500
217,707,1126,156,203,216,1025,1020
1401,941,70,977,993,1286,25,660
819,1055,1291,56,1288,77,1309,625
66,756,1038,318,1069,1190,812,103
205,1252,804,572,1048,1244,149,347
62,1138,348,523,1052,447,1178,1132
1264,144,127,1134,708,574,302,1129
617,1382,421,1095,621,1202,1394,644
821,965,979,1267,476,827,679,1339
785,81,1426,291,508,175,708,1084
233,228,1127,1344,1185,659,1070,372
1251,1041,91,1298,514,1000,855,931
706,425,1159,527,224,810,590,521
1070,1399,1342,321,1518,1406,1117,1365
275,460,719,821,760,734,1539,173
1534,482,1073,688,306,1217,386,1506
332,903,812,77,1490,117,1426,923
352,998,721,1437,462,1084,108,1086
768,1043,703,785,1544,590,1427,331
968,825,1539,338,1547,481,43,82
1259,1100,1146,658,647,1074,645,55
576,285,1172,766,681,905,471,1463
295,1466,1478,257,1257,1071,1109,365
774,206,1252,738,1171,1292,675,721
864,1232,131,1107,1235,1503,1259,1013
489,1353,1206,185,959,1203,570,511
115,720,62,699,923,1381,205,166
552,1018,1139,603,1538,1291,453,921
166,400,724,898,99,815,1248,560
341,383,249,1214,683,419,1038,1085
633,1425,29,1335,148,887,634,165
645,689,1182,497,155,1099,3,1350
700,1546,179,161,1515,487,1403,616
1321,474,904,539,1005,237,672,1522
