797,556,1439,2241,1056,94,2579,440
2007,1595,2396,1848,2078,1069,2034,989
29,1144,1113,1519,1595,1648,1614,295
1007,441,281,2121,1505,2397,836,778
1561,2181,738,2101,1470,2494,2287,2371
1855,2305,2185,507,52,2171,1195,1759
1078,931,1797,940,1637,2420,1281,1628
684,2029,615,734,2592,2545,2433,1615
733,1674,1713,760,705,664,1694,2509
1115,1415,815,1921,967,1249,123,1011
1845,2442,837,1275,1997,1696,696,32
2436,36,291,2436,12,330,2561,1183
851,1117,2342,1128,1841,1514,2604,2119
1954,975,1404,751,278,285,2513,156
2339,59,2291,27,1095,787,1547,1537
2247,34,1983,621,189,2130,239,2020
1328,45,2389,2187,1366,1955,2120,2475
1469,2206,252,1191,554,1669,1194,1166
1253,907,115,29,1221,854,403,1779
1542,1030,470,1603,2595,2217,2314,1241
1562,512,2616,664,1831,2253,2246,1141
1952,1406,1544,1593,569,1045,263,1268
469,1150,1511,131,2468,1029,1016,165
2069,1655,2317,1443,1876,1487,2641,1268
1691,879,2009,2406,1421,1003,29,436
1772,90,2129,1072,1203,2026,566,1737
2617,80,2307,2100,1485,2111,1289,472
465,1451,926,1798,2111,1722,885,2412
1111,824,852,1895,1218,1537,2506,311
1815,1781,1924,1916,41,415,1631,401
2369,2483,1058,357,1760,2398,172,1944
1791,913,988,2073,256,2606,2007,1325
770,798,1611,2182,2162,2577,2209,742
821,169,918,1296,2218,1205,974,1559
1097,1733,2314,948,1613,1815,1411,1342
1759,1062,71,2494,1563,203,1008,1386
1100,1350,2360,1654,1443,74,41,854
1696,2486,1101,1091,903,1296,1315,1953
1329,1254,2187,819,975,1948,2394,1382
2478,2110,1264,1580,1392,2547,1560,575
1574,1469,2433,2555,1121,1445,2236,445
2025,773,919,1564,2089,324,678,2137
1962,26,652,1466,2150,326,1950,1992
648,2174,43,1590,2506,1052,354,1148
1349,1710,1050,817,1202,613,1134,1246
346,2207,988,2501,941,1065,2304,1222
1257,1279,160,2389,888,2458,397,1255
1225,641,2159,2521,1684,1304,2211,1794
2544,456,2304,1556,693,1793,1607,1235
2462,995,1000,1609,234,871,1931,1197
