1445,487,816,1129,307,1339,764,397
668,594,250,1155,305,234,857,909
518,257,170,621,260,1437,51,54
288,1334,1046,1183,128,1072,1327,192
1342,892,701,1320,30,593,763,1224
0,616,364,41,1115,1025,96,501
1244,302,789,1410,529,296,606,384
813,52,1272,545,1081,385,508,1220
1328,1158,997,771,983,637,1232,63
136,980,284,1176,1101,312,796,178
839,586,1333,589,1113,625,646,753
1034,504,1119,443,784,149,1092,1163
61,1058,1262,80,713,1044,7,878
964,1201,1117,113,1292,1180,23,1026
126,432,1282,339,1396,418,1128,461
249,11,120,720,305,1277,714,1399
1245,733,925,498,837,1337,808,1392
1044,1037,545,1114,1272,1333,180,1095
200,653,92,1139,1076,709,741,1074
679,1174,329,212,509,838,974,1060
1458,235,978,1100,1430,638,45,874
535,1427,161,102,1426,1090,1393,851
946,299,594,1044,165,357,1188,328
367,256,119,1043,184,1308,227,1266
287,948,470,1288,0,1030,781,1460
792,1362,929,540,1342,1219,0,1049
947,640,997,49,779,1351,1199,412
781,513,920,1364,970,1460,469,76
656,887,1190,1263,156,735,1397,1213
1449,1350,980,880,340,206,122,468
389,202,843,136,993,1354,448,791
398,1153,989,1,260,668,831,570
37,601,1386,1043,441,608,1295,131
1046,771,100,985,365,1167,960,88
266,455,175,255,439,665,835,338
1016,1211,1198,750,494,1143,1195,1413
61,1109,69,883,757,569,1334,771
684,29,1472,1245,1265,498,1328,531
639,1080,164,1017,115,1356,250,918
371,366,544,1491,977,214,262,1095
736,1094,1454,53,213,173,947,1212
1144,121,1167,344,1243,1468,35,1043
998,1112,1155,1086,501,843,134,1078
509,765,77,885,504,866,239,754
848,840,1405,1084,1216,288,552,973
1058,951,378,422,714,17,1108,728
1027,1390,1059,461,745,440,503,11
889,1056,1122,338,1416,965,980,1392
314,1232,784,927,1492,151,1481,1459
1373,1018,656,1143,445,1189,771,478
183,1261,736,71,1204,809,423,159
707,1101,1391,192,1089,506,1091,1419
473,332,1189,1245,754,1191,550,999
1515,1135,1143,1246,163,1469,27,1218
764,298,1111,301,940,849,239,1450
386,419,822,723,593,961,1239,765
1374,285,197,1245,1079,1524,1394,252
990,1127,826,45,548,345,1467,1146
864,1241,437,387,92,391,886,1072
724,534,451,736,1150,473,775,228
457,1002,87,192,1444,293,289,95
655,1471,19,251,817,170,887,1455
1203,197,350,91,181,442,619,756
756,154,848,602,441,1191,1451,407
888,1110,723,114,639,966,20,1306
1212,1188,583,1215,1209,1268,708,1425
387,658,805,182,715,1400,280,1028
626,153,764,213,250,610,1117,315
1155,1491,475,1388,797,629,1367,1500
1375,950,1373,1270,877,834,473,1056
26,39,18,140,439,849,657,398
59,696,639,820,1462,101,1492,1362
866,301,1345,281,978,814,267,344
770,394,572,866,511,1121,1516,1266
1304,784,16,1169,1070,350,1198,668
41,528,544,931,352,1317,685,25
856,399,438,440,1170,1099,1023,229
1487,228,1518,411,917,1263,1006,582
707,1433,928,1124,967,535,283,762
1252,1216,741,916,1022,44,942,678
1150,1255,587,831,1414,144,803,581
1552,362,1538,497,1276,1453,114,167
1,1227,517,1461,412,708,941,925
1017,1193,1179,574,1042,934,1,445
1387,996,180,119,889,398,462,990
220,684,615,1059,356,1185,14,245
1460,701,1285,165,580,519,207,676
249,549,994,39,95,1067,513,1126
1430,349,565,908,1261,767,1238,750
252,1320,533,147,1385,1504,1356,980
172,1424,759,576,302,1222,10,1048
428,33,1332,383,1126,811,347,1138
710,1210,528,132,1223,844,136,1300
1556,490,1374,953,1152,1226,1495,1260
1417,624,588,1212,1418,1501,539,1359
1276,1111,1071,323,1380,343,1347,1320
708,474,1167,89,392,934,1052,606
1540,842,1041,40,880,598,5,1171
1088,1441,1317,1030,1195,1067,883,413
372,398,112,342,706,654,117,1043
294,824,1494,1438,692,1461,1426,1022
715,160,812,849,721,271,211,1206
1357,1532,145,13,1276,618,308,373
1239,1277,1251,59,847,603,666,754
14,412,1564,194,1016,1570,364,403
128,1071,142,376,38,1336,251,697
814,102,247,19,269,327,469,415
115,327,1451,905,904,1171,828,227
1520,1359,531,1254,142,364,114,868
726,309,258,1053,915,1063,193,251
1423,678,966,858,887,1469,1370,1128
1467,922,244,1563,1213,880,828,720
173,215,1043,603,1254,486,1079,552
449,602,667,603,366,993,1445,1101
1091,414,867,938,59,297,979,704
249,631,139,1073,860,1321,185,28
