19,13,31,8,27,1,30,6,29,28,24,14,23,7,20,2,0,17,25,4,21,16,26,12,5,18,11,9,3,22,10,15
9,24,22,10,2,27,32,26,23,14,28,1,7,4,8,25,16,19,21,13,6,18,5,17,31,3,15,30,12,0,29,11
15,27,18,6,30,28,32,7,29,19,16,23,13,31,14,8,33,17,21,25,10,3,2,1,20,24,4,26,22,9,0,5
3,21,33,25,22,16,31,26,18,20,4,11,15,30,28,6,12,9,23,34,19,8,29,10,0,7,5,14,27,32,1,17
23,24,29,26,19,8,3,18,2,21,28,16,5,34,31,14,20,9,35,27,11,13,6,10,30,1,32,7,22,25,17,0
1,26,32,23,36,34,16,19,24,22,18,15,7,25,30,35,11,31,13,28,10,33,4,12,8,5,9,21,14,27,2,0
27,5,19,16,14,8,26,36,1,31,2,33,13,4,17,0,10,32,20,21,15,29,28,25,11,35,34,12,22,3,7,24
38,4,32,16,28,26,34,0,21,8,15,1,11,2,9,23,5,35,7,37,18,10,24,17,14,13,25,27,33,29,22,36
38,11,1,36,6,2,7,19,4,18,20,37,21,24,33,39,13,22,17,15,9,31,27,29,30,28,35,32,16,14,10,23
23,16,29,21,26,30,0,11,31,28,35,17,18,36,2,10,33,40,27,14,19,12,24,1,8,38,20,5,3,32,9,6
9,10,35,34,41,26,29,33,8,2,0,40,23,22,5,12,19,11,7,24,1,4,21,27,20,14,30,39,31,17,15,25
37,25,8,29,19,6,39,18,5,27,9,4,42,40,36,12,34,14,15,30,17,16,28,0,31,26,10,32,33,7,13,20
30,8,24,22,18,7,12,28,29,6,26,0,25,17,23,14,33,5,41,15,2,4,13,40,37,43,21,35,9,34,19,20
42,32,12,26,28,38,29,16,6,33,1,10,15,19,0,18,30,31,44,8,25,20,13,36,34,41,21,23,35,14,7,17
32,11,23,29,14,25,30,15,6,3,21,4,12,2,19,40,45,36,20,43,10,44,35,16,9,18,42,26,7,8,22,33
10,28,39,13,40,36,8,18,14,27,5,24,45,3,46,0,11,33,22,7,20,31,44,16,6,25,41,43,26,19,21,4
19,0,1,7,11,26,33,25,32,29,18,47,8,42,46,27,4,35,34,39,15,5,44,40,21,28,20,24,13,16,2,45
2,48,15,16,10,8,45,36,5,35,12,24,29,34,33,18,28,13,25,0,1,39,6,7,19,32,21,11,37,30,43,44
9,39,4,44,32,38,22,29,45,33,40,7,21,5,12,36,46,17,0,35,1,42,47,19,3,27,18,14,11,26,31,43
30,12,46,15,24,38,28,43,35,45,10,4,1,11,31,34,5,19,41,13,37,50,23,25,20,32,47,22,18,7,14,21
49,48,39,45,22,28,1,42,15,25,7,13,20,9,35,44,11,23,10,16,43,31,19,33,40,34,14,37,5,26,18,51
31,37,6,45,41,18,8,52,43,35,50,40,0,4,16,38,20,49,29,30,9,14,21,26,44,42,33,28,12,13,25,36
39,16,46,38,23,45,11,1,10,22,28,40,19,32,3,29,14,5,15,42,41,53,37,31,30,50,13,47,9,20,36,33
16,14,51,7,3,43,45,49,1,32,13,41,25,15,29,12,54,34,22,23,31,6,46,42,17,5,36,44,30,26,8,10
47,8,19,45,44,7,42,28,35,34,29,31,49,17,52,54,33,26,18,40,11,25,10,1,55,21,16,50,32,39,13,15
13,47,54,9,52,10,20,21,45,3,12,41,0,16,51,26,5,27,14,34,39,25,46,18,30,42,17,11,33,29,7,1
7,57,36,8,40,23,47,22,17,38,26,33,1,4,3,56,28,21,41,51,45,6,13,54,20,39,19,5,52,32,2,48
18,40,0,49,42,51,46,10,3,35,23,28,20,14,13,54,15,2,29,27,9,17,50,58,1,56,43,39,16,30,52,8
9,22,32,30,52,25,20,46,45,29,54,53,13,35,51,50,48,27,5,42,43,12,19,16,26,4,24,11,41,28,23,59
51,31,37,13,3,6,60,44,34,38,0,30,41,8,17,19,42,4,50,29,23,18,20,40,24,14,49,32,52,26,55,27
29,41,15,27,39,37,59,14,25,22,32,13,3,1,11,33,57,31,51,7,53,16,38,34,56,9,44,58,10,42,40,36
32,57,47,35,49,42,24,1,15,4,12,11,2,5,62,14,9,44,27,56,53,29,7,33,54,43,21,6,39,59,22,31
17,19,50,12,14,6,55,59,25,4,7,27,8,54,63,56,21,40,3,16,23,60,57,61,1,46,32,48,58,52,5,18
56,46,25,16,43,51,63,7,50,64,24,14,21,2,32,58,52,0,44,5,61,30,55,57,48,35,37,26,6,33,3,38
57,20,14,17,35,0,47,22,39,58,28,27,33,41,19,26,50,16,25,37,2,44,40,29,21,1,6,48,3,43,59,15
34,52,39,18,36,20,35,38,5,15,64,37,22,43,65,25,62,49,51,19,33,17,2,32,6,13,46,30,53,28,3,12
29,53,35,60,12,46,39,15,13,36,42,27,34,0,1,47,7,41,43,50,5,9,40,49,28,25,17,66,16,6,33,2
42,10,2,39,29,18,47,27,34,54,20,66,63,33,46,43,4,30,16,52,59,64,51,61,24,37,57,67,23,60,3,8
17,42,47,28,68,14,43,1,34,13,12,11,31,55,62,59,48,26,25,64,35,40,7,51,61,4,67,58,65,38,33,29
47,42,52,46,45,32,39,53,7,57,70,34,12,55,43,67,66,0,49,8,25,18,19,28,64,13,54,60,44,65,31,16
