"deque([['140', '100', '250', 2], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5]])",1,-10,"deque([['140', '100', '250', 2], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5]])",True
"deque([['131', '100', '250', 4.5], ['140', '100', '250', 2], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5]])",4,-10,"deque([['131', '100', '250', 4.5], ['140', '100', '250', 2], ['148', '0', '0', 1.5], ['148', '0', '0', 1.5]])",
"deque([['126', '100', '250', 4.5], ['131', '100', '250', 4.5], ['140', '100', '250', 2], ['148', '0', '0', 1.5]])",4,-10,"deque([['126', '100', '250', 4.5], ['131', '100', '250', 4.5], ['140', '100', '250', 2], ['148', '0', '0', 1.5]])",
"deque([['120', '100', '250', 3.5], ['126', '100', '250', 4.5], ['131', '100', '250', 4.5], ['140', '100', '250', 2]])",2,-10,"deque([['120', '100', '250', 3.5], ['126', '100', '250', 4.5], ['131', '100', '250', 4.5], ['140', '100', '250', 2]])",
"deque([['116', '100', '250', 4], ['120', '100', '250', 3.5], ['126', '100', '250', 4.5], ['131', '100', '250', 4.5]])",3,-10,"deque([['116', '100', '250', 4], ['120', '100', '250', 3.5], ['126', '100', '250', 4.5], ['131', '100', '250', 4.5]])",
"deque([['106', '100', '250', 6], ['116', '100', '250', 4], ['120', '100', '250', 3.5], ['126', '100', '250', 4.5]])",5,-10,"deque([['106', '100', '250', 6], ['116', '100', '250', 4], ['120', '100', '250', 3.5], ['126', '100', '250', 4.5]])",
"deque([['99', '100', '250', 6], ['106', '100', '250', 6], ['116', '100', '250', 4], ['120', '100', '250', 3.5]])",5,-10,"deque([['99', '100', '250', 6], ['106', '100', '250', 6], ['116', '100', '250', 4], ['120', '100', '250', 3.5]])",
"deque([['91', '100', '250', 4], ['99', '100', '250', 6], ['106', '100', '250', 6], ['116', '100', '250', 4]])",3,-10,"deque([['91', '100', '250', 4], ['99', '100', '250', 6], ['106', '100', '250', 6], ['116', '100', '250', 4]])",
"deque([['82', '100', '250', 2], ['91', '100', '250', 4], ['99', '100', '250', 6], ['106', '100', '250', 6]])",1,-10,"deque([['82', '100', '250', 2], ['91', '100', '250', 4], ['99', '100', '250', 6], ['106', '100', '250', 6]])",
"deque([['78', '100', '250', 2], ['82', '100', '250', 2], ['91', '100', '250', 4], ['99', '100', '250', 6]])",1,-10,"deque([['78', '100', '250', 2], ['82', '100', '250', 2], ['91', '100', '250', 4], ['99', '100', '250', 6]])",
"deque([['73', '100', '250', 2], ['78', '100', '250', 2], ['82', '100', '250', 2], ['91', '100', '250', 4]])",1,-10,"deque([['73', '100', '250', 2], ['78', '100', '250', 2], ['82', '100', '250', 2], ['91', '100', '250', 4]])",
"deque([['64', '100', '250', 3.5], ['73', '100', '250', 2], ['78', '100', '250', 2], ['82', '100', '250', 2]])",2,-10,"deque([['64', '100', '250', 3.5], ['73', '100', '250', 2], ['78', '100', '250', 2], ['82', '100', '250', 2]])",
"deque([['59', '100', '250', 3.5], ['64', '100', '250', 3.5], ['73', '100', '250', 2], ['78', '100', '250', 2]])",2,-10,"deque([['59', '100', '250', 3.5], ['64', '100', '250', 3.5], ['73', '100', '250', 2], ['78', '100', '250', 2]])",
"deque([['59', '100', '250', 3.5], ['59', '100', '250', 3.5], ['64', '100', '250', 3.5], ['73', '100', '250', 2]])",2,-10,"deque([['59', '100', '250', 3.5], ['59', '100', '250', 3.5], ['64', '100', '250', 3.5], ['73', '100', '250', 2]])",
"deque([['51', '100', '250', 4.5], ['59', '100', '250', 3.5], ['59', '100', '250', 3.5], ['64', '100', '250', 3.5]])",4,-10,"deque([['51', '100', '250', 4.5], ['59', '100', '250', 3.5], ['59', '100', '250', 3.5], ['64', '100', '250', 3.5]])",
"deque([['46', '100', '250', 4.5], ['51', '100', '250', 4.5], ['59', '100', '250', 3.5], ['59', '100', '250', 3.5]])",4,-10,"deque([['46', '100', '250', 4.5], ['51', '100', '250', 4.5], ['59', '100', '250', 3.5], ['59', '100', '250', 3.5]])",
"deque([['46', '100', '250', 4.5], ['46', '100', '250', 4.5], ['51', '100', '250', 4.5], ['59', '100', '250', 3.5]])",4,-10,"deque([['46', '100', '250', 4.5], ['46', '100', '250', 4.5], ['51', '100', '250', 4.5], ['59', '100', '250', 3.5]])",
"deque([['45', '100', '250', 6], ['46', '100', '250', 4.5], ['46', '100', '250', 4.5], ['51', '100', '250', 4.5]])",5,-10,"deque([['45', '100', '250', 6], ['46', '100', '250', 4.5], ['46', '100', '250', 4.5], ['51', '100', '250', 4.5]])",
"deque([['41', '100', '250', 6], ['45', '100', '250', 6], ['46', '100', '250', 4.5], ['46', '100', '250', 4.5]])",5,-1,"deque([['41', '100', '250', 6], ['45', '100', '250', 6], ['46', '100', '250', 4.5], ['46', '100', '250', 4.5]])",
"deque([['41', '100', '250', 4], ['41', '100', '250', 6], ['45', '100', '250', 6], ['46', '100', '250', 4.5]])",3,-1,"deque([['41', '100', '250', 4], ['41', '100', '250', 6], ['45', '100', '250', 6], ['46', '100', '250', 4.5]])",
"deque([['39', '100', '250', 6], ['41', '100', '250', 4], ['41', '100', '250', 6], ['45', '100', '250', 6]])",5,-1,"deque([['39', '100', '250', 6], ['41', '100', '250', 4], ['41', '100', '250', 6], ['45', '100', '250', 6]])",
"deque([['36', '100', '250', 4], ['39', '100', '250', 6], ['41', '100', '250', 4], ['41', '100', '250', 6]])",3,-1,"deque([['36', '100', '250', 4], ['39', '100', '250', 6], ['41', '100', '250', 4], ['41', '100', '250', 6]])",
"deque([['33', '100', '250', 4], ['36', '100', '250', 4], ['39', '100', '250', 6], ['41', '100', '250', 4]])",3,-1,"deque([['33', '100', '250', 4], ['36', '100', '250', 4], ['39', '100', '250', 6], ['41', '100', '250', 4]])",
"deque([['32', '100', '250', 4], ['33', '100', '250', 4], ['36', '100', '250', 4], ['39', '100', '250', 6]])",3,-1,"deque([['32', '100', '250', 4], ['33', '100', '250', 4], ['36', '100', '250', 4], ['39', '100', '250', 6]])",
"deque([['30', '100', '250', 4], ['32', '100', '250', 4], ['33', '100', '250', 4], ['36', '100', '250', 4]])",3,-1,"deque([['30', '100', '250', 4], ['32', '100', '250', 4], ['33', '100', '250', 4], ['36', '100', '250', 4]])",
"deque([['22', '100', '250', 2], ['30', '100', '250', 4], ['32', '100', '250', 4], ['33', '100', '250', 4]])",1,0,"deque([['22', '100', '250', 2], ['30', '100', '250', 4], ['32', '100', '250', 4], ['33', '100', '250', 4]])",
"deque([['14', '100', '250', 2], ['22', '100', '250', 2], ['30', '100', '250', 4], ['32', '100', '250', 4]])",1,0,"deque([['14', '100', '250', 2], ['22', '100', '250', 2], ['30', '100', '250', 4], ['32', '100', '250', 4]])",
"deque([['3', '197', '250', 2], ['14', '100', '250', 2], ['22', '100', '250', 2], ['30', '100', '250', 4]])",1,1,"deque([['3', '197', '250', 2], ['14', '100', '250', 2], ['22', '100', '250', 2], ['30', '100', '250', 4]])",
