1667,283,2683,2302,1600,589,1455,1610
2583,1483,2199,1260,1504,938,298,96
18,682,2898,2136,2579,1226,1373,1325
2140,424,1128,1716,1744,1311,1575,1925
2679,389,2460,1586,295,564,1002,1714
2334,1108,2248,783,731,775,1818,974
444,790,2054,2474,1402,1264,962,968
533,2714,474,1289,2668,2557,1066,2066
1079,1547,236,1685,2582,1583,1877,2749
2725,51,2372,634,2762,926,2695,2911
1391,591,1667,1150,2711,2147,2445,198
2421,975,2048,1854,1245,1935,960,1448
659,1836,967,2479,597,619,1684,1320
1034,2566,257,1534,1831,1402,4,2538
2562,1340,693,2370,94,2863,1192,819
1774,1667,70,769,2673,324,1229,646
1671,1753,2219,465,2340,294,531,1849
501,2644,1038,1726,2902,2492,2578,569
2451,486,914,1653,2404,2298,2016,2413
2891,2578,1177,2447,432,627,826,2914
2927,2119,440,535,2812,1404,617,1985
15,507,1231,1028,1184,2121,1068,62
1195,21,1729,196,761,925,2210,2469
1921,1706,926,1832,125,231,2686,280
254,2866,1248,1075,1284,2329,1453,2238
2120,2635,422,587,1343,1239,1424,2550
243,57,308,1937,1309,1429,672,2127
1257,2071,1094,2397,2231,363,483,2672
1874,2541,1340,401,1979,732,2449,1738
1340,1579,212,2598,753,998,184,1016
2324,758,384,1063,304,339,1823,1181
2946,919,733,1434,918,1714,2766,1717
1658,1310,1128,91,927,1223,1365,1314
16,2389,1958,1575,2774,1342,2933,871
2691,2238,1068,1343,1490,2070,1672,1600
1215,2923,1358,1808,2533,311,2543,626
1875,2590,1135,2704,229,2469,1070,1347
2967,1946,2218,851,2789,1523,1920,931
1767,114,1515,2764,1906,2134,2341,2407
2737,164,1786,1048,415,2854,1678,1311
2148,2320,1636,2374,2279,135,2297,2718
1119,1397,465,65,2630,0,1859,679
2821,963,1371,1035,1827,371,972,2312
1038,2349,2381,2479,205,1072,1934,2824
476,2608,1885,862,1621,1406,1063,1466
2931,1149,2127,2529,771,87,532,2084
2569,993,1125,132,306,164,2807,670
998,1941,2778,153,2254,325,475,1961
2940,276,2863,1837,636,2464,1230,2849
1143,1624,575,426,2076,2795,337,1997
649,287,2201,2806,2036,2926,1797,232
1617,876,439,1528,1759,952,1494,2818
2203,174,914,552,2491,1192,1463,2656
2261,1823,2577,213,440,2659,369,1088
317,250,2407,774,2245,750,1824,325
1910,1648,1727,812,2279,2852,2416,359
2312,1514,2571,2869,1923,2350,1612,699
2700,568,2298,302,2420,2932,2326,2670
2582,2133,1775,582,2356,2173,2000,912
422,1174,2452,2531,2589,2196,2031,2684
954,1408,2308,1144,933,931,919,1870
2644,1366,2536,1109,2934,2269,1061,2261
1127,213,2180,2215,1468,2650,2539,2675
228,648,435,2804,124,1689,2305,733
2545,1694,1960,39,2529,1846,603,0
13,1656,263,1787,705,2485,2052,774
1566,611,2744,589,210,1161,2173,956
569,2624,1636,216,2351,749,2371,1571
72,2126,1792,1284,307,694,1698,2726
823,1666,2849,2509,2875,801,1677,2238
2171,1912,1004,1478,1114,983,224,1115
1352,1349,1250,324,2818,1936,2235,274
2941,1603,1499,2393,1669,2224,550,33
1597,2732,1529,416,2798,799,876,759
2667,706,1350,523,441,2352,2961,1797
2125,2028,2082,907,2089,2757,1729,534
637,737,959,2666,2259,1545,2200,563
2303,2084,3021,21,1089,2458,2159,295
2582,1696,2263,2118,2300,14,1690,588
219,195,485,1274,1272,1702,1930,1527
1252,2996,2628,215,2050,945,1095,2145
3012,1395,1134,742,358,1716,1391,1247
721,979,1785,2644,1781,2813,730,2199
2196,1225,2654,536,2046,2163,1387,2328
1852,28,536,2692,973,1083,558,2931
1255,1616,1988,1360,2393,1377,1302,970
2535,215,1239,2676,2953,1843,966,2920
607,2005,199,2510,2948,1277,1620,664
2699,1142,1874,1523,1123,2536,451,2915
428,2584,1370,249,453,954,782,2430
1194,1284,2994,1304,2294,2292,684,3001
1023,2402,3003,1871,94,336,2287,1318
2653,43,3000,2166,853,1972,1733,2358
2800,2658,1288,2246,1649,717,152,1365
1583,1144,1054,2794,911,264,2380,651
1051,1433,2039,1989,2082,1777,2629,2785
2171,816,1751,127,1349,2768,2281,2121
2840,2871,1717,779,2494,1508,2522,682
2532,2148,2854,2556,2059,2162,2361,1333
1424,453,1525,267,1768,1371,2624,1912
672,1505,1025,98,2078,2387,2880,130
1318,582,2931,2576,296,2531,1635,2821
498,157,2488,2579,1835,2320,2450,571
2596,1478,2883,2562,149,1964,3048,1503
1621,797,1460,1617,1822,36,1359,1757
889,2015,1048,2626,1098,2810,2603,2758
2386,2421,2564,2777,1958,1456,315,164
2438,77,688,2413,773,1348,1943,1777
2346,765,1188,3021,146,2002,2875,986
661,1823,3005,108,313,1348,1454,3025
144,1663,447,1668,460,761,2846,1502
931,1295,3050,1825,1941,792,1753,803
210,2916,508,2953,1774,2366,2641,1964
1570,2451,1926,467,254,1784,63,2504
942,2931,1629,1834,1723,291,1400,1885
538,208,694,1259,82,2316,1667,144
617,164,486,121,780,2708,1455,2652
1671,2978,3042,2509,179,2017,1177,1236
1846,1576,1903,2619,1563,1691,1457,2885
2524,909,2341,1128,1218,1616,1960,1123
1358,1000,1588,2528,422,381,516,745
726,507,2915,1585,102,349,1242,2340
1913,1033,1091,195,11,2550,1310,1945
682,2130,2493,260,2930,3017,358,1441
1394,2996,3026,266,1354,1600,1776,650
581,1019,2690,36,3032,1852,1546,2629
1316,2339,1789,2675,724,2000,229,3034
1035,630,1364,869,798,440,1790,2969
